dimension,value,n,wins,stops,closes,wr_pct,avg_pnl,total_pnl,max_loss
scanner,momentum,379,167,211,1,44.06,32.47,12304.33,-100.56
scanner,short,148,58,90,0,39.19,17.51,2590.86,-100.68
scanner,abook,408,129,247,32,31.62,5.31,2167.85,-100.64
scanner,intraday,150,14,65,71,9.33,-23.09,-3463.14,-100.0
gap_tier,PARABOLIC,151,69,81,1,45.7,37.63,5682.1,-100.56
gap_tier,EXTREME,91,43,45,3,47.25,44.05,4008.42,-100.46
gap_tier,IN_BAND,284,85,149,50,29.93,8.2,2329.95,-100.26
gap_tier,(none),408,129,247,32,31.62,5.31,2167.85,-100.64
gap_tier,STRETCHED,151,42,91,18,27.81,-3.9,-588.42,-100.68
regime,FAVORABLE,772,262,423,87,33.94,14.33,11064.91,-100.64
regime,CHOP,127,48,69,10,37.8,23.61,2998.13,-100.39
regime,HOSTILE,186,58,121,7,31.18,-2.49,-463.14,-100.68
stop_method,FIXED,935,354,548,33,37.86,18.25,17063.04,-100.68
stop_method,PM low,79,11,14,54,13.92,11.34,896.02,-100.0
stop_method,PM high,23,2,4,17,8.7,5.97,137.31,-99.88
stop_method,fixed-%-fallback,3,1,2,0,33.33,-0.01,-0.04,-99.99
stop_method,recent 5-min high,20,0,20,0,0.0,-99.89,-1997.86,-99.99
stop_method,recent 5-min low,25,0,25,0,0.0,-99.94,-2498.57,-100.0
side,LONG,892,307,498,87,34.42,14.32,12769.69,-100.64
side,SHORT,193,61,115,17,31.61,4.3,830.21,-100.68
setup,MOO_GENESIS,379,167,211,1,44.06,32.47,12304.33,-100.56
setup,SHORT_GENESIS_9_33,148,58,90,0,39.19,17.51,2590.86,-100.68
setup,MOO,408,129,247,32,31.62,5.31,2167.85,-100.64
setup,HOLDING-LONG,46,8,10,28,17.39,11.25,517.5,-99.98
setup,FAILED-GAP-SHORT,24,3,6,15,12.5,5.83,140.0,-99.99
setup,ORB-SHORT,5,0,4,1,0.0,-79.93,-399.63,-99.99
setup,ORB-LONG|HOLDING-LONG,25,1,10,14,4.0,-25.41,-635.28,-100.0
setup,ORB-SHORT|FAILED-GAP-SHORT,16,0,15,1,0.0,-93.81,-1501.02,-99.99
setup,ORB-LONG,34,2,20,12,5.88,-46.61,-1584.71,-100.0
setup_kind,SINGLE,902,300,527,75,33.26,9.08,8188.46,-100.68
setup_kind,(none),183,68,86,29,37.16,29.57,5411.44,-100.64
cohort,MID,576,199,320,57,34.55,15.68,9028.94,-100.03
cohort,PENNY,509,169,293,47,33.2,8.98,4570.96,-100.68
conviction_band,(none),1085,368,613,104,33.92,12.53,13599.9,-100.68
regime_x_scanner,FAVORABLE | momentum,270,115,155,0,42.59,27.74,7490.15,-100.46
regime_x_scanner,FAVORABLE | abook,254,89,143,22,35.04,16.67,4234.12,-100.64
regime_x_scanner,HOSTILE | momentum,68,33,34,1,48.53,47.28,3214.84,-100.56
regime_x_scanner,FAVORABLE | short,104,44,60,0,42.31,26.86,2793.24,-100.63
regime_x_scanner,CHOP | momentum,41,19,22,0,46.34,39.01,1599.34,-100.39
regime_x_scanner,CHOP | abook,70,24,42,4,34.29,12.99,909.29,-100.07
regime_x_scanner,CHOP | short,10,5,5,0,50.0,50.0,500.04,-100.13
regime_x_scanner,CHOP | intraday,6,0,0,6,0.0,-1.76,-10.54,-22.98
regime_x_scanner,HOSTILE | short,34,9,25,0,26.47,-20.66,-702.42,-100.68
regime_x_scanner,HOSTILE | abook,84,16,62,6,19.05,-35.42,-2975.56,-100.09
regime_x_scanner,FAVORABLE | intraday,144,14,65,65,9.72,-23.98,-3452.6,-100.0
