system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,14704,1058,3183,5067,5396,11.4,-560.91,-0.038,-3.8,73,2026-05-21,2026-09-17,NEUTRAL
FAM,score-band,90+,1704,70,296,964,374,5.3,-150.73,-0.088,-8.8,73,2026-05-21,2026-09-17,NEUTRAL
FAM,score-band,80-89,4234,213,811,1982,1228,7.1,-460.46,-0.109,-10.9,73,2026-05-21,2026-09-17,AVOID
FAM,score-band,70-79,9436,474,1847,4252,2863,7.2,-1062.93,-0.113,-11.3,73,2026-05-21,2026-09-17,AVOID
FAM,setup,CHANNEL_TOP_REJECT,19,8,5,0,6,61.5,7.0,0.368,36.8,12,2026-06-23,2026-09-14,TENTATIVE
FAM,setup,BUY_LOWER_DIRTY,60,19,19,17,5,34.5,9.65,0.161,16.1,27,2026-05-28,2026-09-17,TRUSTED
FAM,setup,BULL_BOUNCE,1794,221,150,1097,326,15.1,88.21,0.049,4.9,47,2026-05-21,2026-09-17,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,157,21,38,84,14,14.7,-4.35,-0.028,-2.8,41,2026-05-22,2026-09-17,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,62,14,25,11,12,28.0,-1.93,-0.031,-3.1,29,2026-05-28,2026-09-17,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,12870,616,2885,4567,4802,7.6,-685.68,-0.053,-5.3,73,2026-05-21,2026-09-17,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,1244,98,241,733,172,9.1,-123.29,-0.099,-9.9,47,2026-05-21,2026-09-17,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,13607,806,2599,5697,4505,8.9,-1379.87,-0.101,-10.1,49,2026-05-21,2026-09-17,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,DCB_BREAKOUT,8,1,5,2,0,12.5,-3.5,-0.438,-43.8,7,2026-05-29,2026-09-16,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,32,0,17,11,4,0.0,-14.94,-0.467,-46.7,18,2026-05-27,2026-09-17,AVOID
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,83,7,52,22,2,8.6,-42.25,-0.509,-50.9,27,2026-05-21,2026-09-15,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,32,1,20,5,6,3.8,-17.29,-0.54,-54.0,18,2026-05-29,2026-09-17,AVOID
FAM,setup,CHANNEL_BREAKOUT,43,2,29,6,6,5.4,-25.19,-0.586,-58.6,24,2026-05-28,2026-09-17,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FEM,mode,BOUNCE,556,211,51,242,52,41.9,230.61,0.415,41.5,89,2026-04-16,2026-09-17,TRUSTED
FEM,mode,PULLBACK,770,226,100,180,264,44.7,198.53,0.258,25.8,86,2026-04-01,2026-09-17,TRUSTED
FEM,mode,RESISTANCE,73,17,31,7,18,30.9,5.0,0.068,6.8,2,2026-04-01,2026-04-02,NEUTRAL
FEM,mode,BREAKOUT,85,17,12,48,8,22.1,-3.59,-0.042,-4.2,33,2026-04-07,2026-09-14,NEUTRAL
FEM,mode,FRESH_HOLD,19,4,12,1,2,23.5,-6.83,-0.359,-35.9,2,2026-04-01,2026-04-02,TENTATIVE
FEM,score-band,90+,932,433,27,246,226,61.3,552.03,0.592,59.2,93,2026-04-01,2026-09-17,TRUSTED
FEM,score-band,60-69,143,9,39,48,47,9.4,-22.89,-0.16,-16.0,47,2026-04-01,2026-08-25,AVOID
FEM,score-band,80-89,243,18,75,92,58,9.7,-52.37,-0.216,-21.6,57,2026-04-01,2026-09-16,AVOID
FEM,score-band,70-79,148,6,37,48,57,6.6,-36.12,-0.244,-24.4,58,2026-04-01,2026-09-09,AVOID
FEM,tier,T1-STRONG_LONG,771,277,28,239,227,50.9,394.74,0.512,51.2,87,2026-04-01,2026-09-17,TRUSTED
FEM,tier,T5-LOW,2,0,0,2,0,0.0,0.53,0.265,26.5,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T2-LONG,438,139,61,148,90,39.9,64.75,0.148,14.8,95,2026-04-01,2026-09-17,TRUSTED
FEM,tier,T3-SHORT,61,10,15,6,30,32.3,6.43,0.105,10.5,3,2026-04-01,2026-04-12,TRUSTED
FEM,tier,T2-SHORT,32,4,8,2,18,28.6,1.0,0.031,3.1,3,2026-04-01,2026-04-12,NEUTRAL
FEM,tier,T3-LONG_WATCH,286,42,86,86,72,19.6,-40.01,-0.14,-14.0,46,2026-04-01,2026-09-14,AVOID
FEM,tier,T4-LONG,38,0,7,0,31,0.0,-7.0,-0.184,-18.4,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T5-SHORT,21,3,10,1,7,21.4,-4.0,-0.19,-19.0,2,2026-04-01,2026-04-02,AVOID
FEM,tier,T3-WATCH,20,0,6,0,14,0.0,-6.0,-0.3,-30.0,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T2-STRONG,6,0,2,0,4,0.0,-2.0,-0.333,-33.3,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T1-CONVICTION,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,1,2026-04-07,2026-04-07,TENTATIVE
