dimension,value,n,wins,stops,closes,wr_pct,avg_pnl,total_pnl,max_loss
scanner,momentum,562,237,322,3,42.17,27.09,15226.94,-100.56
scanner,short,214,83,130,1,38.79,17.21,3682.5,-100.68
scanner,abook,749,217,453,79,28.97,0.26,192.38,-102.19
scanner,intraday,150,14,65,71,9.33,-23.09,-3463.14,-100.0
gap_tier,PARABOLIC,220,94,125,1,42.73,28.56,6282.22,-100.56
gap_tier,IN_BAND,421,140,229,52,33.25,12.83,5401.7,-102.19
gap_tier,EXTREME,128,59,65,4,46.09,40.71,5210.49,-100.55
gap_tier,(none),592,177,359,56,29.9,1.8,1065.89,-100.64
gap_tier,NONE,117,28,67,22,23.93,-4.74,-554.19,-100.95
gap_tier,STRETCHED,197,53,125,19,26.9,-8.97,-1767.43,-100.68
regime,FAVORABLE,1143,368,642,133,32.2,10.0,11425.88,-100.95
regime,CHOP,154,58,86,10,37.66,21.42,3298.28,-100.39
regime,HOSTILE,375,125,239,11,33.33,3.24,1214.27,-102.19
regime,UNKNOWN,3,0,3,0,0.0,-99.92,-299.75,-99.98
stop_method,FIXED,1524,537,904,83,35.24,12.6,19200.78,-102.19
stop_method,PM low,79,11,14,54,13.92,11.34,896.02,-100.0
stop_method,PM high,23,2,4,17,8.7,5.97,137.31,-99.88
stop_method,fixed-%-fallback,3,1,2,0,33.33,-0.01,-0.04,-99.99
stop_method,BRACKET_STRUCT,1,0,1,0,0.0,-98.96,-98.96,-98.96
stop_method,recent 5-min high,20,0,20,0,0.0,-99.89,-1997.86,-99.99
stop_method,recent 5-min low,25,0,25,0,0.0,-99.94,-2498.57,-100.0
side,LONG,1416,465,815,136,32.84,9.69,13716.83,-102.19
side,SHORT,259,86,155,18,33.2,7.42,1921.85,-100.68
setup,MOO_GENESIS,562,237,322,3,42.17,27.09,15226.94,-100.56
setup,SHORT_GENESIS_9_33,214,83,130,1,38.79,17.21,3682.5,-100.68
setup,HOLDING-LONG,46,8,10,28,17.39,11.25,517.5,-99.98
setup,MOO,748,217,452,79,29.01,0.39,291.34,-102.19
setup,FAILED-GAP-SHORT,24,3,6,15,12.5,5.83,140.0,-99.99
setup,BRACKET_TOP,1,0,1,0,0.0,-98.96,-98.96,-98.96
setup,ORB-SHORT,5,0,4,1,0.0,-79.93,-399.63,-99.99
setup,ORB-LONG|HOLDING-LONG,25,1,10,14,4.0,-25.41,-635.28,-100.0
setup,ORB-SHORT|FAILED-GAP-SHORT,16,0,15,1,0.0,-93.81,-1501.02,-99.99
setup,ORB-LONG,34,2,20,12,5.88,-46.61,-1584.71,-100.0
setup_kind,SINGLE,1491,483,883,125,32.39,6.93,10326.2,-102.19
setup_kind,(none),183,68,86,29,37.16,29.57,5411.44,-100.64
setup_kind,BRACKET_TOP,1,0,1,0,0.0,-98.96,-98.96,-98.96
cohort,MID,935,311,524,100,33.26,12.85,12018.7,-100.03
cohort,PENNY,740,240,446,54,32.43,4.89,3619.98,-102.19
conviction_band,(none),1675,551,970,154,32.9,9.34,15638.68,-102.19
regime_x_scanner,FAVORABLE | momentum,376,152,222,2,40.43,21.87,8222.7,-100.46
regime_x_scanner,HOSTILE | momentum,139,63,75,1,45.32,36.73,5105.91,-100.56
regime_x_scanner,FAVORABLE | abook,479,145,269,65,30.27,7.86,3763.07,-100.95
regime_x_scanner,FAVORABLE | short,144,57,86,1,39.58,20.09,2892.71,-100.63
regime_x_scanner,CHOP | momentum,47,22,25,0,46.81,40.39,1898.33,-100.39
regime_x_scanner,CHOP | abook,91,31,56,4,34.07,10.0,910.45,-100.19
regime_x_scanner,CHOP | short,10,5,5,0,50.0,50.0,500.04,-100.13
regime_x_scanner,HOSTILE | short,60,21,39,0,35.0,4.83,289.75,-100.68
regime_x_scanner,CHOP | intraday,6,0,0,6,0.0,-1.76,-10.54,-22.98
regime_x_scanner,UNKNOWN | abook,3,0,3,0,0.0,-99.92,-299.75,-99.98
regime_x_scanner,FAVORABLE | intraday,144,14,65,65,9.72,-23.98,-3452.6,-100.0
regime_x_scanner,HOSTILE | abook,176,41,125,10,23.3,-23.76,-4181.39,-102.19
