ticker,grade_date,firm,from_grade,to_grade,action,pt_action,current_pt,prior_pt,sentiment,weight
XMTR,2026-09-22 11:51,Rosenblatt,Buy,Buy,main,Raises,120.0,110.0,BULL,2
XMTR,2026-09-21 12:54,Citizens,Market Outperform,Market Outperform,reit,Maintains,120.0,120.0,NEUTRAL,1
TH,2026-09-14 15:38,Morgan Stanley,Overweight,Overweight,main,Raises,25.0,22.0,BULL,2
VIA,2026-09-21 17:52,Morgan Stanley,Overweight,Overweight,main,Raises,33.0,24.0,BULL,2
MSTR,2026-09-22 15:11,B. Riley Securities,Buy,Buy,main,Raises,195.0,175.0,BULL,2
MSTR,2026-09-15 12:38,Barclays,Overweight,Overweight,main,Raises,160.0,125.0,BULL,2
BMNR,2026-09-22 15:07,B. Riley Securities,Buy,Buy,main,Raises,34.0,30.0,BULL,2
BMNR,2026-09-10 12:13,Cantor Fitzgerald,Overweight,Overweight,main,Raises,63.6,30.6,BULL,2
CORT,2026-09-18 16:38,HC Wainwright & Co.,Buy,Buy,reit,Maintains,165.0,165.0,NEUTRAL,1
AGEN,2026-09-18 11:52,Chardan Capital,,Buy,init,Announces,40.0,0.0,BULL,3
PLSE,2026-09-23 10:26,BTIG,,Buy,init,Announces,70.0,0.0,BULL,3
PDFS,2026-09-21 12:51,DA Davidson,Buy,Buy,main,Maintains,74.0,74.0,NEUTRAL,1
CRCL,2026-09-17 14:13,TD Cowen,Buy,Buy,main,Raises,92.0,87.0,BULL,2
NBIS,2026-09-21 12:10,Rothschild & Co,,Sell,init,Announces,84.0,0.0,BEAR,3
