ticker,grade_date,firm,from_grade,to_grade,action,pt_action,current_pt,prior_pt,sentiment,weight
PTEN,2026-09-04 14:57,Citigroup,Neutral,Neutral,main,Raises,13.5,10.5,BULL,2
HTFL,2026-09-09 13:21,UBS,,Neutral,init,Announces,55.0,0.0,NEUTRAL,1
DK,2026-09-14 18:14,Raymond James,Outperform,Outperform,main,Raises,90.0,72.0,BULL,2
DK,2026-09-14 14:57,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,81.0,45.0,BULL,2
DK,2026-09-14 14:09,TD Cowen,Buy,Buy,main,Raises,90.0,76.0,BULL,2
ANF,2026-09-09 12:47,BMO Capital,,Outperform,init,Announces,170.0,0.0,BULL,3
INTC,2026-09-15 20:03,Tigress Financial,Buy,Buy,main,Raises,145.0,118.0,BULL,2
INTC,2026-09-10 12:23,Piper Sandler,,Neutral,init,Announces,110.0,0.0,NEUTRAL,1
INTC,2026-09-08 15:24,Northland Capital Markets,Market Perform,Outperform,up,Announces,120.0,0.0,BULL,4
INTC,2026-09-04 15:54,Mizuho,Neutral,Neutral,main,Lowers,92.0,109.0,BEAR,2
PDSB,2026-09-08 17:21,HC Wainwright & Co.,Buy,Buy,main,Lowers,5.0,7.0,BEAR,2
TXG,2026-09-09 17:57,UBS,Neutral,Neutral,main,Raises,68.0,20.0,BULL,2
TH,2026-09-14 15:38,Morgan Stanley,Overweight,Overweight,main,Raises,25.0,22.0,BULL,2
TH,2026-09-08 16:55,Oppenheimer,Outperform,Outperform,main,Raises,27.0,24.0,BULL,2
MMED,2026-09-03 14:21,Morgan Stanley,Overweight,Overweight,main,Raises,21.0,19.0,BULL,2
MMED,2026-09-02 18:46,Citigroup,Buy,Buy,main,Raises,26.0,23.0,BULL,2
MMED,2026-09-02 15:10,Evercore ISI Group,Outperform,Outperform,main,Raises,27.0,20.0,BULL,2
MMED,2026-09-02 14:38,Wells Fargo,Overweight,Overweight,main,Raises,26.0,22.0,BULL,2
MMED,2026-09-02 13:41,UBS,Buy,Buy,main,Raises,28.0,25.0,BULL,2
MMED,2026-09-02 13:09,Mizuho,Outperform,Outperform,main,Raises,26.0,21.0,BULL,2
MMED,2026-09-02 11:45,B of A Securities,Buy,Buy,main,Raises,28.0,24.0,BULL,2
PHVS,2026-09-10 14:17,Guggenheim,Buy,Buy,main,Raises,44.0,40.0,BULL,2
PHVS,2026-09-09 17:30,Morgan Stanley,Overweight,Overweight,main,Raises,62.0,46.0,BULL,2
