dimension,value,n,wins,stops,closes,wr_pct,avg_pnl,total_pnl,max_loss
scanner,momentum,521,223,296,2,42.8,28.8,15005.62,-100.56
scanner,short,205,81,123,1,39.51,19.43,3983.64,-100.68
scanner,abook,733,211,444,78,28.79,-0.21,-157.06,-102.19
scanner,intraday,150,14,65,71,9.33,-23.09,-3463.14,-100.0
gap_tier,PARABOLIC,213,92,120,1,43.19,29.96,6381.96,-100.56
gap_tier,EXTREME,124,58,62,4,46.77,42.83,5310.84,-100.46
gap_tier,IN_BAND,390,129,209,52,33.08,13.34,5200.87,-102.19
gap_tier,(none),592,177,359,56,29.9,1.8,1065.89,-100.64
gap_tier,STRETCHED,181,50,113,18,27.62,-6.56,-1187.53,-100.68
gap_tier,NONE,109,23,65,21,21.1,-12.87,-1402.97,-100.95
regime,FAVORABLE,1100,353,616,131,32.09,9.96,10956.74,-100.95
regime,CHOP,144,54,80,10,37.5,21.51,3098.05,-100.39
regime,HOSTILE,362,122,229,11,33.7,4.46,1614.02,-102.19
regime,UNKNOWN,3,0,3,0,0.0,-99.92,-299.75,-99.98
stop_method,FIXED,1458,515,862,81,35.32,12.98,18931.16,-102.19
stop_method,PM low,79,11,14,54,13.92,11.34,896.02,-100.0
stop_method,PM high,23,2,4,17,8.7,5.97,137.31,-99.88
stop_method,fixed-%-fallback,3,1,2,0,33.33,-0.01,-0.04,-99.99
stop_method,BRACKET_STRUCT,1,0,1,0,0.0,-98.96,-98.96,-98.96
stop_method,recent 5-min high,20,0,20,0,0.0,-99.89,-1997.86,-99.99
stop_method,recent 5-min low,25,0,25,0,0.0,-99.94,-2498.57,-100.0
side,LONG,1359,445,780,134,32.74,9.67,13146.07,-102.19
side,SHORT,250,84,148,18,33.6,8.89,2222.99,-100.68
setup,MOO_GENESIS,521,223,296,2,42.8,28.8,15005.62,-100.56
setup,SHORT_GENESIS_9_33,205,81,123,1,39.51,19.43,3983.64,-100.68
setup,HOLDING-LONG,46,8,10,28,17.39,11.25,517.5,-99.98
setup,FAILED-GAP-SHORT,24,3,6,15,12.5,5.83,140.0,-99.99
setup,MOO,732,211,443,78,28.83,-0.08,-58.1,-102.19
setup,BRACKET_TOP,1,0,1,0,0.0,-98.96,-98.96,-98.96
setup,ORB-SHORT,5,0,4,1,0.0,-79.93,-399.63,-99.99
setup,ORB-LONG|HOLDING-LONG,25,1,10,14,4.0,-25.41,-635.28,-100.0
setup,ORB-SHORT|FAILED-GAP-SHORT,16,0,15,1,0.0,-93.81,-1501.02,-99.99
setup,ORB-LONG,34,2,20,12,5.88,-46.61,-1584.71,-100.0
setup_kind,SINGLE,1425,461,841,123,32.35,7.06,10056.58,-102.19
setup_kind,(none),183,68,86,29,37.16,29.57,5411.44,-100.64
setup_kind,BRACKET_TOP,1,0,1,0,0.0,-98.96,-98.96,-98.96
cohort,MID,906,301,506,99,33.22,13.02,11798.6,-100.03
cohort,PENNY,703,228,422,53,32.43,5.08,3570.46,-102.19
conviction_band,(none),1609,529,928,152,32.88,9.55,15369.06,-102.19
regime_x_scanner,FAVORABLE | momentum,351,143,207,1,40.74,22.51,7901.23,-100.46
regime_x_scanner,HOSTILE | momentum,128,61,66,1,47.66,43.79,5604.69,-100.56
regime_x_scanner,FAVORABLE | abook,470,141,265,64,30.0,7.05,3314.26,-100.95
regime_x_scanner,FAVORABLE | short,135,55,79,1,40.74,23.66,3193.85,-100.63
regime_x_scanner,CHOP | momentum,42,19,23,0,45.24,35.71,1499.7,-100.39
regime_x_scanner,CHOP | abook,86,30,52,4,34.88,12.89,1108.85,-100.19
regime_x_scanner,CHOP | short,10,5,5,0,50.0,50.0,500.04,-100.13
regime_x_scanner,HOSTILE | short,60,21,39,0,35.0,4.83,289.75,-100.68
regime_x_scanner,CHOP | intraday,6,0,0,6,0.0,-1.76,-10.54,-22.98
regime_x_scanner,UNKNOWN | abook,3,0,3,0,0.0,-99.92,-299.75,-99.98
regime_x_scanner,FAVORABLE | intraday,144,14,65,65,9.72,-23.98,-3452.6,-100.0
regime_x_scanner,HOSTILE | abook,174,40,124,10,22.99,-24.6,-4280.42,-102.19
