ticker,grade_date,firm,from_grade,to_grade,action,pt_action,current_pt,prior_pt,sentiment,weight
NET,2026-09-17 14:18,Bernstein,Market Perform,Market Perform,main,Raises,181.0,164.0,BULL,2
TH,2026-09-14 15:38,Morgan Stanley,Overweight,Overweight,main,Raises,25.0,22.0,BULL,2
ELF,2026-09-17 11:38,Bernstein,Outperform,Outperform,main,Raises,127.0,121.0,BULL,2
ELF,2026-09-16 17:04,B. Riley Securities,Buy,Buy,reit,Raises,115.0,100.0,BULL,2
ELF,2026-09-15 17:30,B of A Securities,Buy,Buy,main,Raises,118.0,100.0,BULL,2
ELF,2026-09-14 13:46,Citigroup,Buy,Buy,main,Raises,118.0,100.0,BULL,2
INTC,2026-09-15 20:03,Tigress Financial,Buy,Buy,main,Raises,145.0,118.0,BULL,2
INTC,2026-09-10 12:23,Piper Sandler,,Neutral,init,Announces,110.0,0.0,NEUTRAL,1
CAI,2026-09-09 13:13,UBS,,Neutral,init,Announces,28.0,0.0,NEUTRAL,1
P,2026-09-17 11:04,Needham,Buy,Buy,reit,Maintains,140.0,140.0,NEUTRAL,1
OMER,2026-09-22 10:38,Cantor Fitzgerald,Neutral,Overweight,up,Announces,22.0,0.0,BULL,4
ANGX,2026-09-18 12:40,B. Riley Securities,Buy,Buy,main,Raises,9.0,8.0,BULL,2
VSTM,2026-09-17 14:03,Wolfe Research,,Outperform,init,,0.0,0.0,BULL,3
VSTM,2026-09-11 16:45,HC Wainwright & Co.,Buy,Buy,reit,Maintains,18.0,18.0,NEUTRAL,1
VSTM,2026-09-11 10:28,BTIG,Buy,Buy,reit,Maintains,18.0,18.0,NEUTRAL,1
GH,2026-09-09 17:50,UBS,Buy,Buy,main,Raises,225.0,175.0,BULL,2
DK,2026-09-14 18:14,Raymond James,Outperform,Outperform,main,Raises,90.0,72.0,BULL,2
DK,2026-09-14 14:57,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,81.0,45.0,BULL,2
DK,2026-09-14 14:09,TD Cowen,Buy,Buy,main,Raises,90.0,76.0,BULL,2
HTFL,2026-09-22 12:03,Canaccord Genuity,Buy,Buy,main,Raises,56.0,45.0,BULL,2
HTFL,2026-09-09 13:21,UBS,,Neutral,init,Announces,55.0,0.0,NEUTRAL,1
HNGE,2026-09-22 12:59,Baird,Neutral,Neutral,main,Raises,90.0,85.0,BULL,2
