system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,3570,481,904,1194,991,18.7,143.18,0.04,4.0,35,2026-05-21,2026-07-24,NEUTRAL
FAM,score-band,80-89,1067,95,264,478,230,11.4,-93.13,-0.087,-8.7,35,2026-05-21,2026-07-24,NEUTRAL
FAM,score-band,70-79,2167,203,542,921,501,12.2,-237.56,-0.11,-11.0,35,2026-05-21,2026-07-24,AVOID
FAM,score-band,90+,501,28,134,260,79,6.6,-63.09,-0.126,-12.6,35,2026-05-21,2026-07-24,AVOID
FAM,setup,CHANNEL_TOP_REJECT,7,4,0,0,3,100.0,6.0,0.857,85.7,5,2026-06-23,2026-07-24,TENTATIVE
FAM,setup,BULL_BOUNCE,301,76,26,163,36,28.7,83.4,0.277,27.7,20,2026-05-21,2026-07-10,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,60,11,12,35,2,19.0,4.96,0.083,8.3,18,2026-05-22,2026-07-09,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,8,3,4,1,0,37.5,0.3,0.037,3.7,7,2026-05-28,2026-07-09,TENTATIVE
FAM,setup,BULL_BOUNCE_CONFIRMED,282,40,45,169,28,15.7,10.07,0.036,3.6,20,2026-05-21,2026-07-10,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,9,3,5,1,0,33.3,-0.02,-0.002,-0.2,8,2026-05-28,2026-07-09,TENTATIVE
FAM,setup,BEAR_REJECTION_PENDING,3300,277,811,1136,1076,12.5,-26.46,-0.008,-0.8,35,2026-05-21,2026-07-24,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,3188,383,830,1321,654,15.1,-241.66,-0.076,-7.6,21,2026-05-21,2026-07-10,NEUTRAL
FAM,setup,CHANNEL_BREAKOUT,14,2,10,1,1,15.4,-6.22,-0.444,-44.4,7,2026-05-28,2026-06-30,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,59,7,39,13,0,11.9,-28.72,-0.487,-48.7,13,2026-05-21,2026-07-09,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,7,0,5,1,1,0.0,-5.11,-0.73,-73.0,5,2026-05-29,2026-07-09,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,3,0,3,0,0,0.0,-3.0,-1.0,-100.0,3,2026-05-27,2026-07-22,TENTATIVE
FAM,setup,DCB_BREAKOUT,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,2,2026-05-29,2026-06-22,TENTATIVE
FAM,setup,CHANNEL_BREAKDOWN_SHORT,1,0,1,0,0,0.0,-1.0,-1.0,-100.0,1,2026-07-24,2026-07-24,TENTATIVE
FEM,mode,BOUNCE,262,162,26,65,9,64.0,187.09,0.714,71.4,36,2026-05-13,2026-07-24,TRUSTED
FEM,mode,PULLBACK,308,188,49,49,22,65.7,190.66,0.619,61.9,38,2026-05-13,2026-07-24,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,378,356,0,22,0,94.2,466.83,1.235,123.5,36,2026-05-13,2026-07-24,TRUSTED
FEM,score-band,70-79,47,4,18,22,3,9.1,-17.64,-0.375,-37.5,26,2026-05-13,2026-07-10,AVOID
FEM,score-band,60-69,40,1,14,23,2,2.6,-15.83,-0.396,-39.6,25,2026-05-14,2026-07-24,AVOID
FEM,score-band,80-89,90,5,42,36,7,6.0,-38.47,-0.427,-42.7,29,2026-05-13,2026-07-13,AVOID
FEM,tier,T1-STRONG_LONG,271,228,11,28,4,85.4,327.41,1.208,120.8,34,2026-05-13,2026-07-24,TRUSTED
FEM,tier,T2-LONG,214,107,34,63,10,52.5,63.75,0.298,29.8,38,2026-05-13,2026-07-24,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
