ticker,grade_date,firm,from_grade,to_grade,action,pt_action,current_pt,prior_pt,sentiment,weight
IBRX,2026-05-21 10:09,BTIG,Buy,Buy,reit,Maintains,12.0,12.0,NEUTRAL,1
IBRX,2026-05-20 11:05,HC Wainwright & Co.,Buy,Buy,reit,Maintains,15.0,15.0,NEUTRAL,1
INTC,2026-05-18 17:49,Citigroup,Buy,Buy,main,Raises,130.0,95.0,BULL,2
INTC,2026-05-18 12:15,Benchmark,Buy,Buy,main,Raises,140.0,105.0,BULL,2
INTC,2026-05-12 12:36,Mizuho,Neutral,Neutral,main,Raises,124.0,100.0,BULL,2
MU,2026-05-19 12:38,Citigroup,Buy,Buy,main,Raises,840.0,425.0,BULL,2
MU,2026-05-19 12:18,Melius Research,Buy,Buy,main,Raises,1100.0,700.0,BULL,2
MU,2026-05-19 11:33,Mizuho,Outperform,Outperform,main,Raises,800.0,740.0,BULL,2
MU,2026-05-11 17:30,DA Davidson,Buy,Buy,main,Maintains,1000.0,1000.0,NEUTRAL,1
PLUG,2026-05-19 12:33,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,2.5,2.0,BULL,2
PLUG,2026-05-13 12:45,Susquehanna,Neutral,Neutral,main,Raises,3.75,2.75,BULL,2
PLUG,2026-05-12 21:24,Canaccord Genuity,Hold,Hold,main,Raises,4.0,2.5,BULL,2
PLUG,2026-05-12 15:51,B. Riley Securities,Buy,Buy,main,Raises,5.0,3.0,BULL,2
PLUG,2026-05-12 15:15,TD Cowen,Hold,Hold,main,Raises,3.0,2.0,BULL,2
PLUG,2026-05-12 15:00,BMO Capital,Underperform,Underperform,main,Raises,1.2,1.0,BULL,2
NVDA,2026-05-21 12:46,Morgan Stanley,Overweight,Overweight,main,Raises,288.0,285.0,BULL,2
NVDA,2026-05-21 12:33,Rosenblatt,Buy,Buy,main,Maintains,325.0,325.0,NEUTRAL,1
NVDA,2026-05-21 11:39,Keybanc,Overweight,Overweight,main,Raises,310.0,300.0,BULL,2
NVDA,2026-05-21 11:14,Benchmark,Buy,Buy,main,Raises,335.0,250.0,BULL,2
NVDA,2026-05-21 11:07,B of A Securities,Buy,Buy,main,Raises,350.0,320.0,BULL,2
NVDA,2026-05-21 11:02,Baird,Outperform,Outperform,main,Raises,500.0,300.0,BULL,2
NVDA,2026-05-21 10:03,Needham,Buy,Buy,main,Raises,270.0,240.0,BULL,2
NVDA,2026-05-19 14:06,HSBC,Buy,Buy,main,Raises,325.0,295.0,BULL,2
NVDA,2026-05-18 15:18,DA Davidson,Buy,Buy,main,Raises,300.0,250.0,BULL,2
NVDA,2026-05-18 12:39,Morgan Stanley,Overweight,Overweight,main,Raises,285.0,260.0,BULL,2
NVDA,2026-05-18 12:22,Wedbush,Outperform,Outperform,reit,Maintains,300.0,300.0,NEUTRAL,1
NVDA,2026-05-18 11:28,Keybanc,Overweight,Overweight,main,Raises,300.0,275.0,BULL,2
NVDA,2026-05-15 16:52,TD Cowen,Buy,Buy,main,Raises,275.0,235.0,BULL,2
NVDA,2026-05-14 20:55,UBS,Buy,Buy,main,Raises,275.0,245.0,BULL,2
NVDA,2026-05-14 16:22,RBC Capital,Outperform,Outperform,reit,Maintains,250.0,250.0,NEUTRAL,1
NVDA,2026-05-14 12:38,Cantor Fitzgerald,Overweight,Overweight,main,Raises,350.0,300.0,BULL,2
NVDA,2026-05-12 13:35,Wells Fargo,Overweight,Overweight,main,Raises,315.0,265.0,BULL,2
CLSK,2026-05-13 21:01,Macquarie,Outperform,Outperform,main,Raises,22.0,18.0,BULL,2
CLSK,2026-05-13 14:09,"Keefe, Bruyette & Woods",Outperform,Outperform,main,Raises,16.0,14.0,BULL,2
CLSK,2026-05-12 22:21,Maxim Group,Buy,Buy,main,Raises,22.0,18.0,BULL,2
CLSK,2026-05-12 09:15,BTIG,Buy,Buy,reit,Maintains,26.0,26.0,NEUTRAL,1
PURR,2026-05-20 12:12,Chardan Capital,Buy,Buy,main,Raises,9.75,8.45,BULL,2
PURR,2026-05-11 12:55,Cantor Fitzgerald,Overweight,Overweight,main,Raises,8.0,6.0,BULL,2
FRSH,2026-05-11 17:11,Morgan Stanley,Equal-Weight,Equal-Weight,main,Lowers,13.0,15.0,BEAR,2
SNOW,2026-05-21 12:42,Rosenblatt,Buy,Buy,main,Maintains,275.0,275.0,NEUTRAL,1
SNOW,2026-05-19 12:51,Citizens,Market Outperform,Market Outperform,reit,Maintains,325.0,325.0,NEUTRAL,1
ALAB,2026-05-19 10:43,Evercore ISI Group,Outperform,Outperform,main,Raises,297.0,215.0,BULL,2
ALAB,2026-05-07 16:01,Barclays,Equal-Weight,Equal-Weight,main,Raises,200.0,165.0,BULL,2
S,2026-05-20 13:58,Barclays,Equal-Weight,Equal-Weight,main,Raises,19.0,16.0,BULL,2
TENB,2026-05-19 12:46,Barclays,Equal-Weight,Equal-Weight,main,Raises,27.0,21.0,BULL,2
LPTH,2026-05-11 18:23,Canaccord Genuity,Buy,Buy,main,Raises,16.5,15.5,BULL,2
RXO,2026-05-15 09:36,Stifel,Hold,Buy,up,Announces,22.0,0.0,BULL,4
RXO,2026-05-08 21:39,UBS,Neutral,Neutral,main,Raises,22.0,17.0,BULL,2
RXO,2026-05-08 20:02,Citigroup,Neutral,Neutral,main,Raises,24.0,17.0,BULL,2
RXO,2026-05-08 17:28,Truist Securities,Buy,Buy,main,Raises,26.0,20.0,BULL,2
RXO,2026-05-08 15:46,Barclays,Overweight,Overweight,main,Raises,20.0,17.0,BULL,2
RXO,2026-05-08 13:54,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,22.0,15.0,BULL,2
RXO,2026-05-08 12:57,Susquehanna,Negative,Negative,main,Raises,18.0,14.0,BULL,2
RXO,2026-05-08 09:52,Morgan Stanley,Overweight,Equal-Weight,down,Raises,22.0,19.0,BEAR,4
GO,2026-05-14 19:37,DA Davidson,Neutral,Neutral,main,Raises,9.0,7.0,BULL,2
GO,2026-05-14 14:47,TD Cowen,Hold,Hold,main,Raises,8.0,6.0,BULL,2
GO,2026-05-14 14:11,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,9.0,7.0,BULL,2
ZS,2026-05-21 12:35,Rosenblatt,Buy,Buy,main,Maintains,223.0,223.0,NEUTRAL,1
ZS,2026-05-18 16:21,B. Riley Securities,Neutral,Buy,up,Lowers,225.0,275.0,BULL,4
ZS,2026-05-18 13:38,Rosenblatt,Buy,Buy,main,Lowers,223.0,250.0,BEAR,2
ZS,2026-05-18 12:13,Keybanc,Overweight,Overweight,main,Raises,190.0,160.0,BULL,2
VRNS,2026-05-12 12:17,Rosenblatt,,Buy,init,Announces,40.0,0.0,BULL,3
