system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,16854,1137,3539,5712,6466,10.9,-686.51,-0.041,-4.1,78,2026-05-21,2026-09-24,NEUTRAL
FAM,score-band,90+,1992,77,335,1132,448,5.0,-194.69,-0.098,-9.8,78,2026-05-21,2026-09-24,NEUTRAL
FAM,score-band,70-79,11039,511,2113,4886,3529,6.8,-1292.78,-0.117,-11.7,78,2026-05-21,2026-09-24,AVOID
FAM,score-band,80-89,5031,228,922,2353,1528,6.5,-603.51,-0.12,-12.0,78,2026-05-21,2026-09-24,AVOID
FAM,setup,CHANNEL_TOP_REJECT,19,8,5,0,6,61.5,7.0,0.368,36.8,12,2026-06-23,2026-09-14,TENTATIVE
FAM,setup,BUY_LOWER_DIRTY,81,22,23,19,17,34.4,10.59,0.131,13.1,31,2026-05-28,2026-09-23,TRUSTED
FAM,setup,BULL_BOUNCE,2141,238,178,1284,441,14.0,73.55,0.034,3.4,52,2026-05-21,2026-09-24,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,179,23,44,91,21,14.6,-6.55,-0.037,-3.7,45,2026-05-22,2026-09-23,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,13725,643,2958,4816,5308,7.6,-664.36,-0.048,-4.8,78,2026-05-21,2026-09-24,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,69,14,28,13,14,25.5,-5.61,-0.081,-8.1,32,2026-05-28,2026-09-22,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,1482,104,283,887,208,8.2,-157.07,-0.106,-10.6,52,2026-05-21,2026-09-24,AVOID
FAM,setup,BULL_BOUNCE_PENDING,16905,889,3197,6894,5925,8.1,-1879.29,-0.111,-11.1,54,2026-05-21,2026-09-24,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,37,0,19,13,5,0.0,-15.64,-0.423,-42.3,20,2026-05-27,2026-09-21,AVOID
FAM,setup,DCB_BREAKOUT,11,1,6,4,0,9.1,-4.79,-0.435,-43.5,8,2026-05-29,2026-09-21,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,92,7,54,27,4,8.0,-41.75,-0.454,-45.4,31,2026-05-21,2026-09-23,AVOID
FAM,setup,CHANNEL_BREAKOUT,67,2,38,16,11,3.6,-30.81,-0.46,-46.0,28,2026-05-28,2026-09-23,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,41,1,24,6,10,3.2,-21.16,-0.516,-51.6,21,2026-05-29,2026-09-23,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FEM,mode,BOUNCE,380,211,30,128,11,57.2,264.86,0.697,69.7,78,2026-05-13,2026-09-24,TRUSTED
FEM,mode,PULLBACK,361,221,54,59,27,66.2,230.66,0.639,63.9,69,2026-05-13,2026-09-23,TRUSTED
FEM,mode,BREAKOUT,37,17,4,14,2,48.6,12.97,0.351,35.1,20,2026-05-13,2026-09-14,TRUSTED
FEM,score-band,90+,502,436,0,66,0,86.9,593.46,1.182,118.2,77,2026-05-13,2026-09-24,TRUSTED
FEM,score-band,60-69,47,2,16,27,2,4.4,-15.61,-0.332,-33.2,30,2026-05-14,2026-08-25,AVOID
FEM,score-band,70-79,64,5,24,29,6,8.6,-22.87,-0.357,-35.7,40,2026-05-13,2026-09-09,AVOID
FEM,score-band,80-89,104,5,43,47,9,5.3,-40.4,-0.388,-38.8,40,2026-05-13,2026-09-21,AVOID
FEM,tier,T1-STRONG_LONG,375,283,14,72,6,76.7,420.17,1.12,112.0,71,2026-05-13,2026-09-24,TRUSTED
FEM,tier,T2-LONG,281,134,40,92,15,50.4,88.76,0.316,31.6,75,2026-05-13,2026-09-21,TRUSTED
FEM,tier,T3-LONG_WATCH,122,32,34,37,19,31.1,-0.44,-0.004,-0.4,26,2026-05-13,2026-09-14,NEUTRAL
