system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,9078,787,1867,3117,3307,13.6,-94.21,-0.01,-1.0,59,2026-05-21,2026-08-27,NEUTRAL
FAM,score-band,90+,1000,50,193,584,173,6.0,-91.35,-0.091,-9.1,59,2026-05-21,2026-08-27,NEUTRAL
FAM,score-band,70-79,5803,369,1154,2686,1594,8.8,-649.1,-0.112,-11.2,59,2026-05-21,2026-08-27,AVOID
FAM,score-band,80-89,2486,161,494,1175,656,8.8,-284.28,-0.114,-11.4,59,2026-05-21,2026-08-27,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BUY_LOWER_DIRTY,39,13,14,9,3,36.1,6.12,0.157,15.7,20,2026-05-28,2026-08-27,TRUSTED
FAM,setup,BULL_BOUNCE,1252,182,96,741,233,17.9,134.43,0.107,10.7,40,2026-05-21,2026-08-27,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,122,17,29,73,3,14.3,-2.86,-0.023,-2.3,34,2026-05-22,2026-08-27,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,6363,383,1395,2227,2358,9.6,-256.18,-0.04,-4.0,59,2026-05-21,2026-08-27,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,9381,668,1821,3906,2986,10.4,-798.91,-0.085,-8.5,42,2026-05-21,2026-08-27,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,950,82,189,555,124,9.9,-81.39,-0.086,-8.6,40,2026-05-21,2026-08-27,NEUTRAL
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,SHORT_UPPER_DIRTY,40,7,19,7,7,21.2,-7.92,-0.198,-19.8,22,2026-05-28,2026-08-27,AVOID
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,12,0,6,6,0,0.0,-5.36,-0.447,-44.7,9,2026-05-27,2026-08-27,TENTATIVE
FAM,setup,DOUBLE_REJECTION_LONG,19,1,11,2,5,7.1,-9.61,-0.506,-50.6,13,2026-05-29,2026-08-26,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,77,7,50,18,2,9.3,-39.29,-0.51,-51.0,23,2026-05-21,2026-08-27,AVOID
FAM,setup,CHANNEL_BREAKOUT,31,2,22,3,4,7.4,-18.37,-0.593,-59.3,17,2026-05-28,2026-08-27,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,DCB_BREAKOUT,6,0,4,2,0,0.0,-4.0,-0.667,-66.7,5,2026-05-29,2026-08-25,TENTATIVE
FEM,mode,BOUNCE,332,191,29,103,9,59.1,237.31,0.715,71.5,59,2026-05-13,2026-08-27,TRUSTED
FEM,mode,PULLBACK,341,206,54,56,25,65.2,211.55,0.62,62.0,57,2026-05-13,2026-08-27,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,451,401,0,50,0,88.9,543.86,1.206,120.6,59,2026-05-13,2026-08-27,TRUSTED
FEM,score-band,60-69,47,2,16,27,2,4.4,-15.61,-0.332,-33.2,30,2026-05-14,2026-08-25,AVOID
FEM,score-band,70-79,59,5,23,26,5,9.3,-21.62,-0.366,-36.6,36,2026-05-13,2026-08-27,AVOID
FEM,score-band,80-89,96,5,43,40,8,5.7,-39.4,-0.41,-41.0,33,2026-05-13,2026-08-21,AVOID
FEM,tier,T1-STRONG_LONG,330,257,14,53,6,79.3,378.81,1.148,114.8,54,2026-05-13,2026-08-26,TRUSTED
FEM,tier,T2-LONG,258,125,39,83,11,50.6,83.46,0.323,32.3,61,2026-05-13,2026-08-27,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
