system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,15562,1098,3343,5384,5737,11.2,-605.58,-0.039,-3.9,75,2026-05-21,2026-09-21,NEUTRAL
FAM,score-band,90+,1849,76,310,1071,392,5.2,-163.61,-0.088,-8.8,75,2026-05-21,2026-09-21,NEUTRAL
FAM,score-band,70-79,10121,493,1968,4607,3053,7.0,-1157.38,-0.114,-11.4,75,2026-05-21,2026-09-21,AVOID
FAM,score-band,80-89,4589,221,862,2190,1316,6.8,-529.89,-0.115,-11.5,75,2026-05-21,2026-09-21,AVOID
FAM,setup,CHANNEL_TOP_REJECT,19,8,5,0,6,61.5,7.0,0.368,36.8,12,2026-06-23,2026-09-14,TENTATIVE
FAM,setup,BUY_LOWER_DIRTY,68,21,20,19,8,35.0,12.09,0.178,17.8,29,2026-05-28,2026-09-21,TRUSTED
FAM,setup,BULL_BOUNCE,1922,225,158,1192,347,14.3,77.25,0.04,4.0,49,2026-05-21,2026-09-21,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,165,22,40,88,15,14.7,-3.89,-0.024,-2.4,43,2026-05-22,2026-09-21,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,13170,623,2913,4692,4942,7.6,-688.4,-0.052,-5.2,75,2026-05-21,2026-09-21,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,67,14,28,13,12,25.5,-5.61,-0.084,-8.4,31,2026-05-28,2026-09-21,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,1383,102,263,833,185,8.5,-128.17,-0.093,-9.3,49,2026-05-21,2026-09-21,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,15026,861,2867,6338,4960,8.6,-1573.6,-0.105,-10.5,51,2026-05-21,2026-09-21,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,37,0,19,13,5,0.0,-15.64,-0.423,-42.3,20,2026-05-27,2026-09-21,AVOID
FAM,setup,DCB_BREAKOUT,11,1,6,4,0,9.1,-4.79,-0.435,-43.5,8,2026-05-29,2026-09-21,TENTATIVE
FAM,setup,CHANNEL_BREAKOUT,63,2,37,16,8,3.6,-29.81,-0.473,-47.3,26,2026-05-28,2026-09-21,AVOID
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,88,7,53,25,3,8.2,-42.13,-0.479,-47.9,29,2026-05-21,2026-09-21,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,35,1,22,6,6,3.4,-19.16,-0.547,-54.7,19,2026-05-29,2026-09-18,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FEM,mode,BOUNCE,558,212,51,243,52,41.9,232.37,0.416,41.6,91,2026-04-16,2026-09-21,TRUSTED
FEM,mode,PULLBACK,775,230,100,181,264,45.0,204.08,0.263,26.3,87,2026-04-01,2026-09-21,TRUSTED
FEM,mode,RESISTANCE,73,17,31,7,18,30.9,5.0,0.068,6.8,2,2026-04-01,2026-04-02,NEUTRAL
FEM,mode,BREAKOUT,85,17,12,48,8,22.1,-3.59,-0.042,-4.2,33,2026-04-07,2026-09-14,NEUTRAL
FEM,mode,FRESH_HOLD,19,4,12,1,2,23.5,-6.83,-0.359,-35.9,2,2026-04-01,2026-04-02,TENTATIVE
FEM,score-band,90+,938,438,27,247,226,61.5,559.34,0.596,59.6,95,2026-04-01,2026-09-21,TRUSTED
FEM,score-band,60-69,143,9,39,48,47,9.4,-22.89,-0.16,-16.0,47,2026-04-01,2026-08-25,AVOID
FEM,score-band,80-89,244,18,75,93,58,9.7,-52.37,-0.215,-21.5,58,2026-04-01,2026-09-21,AVOID
FEM,score-band,70-79,148,6,37,48,57,6.6,-36.12,-0.244,-24.4,58,2026-04-01,2026-09-09,AVOID
FEM,tier,T1-STRONG_LONG,777,281,28,241,227,51.1,400.55,0.516,51.6,89,2026-04-01,2026-09-21,TRUSTED
FEM,tier,T5-LOW,2,0,0,2,0,0.0,0.53,0.265,26.5,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T2-LONG,439,140,61,148,90,40.1,66.25,0.151,15.1,96,2026-04-01,2026-09-21,TRUSTED
FEM,tier,T3-SHORT,61,10,15,6,30,32.3,6.43,0.105,10.5,3,2026-04-01,2026-04-12,TRUSTED
FEM,tier,T2-SHORT,32,4,8,2,18,28.6,1.0,0.031,3.1,3,2026-04-01,2026-04-12,NEUTRAL
FEM,tier,T3-LONG_WATCH,286,42,86,86,72,19.6,-40.01,-0.14,-14.0,46,2026-04-01,2026-09-14,AVOID
FEM,tier,T4-LONG,38,0,7,0,31,0.0,-7.0,-0.184,-18.4,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T5-SHORT,21,3,10,1,7,21.4,-4.0,-0.19,-19.0,2,2026-04-01,2026-04-02,AVOID
FEM,tier,T3-WATCH,20,0,6,0,14,0.0,-6.0,-0.3,-30.0,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T2-STRONG,6,0,2,0,4,0.0,-2.0,-0.333,-33.3,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T1-CONVICTION,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,1,2026-04-07,2026-04-07,TENTATIVE
