system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,11026,889,2383,3795,3959,12.6,-323.42,-0.029,-2.9,64,2026-05-21,2026-09-03,NEUTRAL
FAM,score-band,90+,1214,58,228,707,221,5.8,-109.25,-0.09,-9.0,64,2026-05-21,2026-09-03,NEUTRAL
FAM,score-band,70-79,7000,408,1414,3225,1953,8.1,-794.4,-0.113,-11.3,64,2026-05-21,2026-09-03,AVOID
FAM,score-band,80-89,3022,172,610,1416,824,7.8,-352.07,-0.117,-11.7,64,2026-05-21,2026-09-03,AVOID
FAM,setup,CHANNEL_TOP_REJECT,15,7,3,0,5,70.0,7.5,0.5,50.0,9,2026-06-23,2026-09-03,TENTATIVE
FAM,setup,BULL_BOUNCE,1453,205,116,881,251,17.1,130.44,0.09,9.0,42,2026-05-21,2026-08-31,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,47,14,17,12,4,32.6,4.17,0.089,8.9,22,2026-05-28,2026-08-31,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,135,19,34,78,4,14.5,-4.87,-0.036,-3.6,36,2026-05-22,2026-08-31,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,8830,474,2036,3111,3209,8.4,-500.23,-0.057,-5.7,64,2026-05-21,2026-09-03,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,1011,87,205,591,128,9.9,-93.98,-0.093,-9.3,42,2026-05-21,2026-08-31,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,10498,701,2050,4413,3334,9.8,-989.17,-0.094,-9.4,44,2026-05-21,2026-08-31,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,48,9,21,9,9,23.1,-5.59,-0.116,-11.6,24,2026-05-28,2026-08-31,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,18,0,9,8,1,0.0,-8.42,-0.468,-46.8,12,2026-05-27,2026-09-02,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,79,7,50,20,2,9.1,-40.41,-0.512,-51.2,24,2026-05-21,2026-08-28,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,22,1,14,2,5,5.9,-12.61,-0.573,-57.3,14,2026-05-29,2026-08-28,AVOID
FAM,setup,CHANNEL_BREAKOUT,33,2,24,3,4,6.9,-20.37,-0.617,-61.7,19,2026-05-28,2026-08-31,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,DCB_BREAKOUT,6,0,4,2,0,0.0,-4.0,-0.667,-66.7,5,2026-05-29,2026-08-25,TENTATIVE
FEM,mode,BOUNCE,353,201,30,113,9,58.4,252.53,0.715,71.5,64,2026-05-13,2026-09-03,TRUSTED
FEM,mode,PULLBACK,344,208,54,56,26,65.4,214.43,0.623,62.3,60,2026-05-13,2026-09-03,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,468,413,0,55,0,88.2,563.69,1.204,120.4,64,2026-05-13,2026-09-03,TRUSTED
FEM,score-band,60-69,47,2,16,27,2,4.4,-15.61,-0.332,-33.2,30,2026-05-14,2026-08-25,AVOID
FEM,score-band,70-79,61,5,24,27,5,8.9,-22.76,-0.373,-37.3,38,2026-05-13,2026-09-01,AVOID
FEM,score-band,80-89,99,5,43,43,8,5.5,-39.96,-0.404,-40.4,35,2026-05-13,2026-08-31,AVOID
FEM,tier,T1-STRONG_LONG,345,264,14,61,6,77.9,392.22,1.137,113.7,59,2026-05-13,2026-09-03,TRUSTED
FEM,tier,T2-LONG,267,130,40,85,12,51.0,88.15,0.33,33.0,66,2026-05-13,2026-09-03,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
