system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,17304,1157,3614,5867,6666,10.9,-700.73,-0.04,-4.0,79,2026-05-21,2026-09-25,NEUTRAL
FAM,score-band,90+,2033,78,338,1165,452,4.9,-196.65,-0.097,-9.7,79,2026-05-21,2026-09-25,NEUTRAL
FAM,score-band,70-79,11364,517,2152,5054,3641,6.7,-1319.1,-0.116,-11.6,79,2026-05-21,2026-09-25,AVOID
FAM,score-band,80-89,5194,230,946,2426,1592,6.4,-631.82,-0.122,-12.2,79,2026-05-21,2026-09-25,AVOID
FAM,setup,CHANNEL_TOP_REJECT,19,8,5,0,6,61.5,7.0,0.368,36.8,12,2026-06-23,2026-09-14,TENTATIVE
FAM,setup,BUY_LOWER_DIRTY,84,22,26,19,17,32.8,7.59,0.09,9.0,32,2026-05-28,2026-09-25,NEUTRAL
FAM,setup,BULL_BOUNCE,2219,244,179,1347,449,13.8,80.72,0.036,3.6,53,2026-05-21,2026-09-25,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,186,23,44,98,21,13.9,-6.52,-0.035,-3.5,46,2026-05-22,2026-09-25,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,13861,647,2971,4862,5381,7.6,-665.26,-0.048,-4.8,79,2026-05-21,2026-09-25,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,72,15,29,14,14,25.9,-5.64,-0.078,-7.8,33,2026-05-28,2026-09-25,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,17566,907,3300,7139,6220,8.0,-1934.28,-0.11,-11.0,55,2026-05-21,2026-09-25,AVOID
FAM,setup,BULL_BOUNCE_CONFIRMED,1567,104,300,951,212,7.7,-172.88,-0.11,-11.0,53,2026-05-21,2026-09-25,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,38,0,19,14,5,0.0,-15.97,-0.42,-42.0,21,2026-05-27,2026-09-25,AVOID
FAM,setup,DCB_BREAKOUT,11,1,6,4,0,9.1,-4.79,-0.435,-43.5,8,2026-05-29,2026-09-21,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,93,7,55,27,4,7.9,-42.75,-0.46,-46.0,32,2026-05-21,2026-09-25,AVOID
FAM,setup,CHANNEL_BREAKOUT,68,2,39,16,11,3.5,-31.81,-0.468,-46.8,29,2026-05-28,2026-09-25,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,44,1,25,8,10,2.9,-22.11,-0.502,-50.2,22,2026-05-29,2026-09-25,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FEM,mode,BOUNCE,562,215,51,244,52,42.2,235.99,0.42,42.0,94,2026-04-16,2026-09-24,TRUSTED
FEM,mode,PULLBACK,779,233,100,181,265,45.3,208.58,0.268,26.8,90,2026-04-01,2026-09-25,TRUSTED
FEM,mode,RESISTANCE,73,17,31,7,18,30.9,5.0,0.068,6.8,2,2026-04-01,2026-04-02,NEUTRAL
FEM,mode,BREAKOUT,85,17,12,48,8,22.1,-3.59,-0.042,-4.2,33,2026-04-07,2026-09-14,NEUTRAL
FEM,mode,FRESH_HOLD,19,4,12,1,2,23.5,-6.83,-0.359,-35.9,2,2026-04-01,2026-04-02,TENTATIVE
FEM,score-band,90+,945,444,27,248,226,61.8,567.46,0.6,60.0,98,2026-04-01,2026-09-24,TRUSTED
FEM,score-band,60-69,143,9,39,48,47,9.4,-22.89,-0.16,-16.0,47,2026-04-01,2026-08-25,AVOID
FEM,score-band,80-89,245,18,75,93,59,9.7,-52.37,-0.214,-21.4,59,2026-04-01,2026-09-25,AVOID
FEM,score-band,70-79,148,6,37,48,57,6.6,-36.12,-0.244,-24.4,58,2026-04-01,2026-09-09,AVOID
FEM,tier,T1-STRONG_LONG,784,287,28,242,227,51.5,408.67,0.521,52.1,92,2026-04-01,2026-09-24,TRUSTED
FEM,tier,T5-LOW,2,0,0,2,0,0.0,0.53,0.265,26.5,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T2-LONG,440,140,61,148,91,40.1,66.25,0.151,15.1,97,2026-04-01,2026-09-25,TRUSTED
FEM,tier,T3-SHORT,61,10,15,6,30,32.3,6.43,0.105,10.5,3,2026-04-01,2026-04-12,TRUSTED
FEM,tier,T2-SHORT,32,4,8,2,18,28.6,1.0,0.031,3.1,3,2026-04-01,2026-04-12,NEUTRAL
FEM,tier,T3-LONG_WATCH,286,42,86,86,72,19.6,-40.01,-0.14,-14.0,46,2026-04-01,2026-09-14,AVOID
FEM,tier,T4-LONG,38,0,7,0,31,0.0,-7.0,-0.184,-18.4,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T5-SHORT,21,3,10,1,7,21.4,-4.0,-0.19,-19.0,2,2026-04-01,2026-04-02,AVOID
FEM,tier,T3-WATCH,20,0,6,0,14,0.0,-6.0,-0.3,-30.0,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T2-STRONG,6,0,2,0,4,0.0,-2.0,-0.333,-33.3,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T1-CONVICTION,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,1,2026-04-07,2026-04-07,TENTATIVE
