system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,3739,487,966,1223,1063,18.2,100.21,0.027,2.7,36,2026-05-21,2026-07-27,NEUTRAL
FAM,score-band,80-89,1094,95,275,482,242,11.2,-105.0,-0.096,-9.6,36,2026-05-21,2026-07-27,NEUTRAL
FAM,score-band,70-79,2243,203,572,931,537,11.9,-264.38,-0.118,-11.8,36,2026-05-21,2026-07-27,AVOID
FAM,score-band,90+,514,28,137,266,83,6.5,-67.48,-0.131,-13.1,36,2026-05-21,2026-07-27,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,301,76,26,163,36,28.7,83.4,0.277,27.7,20,2026-05-21,2026-07-10,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,60,11,12,35,2,19.0,4.96,0.083,8.3,18,2026-05-22,2026-07-09,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,8,3,4,1,0,37.5,0.3,0.037,3.7,7,2026-05-28,2026-07-09,TENTATIVE
FAM,setup,BULL_BOUNCE_CONFIRMED,282,40,45,169,28,15.7,10.07,0.036,3.6,20,2026-05-21,2026-07-10,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,9,3,5,1,0,33.3,-0.02,-0.002,-0.2,8,2026-05-28,2026-07-09,TENTATIVE
FAM,setup,BEAR_REJECTION_PENDING,3582,283,916,1185,1198,11.9,-111.51,-0.031,-3.1,36,2026-05-21,2026-07-27,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,3189,383,831,1321,654,15.1,-242.66,-0.076,-7.6,22,2026-05-21,2026-07-27,NEUTRAL
FAM,setup,CHANNEL_BREAKOUT,14,2,10,1,1,15.4,-6.22,-0.444,-44.4,7,2026-05-28,2026-06-30,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,59,7,39,13,0,11.9,-28.72,-0.487,-48.7,13,2026-05-21,2026-07-09,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,2,0,1,0,1,0.0,-1.0,-0.5,-50.0,2,2026-07-24,2026-07-27,TENTATIVE
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,7,0,5,1,1,0.0,-5.11,-0.73,-73.0,5,2026-05-29,2026-07-09,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,3,0,3,0,0,0.0,-3.0,-1.0,-100.0,3,2026-05-27,2026-07-22,TENTATIVE
FAM,setup,DCB_BREAKOUT,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,2,2026-05-29,2026-06-22,TENTATIVE
FEM,mode,BOUNCE,263,162,26,66,9,63.8,187.97,0.715,71.5,37,2026-05-13,2026-07-27,TRUSTED
FEM,mode,PULLBACK,309,189,49,49,22,65.9,191.28,0.619,61.9,39,2026-05-13,2026-07-27,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,380,357,0,23,0,93.9,468.33,1.232,123.2,37,2026-05-13,2026-07-27,TRUSTED
FEM,score-band,70-79,47,4,18,22,3,9.1,-17.64,-0.375,-37.5,26,2026-05-13,2026-07-10,AVOID
FEM,score-band,60-69,40,1,14,23,2,2.6,-15.83,-0.396,-39.6,25,2026-05-14,2026-07-24,AVOID
FEM,score-band,80-89,90,5,42,36,7,6.0,-38.47,-0.427,-42.7,29,2026-05-13,2026-07-13,AVOID
FEM,tier,T1-STRONG_LONG,272,228,11,29,4,85.1,328.29,1.207,120.7,35,2026-05-13,2026-07-27,TRUSTED
FEM,tier,T2-LONG,215,108,34,63,10,52.7,64.37,0.299,29.9,39,2026-05-13,2026-07-27,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
