system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,16854,1137,3539,5712,6466,10.9,-686.51,-0.041,-4.1,78,2026-05-21,2026-09-24,NEUTRAL
FAM,score-band,90+,1992,77,335,1132,448,5.0,-194.69,-0.098,-9.8,78,2026-05-21,2026-09-24,NEUTRAL
FAM,score-band,70-79,11039,511,2113,4886,3529,6.8,-1292.78,-0.117,-11.7,78,2026-05-21,2026-09-24,AVOID
FAM,score-band,80-89,5031,228,922,2353,1528,6.5,-603.51,-0.12,-12.0,78,2026-05-21,2026-09-24,AVOID
FAM,setup,CHANNEL_TOP_REJECT,19,8,5,0,6,61.5,7.0,0.368,36.8,12,2026-06-23,2026-09-14,TENTATIVE
FAM,setup,BUY_LOWER_DIRTY,81,22,23,19,17,34.4,10.59,0.131,13.1,31,2026-05-28,2026-09-23,TRUSTED
FAM,setup,BULL_BOUNCE,2141,238,178,1284,441,14.0,73.55,0.034,3.4,52,2026-05-21,2026-09-24,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,179,23,44,91,21,14.6,-6.55,-0.037,-3.7,45,2026-05-22,2026-09-23,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,13725,643,2958,4816,5308,7.6,-664.36,-0.048,-4.8,78,2026-05-21,2026-09-24,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,69,14,28,13,14,25.5,-5.61,-0.081,-8.1,32,2026-05-28,2026-09-22,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,1482,104,283,887,208,8.2,-157.07,-0.106,-10.6,52,2026-05-21,2026-09-24,AVOID
FAM,setup,BULL_BOUNCE_PENDING,16905,889,3197,6894,5925,8.1,-1879.29,-0.111,-11.1,54,2026-05-21,2026-09-24,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,37,0,19,13,5,0.0,-15.64,-0.423,-42.3,20,2026-05-27,2026-09-21,AVOID
FAM,setup,DCB_BREAKOUT,11,1,6,4,0,9.1,-4.79,-0.435,-43.5,8,2026-05-29,2026-09-21,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,92,7,54,27,4,8.0,-41.75,-0.454,-45.4,31,2026-05-21,2026-09-23,AVOID
FAM,setup,CHANNEL_BREAKOUT,67,2,38,16,11,3.6,-30.81,-0.46,-46.0,28,2026-05-28,2026-09-23,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,41,1,24,6,10,3.2,-21.16,-0.516,-51.6,21,2026-05-29,2026-09-23,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FEM,mode,BOUNCE,562,215,51,244,52,42.2,235.99,0.42,42.0,94,2026-04-16,2026-09-24,TRUSTED
FEM,mode,PULLBACK,778,233,100,181,264,45.3,208.58,0.268,26.8,89,2026-04-01,2026-09-23,TRUSTED
FEM,mode,RESISTANCE,73,17,31,7,18,30.9,5.0,0.068,6.8,2,2026-04-01,2026-04-02,NEUTRAL
FEM,mode,BREAKOUT,85,17,12,48,8,22.1,-3.59,-0.042,-4.2,33,2026-04-07,2026-09-14,NEUTRAL
FEM,mode,FRESH_HOLD,19,4,12,1,2,23.5,-6.83,-0.359,-35.9,2,2026-04-01,2026-04-02,TENTATIVE
FEM,score-band,90+,945,444,27,248,226,61.8,567.46,0.6,60.0,98,2026-04-01,2026-09-24,TRUSTED
FEM,score-band,60-69,143,9,39,48,47,9.4,-22.89,-0.16,-16.0,47,2026-04-01,2026-08-25,AVOID
FEM,score-band,80-89,244,18,75,93,58,9.7,-52.37,-0.215,-21.5,58,2026-04-01,2026-09-21,AVOID
FEM,score-band,70-79,148,6,37,48,57,6.6,-36.12,-0.244,-24.4,58,2026-04-01,2026-09-09,AVOID
FEM,tier,T1-STRONG_LONG,784,287,28,242,227,51.5,408.67,0.521,52.1,92,2026-04-01,2026-09-24,TRUSTED
FEM,tier,T5-LOW,2,0,0,2,0,0.0,0.53,0.265,26.5,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T2-LONG,439,140,61,148,90,40.1,66.25,0.151,15.1,96,2026-04-01,2026-09-21,TRUSTED
FEM,tier,T3-SHORT,61,10,15,6,30,32.3,6.43,0.105,10.5,3,2026-04-01,2026-04-12,TRUSTED
FEM,tier,T2-SHORT,32,4,8,2,18,28.6,1.0,0.031,3.1,3,2026-04-01,2026-04-12,NEUTRAL
FEM,tier,T3-LONG_WATCH,286,42,86,86,72,19.6,-40.01,-0.14,-14.0,46,2026-04-01,2026-09-14,AVOID
FEM,tier,T4-LONG,38,0,7,0,31,0.0,-7.0,-0.184,-18.4,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T5-SHORT,21,3,10,1,7,21.4,-4.0,-0.19,-19.0,2,2026-04-01,2026-04-02,AVOID
FEM,tier,T3-WATCH,20,0,6,0,14,0.0,-6.0,-0.3,-30.0,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T2-STRONG,6,0,2,0,4,0.0,-2.0,-0.333,-33.3,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T1-CONVICTION,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,1,2026-04-07,2026-04-07,TENTATIVE
