ticker,grade_date,firm,from_grade,to_grade,action,pt_action,current_pt,prior_pt,sentiment,weight
JMKE,2026-09-10 11:33,B of A Securities,Buy,Buy,main,Raises,29.0,27.0,BULL,2
JMKE,2026-09-10 09:46,BTIG,Buy,Buy,reit,Maintains,28.0,28.0,NEUTRAL,1
JMKE,2026-09-09 11:35,TD Cowen,Buy,Buy,reit,Maintains,26.0,26.0,NEUTRAL,1
GTLB,2026-09-02 19:32,William Blair,Underperform,Market Perform,up,,0.0,0.0,BULL,4
GTLB,2026-09-02 15:55,DA Davidson,Neutral,Neutral,main,Raises,55.0,45.0,BULL,2
GTLB,2026-09-02 15:46,Canaccord Genuity,Buy,Buy,main,Raises,70.0,40.0,BULL,2
GTLB,2026-09-02 15:33,Truist Securities,Hold,Hold,reit,Raises,48.0,40.0,BULL,2
GTLB,2026-09-02 14:49,Macquarie,Neutral,Neutral,main,Raises,45.0,28.0,BULL,2
GTLB,2026-09-02 14:40,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,50.0,40.0,BULL,2
GTLB,2026-09-02 13:38,UBS,Neutral,Neutral,main,Raises,50.0,40.0,BULL,2
GTLB,2026-09-02 13:07,Mizuho,Neutral,Neutral,main,Raises,47.0,34.0,BULL,2
GTLB,2026-09-02 12:56,Barclays,Underweight,Underweight,main,Raises,47.0,25.0,BULL,2
GTLB,2026-09-02 12:56,RBC Capital,Sector Perform,Sector Perform,main,Raises,60.0,46.0,BULL,2
GTLB,2026-09-02 12:42,Guggenheim,Neutral,Neutral,reit,,0.0,0.0,NEUTRAL,1
GTLB,2026-09-02 12:09,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,57.0,30.0,BULL,2
GTLB,2026-09-02 11:54,Rosenblatt,Buy,Buy,main,Raises,55.0,43.0,BULL,2
GTLB,2026-09-02 11:33,B of A Securities,Neutral,Neutral,main,Raises,54.0,45.0,BULL,2
GTLB,2026-09-02 11:17,Baird,Outperform,Outperform,main,Raises,59.0,47.0,BULL,2
GTLB,2026-09-02 11:09,Needham,Buy,Buy,main,Raises,65.0,38.0,BULL,2
GTLB,2026-09-02 10:46,Piper Sandler,Neutral,Neutral,main,Raises,52.0,28.0,BULL,2
GTLB,2026-09-02 10:37,Cantor Fitzgerald,Neutral,Neutral,reit,Maintains,50.0,50.0,NEUTRAL,1
GTLB,2026-09-02 10:08,BTIG,Buy,Buy,main,Raises,60.0,52.0,BULL,2
GTLB,2026-08-31 12:26,DA Davidson,Neutral,Neutral,main,Raises,45.0,35.0,BULL,2
GTLB,2026-08-31 10:40,Cantor Fitzgerald,Neutral,Neutral,main,Raises,50.0,35.0,BULL,2
GTLB,2026-08-31 10:05,BTIG,Buy,Buy,main,Raises,52.0,36.0,BULL,2
GTLB,2026-08-27 15:37,TD Cowen,Hold,Hold,main,Raises,42.0,29.0,BULL,2
STIM,2026-09-09 10:20,BTIG,Buy,Buy,reit,Maintains,6.0,6.0,NEUTRAL,1
DRTS,2026-09-03 13:21,Barclays,Overweight,Overweight,main,Raises,30.0,17.0,BULL,2
AVAH,2026-08-28 14:46,Barclays,Overweight,Overweight,main,Raises,15.0,9.5,BULL,2
ESTC,2026-08-28 19:11,Scotiabank,Sector Perform,Sector Perform,main,Raises,84.0,58.0,BULL,2
ESTC,2026-08-28 16:49,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,100.0,80.0,BULL,2
ESTC,2026-08-28 16:28,UBS,Buy,Buy,main,Raises,105.0,85.0,BULL,2
ESTC,2026-08-28 15:59,TD Cowen,Hold,Hold,main,Raises,95.0,70.0,BULL,2
ESTC,2026-08-28 15:56,Citigroup,Buy,Buy,main,Raises,128.0,104.0,BULL,2
ESTC,2026-08-28 15:33,Stifel,Buy,Buy,main,Raises,107.0,90.0,BULL,2
ESTC,2026-08-28 15:11,Barclays,Overweight,Overweight,main,Raises,118.0,94.0,BULL,2
ESTC,2026-08-28 15:01,Piper Sandler,Overweight,Overweight,main,Raises,130.0,85.0,BULL,2
ESTC,2026-08-28 14:55,Oppenheimer,Outperform,Outperform,main,Raises,118.0,100.0,BULL,2
ESTC,2026-08-28 14:37,JP Morgan,Overweight,Overweight,main,Raises,105.0,93.0,BULL,2
ESTC,2026-08-28 14:30,Jefferies,Buy,Buy,main,Raises,120.0,100.0,BULL,2
ESTC,2026-08-28 14:20,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,75.0,66.0,BULL,2
ESTC,2026-08-28 14:08,DA Davidson,Neutral,Neutral,main,Raises,100.0,80.0,BULL,2
ESTC,2026-08-28 13:51,Canaccord Genuity,Buy,Buy,main,Raises,120.0,80.0,BULL,2
ESTC,2026-08-28 13:13,Rosenblatt,Buy,Buy,main,Raises,115.0,83.0,BULL,2
ESTC,2026-08-28 13:01,Guggenheim,Buy,Buy,main,Raises,120.0,106.0,BULL,2
ESTC,2026-08-28 12:25,Cantor Fitzgerald,Neutral,Neutral,main,Raises,100.0,91.0,BULL,2
ESTC,2026-08-28 11:31,B of A Securities,Neutral,Neutral,main,Raises,108.0,90.0,BULL,2
ESTC,2026-08-28 10:57,Baird,Outperform,Outperform,main,Raises,120.0,95.0,BULL,2
MRVI,2026-09-09 17:51,UBS,Neutral,Neutral,main,Raises,8.0,2.5,BULL,2
TWST,2026-09-09 21:34,BWS Financial,,Sell,init,Announces,45.0,0.0,BEAR,3
TWST,2026-09-09 13:25,UBS,,Neutral,init,Announces,144.0,0.0,NEUTRAL,1
CLYM,2026-09-08 16:54,Oppenheimer,Outperform,Outperform,main,Raises,25.0,18.0,BULL,2
CLYM,2026-09-08 11:19,HC Wainwright & Co.,Buy,Buy,main,Raises,30.0,24.0,BULL,2
CLYM,2026-09-04 17:41,B. Riley Securities,Buy,Buy,reit,Raises,30.0,26.0,BULL,2
CLYM,2026-09-03 18:12,BTIG,Buy,Buy,main,Raises,32.0,20.0,BULL,2
CLYM,2026-09-03 18:01,Baird,Outperform,Outperform,main,Raises,25.0,21.0,BULL,2
MMED,2026-09-03 14:21,Morgan Stanley,Overweight,Overweight,main,Raises,21.0,19.0,BULL,2
MMED,2026-09-02 18:46,Citigroup,Buy,Buy,main,Raises,26.0,23.0,BULL,2
MMED,2026-09-02 15:10,Evercore ISI Group,Outperform,Outperform,main,Raises,27.0,20.0,BULL,2
MMED,2026-09-02 14:38,Wells Fargo,Overweight,Overweight,main,Raises,26.0,22.0,BULL,2
MMED,2026-09-02 13:41,UBS,Buy,Buy,main,Raises,28.0,25.0,BULL,2
MMED,2026-09-02 13:09,Mizuho,Outperform,Outperform,main,Raises,26.0,21.0,BULL,2
MMED,2026-09-02 11:45,B of A Securities,Buy,Buy,main,Raises,28.0,24.0,BULL,2
MMED,2026-09-01 17:10,BTIG,Buy,Buy,main,Raises,28.0,25.0,BULL,2
PLSE,2026-09-09 12:25,Freedom Capital Markets,,Buy,init,Announces,73.0,0.0,BULL,3
ANF,2026-09-09 12:47,BMO Capital,,Outperform,init,Announces,170.0,0.0,BULL,3
ANF,2026-08-31 12:27,Argus Research,Hold,Buy,up,Announces,162.0,0.0,BULL,4
ANF,2026-08-27 19:21,Citigroup,Buy,Neutral,down,Raises,156.0,135.0,BEAR,4
ANF,2026-08-27 15:09,Barclays,Equal-Weight,Equal-Weight,main,Raises,155.0,114.0,BULL,2
ANF,2026-08-27 13:58,UBS,Buy,Buy,main,Raises,185.0,153.0,BULL,2
ANF,2026-08-27 13:14,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,134.0,87.0,BULL,2
PHVS,2026-09-09 17:30,Morgan Stanley,Overweight,Overweight,main,Raises,62.0,46.0,BULL,2
PHVS,2026-09-09 16:04,Leerink Partners,Outperform,Outperform,main,Raises,65.0,50.0,BULL,2
PHVS,2026-09-09 14:16,Wells Fargo,Overweight,Overweight,main,Raises,65.0,55.0,BULL,2
PHVS,2026-09-09 13:35,RBC Capital,Outperform,Outperform,main,Raises,62.0,52.0,BULL,2
PHVS,2026-09-09 13:06,Citizens,Market Outperform,Market Outperform,main,Raises,79.0,75.0,BULL,2
PHVS,2026-09-09 12:12,Wedbush,Outperform,Outperform,main,Raises,50.0,42.0,BULL,2
PHVS,2026-09-08 15:50,HC Wainwright & Co.,Buy,Buy,reit,Maintains,60.0,60.0,NEUTRAL,1
PHVS,2026-09-08 13:19,Wedbush,Outperform,Outperform,reit,Maintains,42.0,42.0,NEUTRAL,1
HTFL,2026-09-09 13:21,UBS,,Neutral,init,Announces,55.0,0.0,NEUTRAL,1
TGTX,2026-09-01 17:09,HC Wainwright & Co.,Buy,Buy,reit,Maintains,78.0,78.0,NEUTRAL,1
FIVN,2026-08-31 14:25,Truist Securities,Buy,Buy,main,Raises,40.0,35.0,BULL,2
GH,2026-09-09 17:50,UBS,Buy,Buy,main,Raises,225.0,175.0,BULL,2
GH,2026-09-08 12:16,Rothschild & Co,,Buy,init,Announces,203.0,0.0,BULL,3
