system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,11432,909,2463,3962,4098,12.4,-346.98,-0.03,-3.0,65,2026-05-21,2026-09-04,NEUTRAL
FAM,score-band,90+,1259,58,232,744,225,5.6,-112.77,-0.09,-9.0,65,2026-05-21,2026-09-04,NEUTRAL
FAM,score-band,70-79,7268,415,1460,3376,2017,7.9,-848.21,-0.117,-11.7,65,2026-05-21,2026-09-04,AVOID
FAM,score-band,80-89,3159,174,640,1490,855,7.6,-386.86,-0.122,-12.2,65,2026-05-21,2026-09-04,AVOID
FAM,setup,CHANNEL_TOP_REJECT,15,7,3,0,5,70.0,7.5,0.5,50.0,9,2026-06-23,2026-09-03,TENTATIVE
FAM,setup,BUY_LOWER_DIRTY,49,15,17,13,4,33.3,5.26,0.107,10.7,23,2026-05-28,2026-09-04,TRUSTED
FAM,setup,BULL_BOUNCE,1514,210,121,929,254,16.7,128.5,0.085,8.5,43,2026-05-21,2026-09-04,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,137,19,35,79,4,14.3,-5.85,-0.043,-4.3,37,2026-05-22,2026-09-04,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,8949,475,2062,3158,3254,8.3,-523.48,-0.058,-5.8,65,2026-05-21,2026-09-04,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,11104,720,2163,4706,3515,9.5,-1066.88,-0.096,-9.6,45,2026-05-21,2026-09-04,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,1070,89,218,627,136,9.5,-107.96,-0.101,-10.1,43,2026-05-21,2026-09-04,AVOID
FAM,setup,SHORT_UPPER_DIRTY,50,9,22,10,9,22.0,-6.08,-0.122,-12.2,25,2026-05-28,2026-09-04,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,DCB_BREAKOUT,7,1,4,2,0,14.3,-2.5,-0.357,-35.7,6,2026-05-29,2026-09-04,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,18,0,9,8,1,0.0,-8.42,-0.468,-46.8,12,2026-05-27,2026-09-02,TENTATIVE
FAM,setup,DOUBLE_REJECTION_LONG,24,1,14,3,6,5.6,-11.81,-0.492,-49.2,15,2026-05-29,2026-09-04,AVOID
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,80,7,51,20,2,9.0,-41.41,-0.518,-51.8,25,2026-05-21,2026-09-04,AVOID
FAM,setup,CHANNEL_BREAKOUT,34,2,24,4,4,6.7,-20.09,-0.591,-59.1,20,2026-05-28,2026-09-04,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FEM,mode,BOUNCE,543,206,51,236,50,41.8,227.58,0.419,41.9,81,2026-04-16,2026-09-04,TRUSTED
FEM,mode,PULLBACK,763,222,100,178,263,44.4,194.7,0.255,25.5,81,2026-04-01,2026-09-04,TRUSTED
FEM,mode,RESISTANCE,73,17,31,7,18,30.9,5.0,0.068,6.8,2,2026-04-01,2026-04-02,NEUTRAL
FEM,mode,BREAKOUT,84,17,12,47,8,22.4,-3.59,-0.043,-4.3,32,2026-04-07,2026-07-21,NEUTRAL
FEM,mode,FRESH_HOLD,19,4,12,1,2,23.5,-6.83,-0.359,-35.9,2,2026-04-01,2026-04-02,TENTATIVE
FEM,score-band,90+,920,424,27,243,226,61.1,543.97,0.591,59.1,86,2026-04-01,2026-09-04,TRUSTED
FEM,score-band,60-69,143,9,39,48,47,9.4,-22.89,-0.16,-16.0,47,2026-04-01,2026-08-25,AVOID
FEM,score-band,80-89,240,18,75,90,57,9.8,-51.94,-0.216,-21.6,54,2026-04-01,2026-09-04,AVOID
FEM,score-band,70-79,145,6,37,46,56,6.7,-36.01,-0.248,-24.8,56,2026-04-01,2026-09-01,AVOID
FEM,tier,T1-STRONG_LONG,763,271,28,237,227,50.6,387.0,0.507,50.7,81,2026-04-01,2026-09-04,TRUSTED
FEM,tier,T5-LOW,2,0,0,2,0,0.0,0.53,0.265,26.5,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T2-LONG,426,136,61,142,87,40.1,65.63,0.154,15.4,88,2026-04-01,2026-09-04,TRUSTED
FEM,tier,T3-SHORT,61,10,15,6,30,32.3,6.43,0.105,10.5,3,2026-04-01,2026-04-12,TRUSTED
FEM,tier,T2-SHORT,32,4,8,2,18,28.6,1.0,0.031,3.1,3,2026-04-01,2026-04-12,NEUTRAL
FEM,tier,T3-LONG_WATCH,285,42,86,85,72,19.7,-40.01,-0.14,-14.0,45,2026-04-01,2026-07-21,AVOID
FEM,tier,T4-LONG,38,0,7,0,31,0.0,-7.0,-0.184,-18.4,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T5-SHORT,21,3,10,1,7,21.4,-4.0,-0.19,-19.0,2,2026-04-01,2026-04-02,AVOID
FEM,tier,T3-WATCH,20,0,6,0,14,0.0,-6.0,-0.3,-30.0,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T2-STRONG,6,0,2,0,4,0.0,-2.0,-0.333,-33.3,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T1-CONVICTION,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,1,2026-04-07,2026-04-07,TENTATIVE
