system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,4341,519,1144,1430,1248,16.8,-24.09,-0.006,-0.6,40,2026-05-21,2026-07-31,NEUTRAL
FAM,score-band,80-89,1207,101,301,538,267,10.7,-130.52,-0.108,-10.8,40,2026-05-21,2026-07-31,AVOID
FAM,score-band,70-79,2535,214,649,1068,604,11.1,-333.4,-0.132,-13.2,40,2026-05-21,2026-07-31,AVOID
FAM,score-band,90+,562,29,148,293,92,6.2,-82.42,-0.147,-14.7,40,2026-05-21,2026-07-31,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,351,81,33,196,41,26.1,78.53,0.224,22.4,22,2026-05-21,2026-07-31,TRUSTED
FAM,setup,BUY_LOWER_DIRTY,11,4,5,2,0,36.4,0.68,0.062,6.2,9,2026-05-28,2026-07-31,TENTATIVE
FAM,setup,CHANNEL_RECLAIM_LONG,66,12,15,37,2,18.8,3.3,0.05,5.0,20,2026-05-22,2026-07-31,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,333,43,62,200,28,14.1,-5.7,-0.017,-1.7,22,2026-05-21,2026-07-31,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,4103,302,1058,1362,1381,11.1,-208.41,-0.051,-5.1,40,2026-05-21,2026-07-31,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,11,3,6,1,1,30.0,-1.02,-0.093,-9.3,10,2026-05-28,2026-07-31,TENTATIVE
FAM,setup,BULL_BOUNCE_PENDING,3604,404,948,1502,750,14.2,-353.56,-0.098,-9.8,24,2026-05-21,2026-07-31,NEUTRAL
FAM,setup,CHANNEL_BREAKOUT,16,2,11,2,1,13.3,-7.03,-0.439,-43.9,8,2026-05-28,2026-07-31,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,60,7,40,13,0,11.7,-29.72,-0.495,-49.5,14,2026-05-21,2026-07-29,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,2,0,1,0,1,0.0,-1.0,-0.5,-50.0,2,2026-07-24,2026-07-27,TENTATIVE
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,5,0,4,1,0,0.0,-3.25,-0.65,-65.0,5,2026-05-27,2026-07-31,TENTATIVE
FAM,setup,DOUBLE_REJECTION_LONG,9,0,6,1,2,0.0,-6.11,-0.679,-67.9,7,2026-05-29,2026-07-31,TENTATIVE
FAM,setup,DCB_BREAKOUT,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,2,2026-05-29,2026-06-22,TENTATIVE
FEM,mode,BOUNCE,456,171,48,187,50,42.1,166.29,0.365,36.5,57,2026-04-16,2026-07-31,TRUSTED
FEM,mode,PULLBACK,731,204,96,172,259,43.2,173.33,0.237,23.7,62,2026-04-01,2026-07-31,TRUSTED
FEM,mode,RESISTANCE,73,17,31,7,18,30.9,5.0,0.068,6.8,2,2026-04-01,2026-04-02,NEUTRAL
FEM,mode,BREAKOUT,84,17,12,47,8,22.4,-3.59,-0.043,-4.3,32,2026-04-07,2026-07-21,NEUTRAL
FEM,mode,FRESH_HOLD,19,4,12,1,2,23.5,-6.83,-0.359,-35.9,2,2026-04-01,2026-04-02,TENTATIVE
FEM,score-band,90+,835,373,27,209,226,61.2,456.06,0.546,54.6,61,2026-04-01,2026-07-31,TRUSTED
FEM,score-band,60-69,137,8,37,45,47,8.9,-23.22,-0.169,-16.9,43,2026-04-01,2026-07-31,AVOID
FEM,score-band,80-89,230,18,74,82,56,10.3,-50.44,-0.219,-21.9,47,2026-04-01,2026-07-13,AVOID
FEM,score-band,70-79,133,5,33,41,54,6.3,-32.89,-0.247,-24.7,46,2026-04-01,2026-07-29,AVOID
FEM,tier,T1-STRONG_LONG,692,237,27,203,225,50.7,324.02,0.468,46.8,59,2026-04-01,2026-07-31,TRUSTED
FEM,tier,T5-LOW,2,0,0,2,0,0.0,0.53,0.265,26.5,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T2-LONG,378,117,55,121,85,39.9,45.95,0.122,12.2,64,2026-04-01,2026-07-31,TRUSTED
FEM,tier,T3-SHORT,61,10,15,6,30,32.3,6.43,0.105,10.5,3,2026-04-01,2026-04-12,TRUSTED
FEM,tier,T2-SHORT,32,4,8,2,18,28.6,1.0,0.031,3.1,3,2026-04-01,2026-04-12,NEUTRAL
FEM,tier,T3-LONG_WATCH,285,42,86,85,72,19.7,-40.01,-0.14,-14.0,45,2026-04-01,2026-07-21,AVOID
FEM,tier,T4-LONG,38,0,7,0,31,0.0,-7.0,-0.184,-18.4,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T5-SHORT,21,3,10,1,7,21.4,-4.0,-0.19,-19.0,2,2026-04-01,2026-04-02,AVOID
FEM,tier,T3-WATCH,20,0,6,0,14,0.0,-6.0,-0.3,-30.0,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T2-STRONG,6,0,2,0,4,0.0,-2.0,-0.333,-33.3,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T1-CONVICTION,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,1,2026-04-07,2026-04-07,TENTATIVE
