ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
IRDM,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,53.98,51.28,56.68,,37,1.0,55.720001220703125,56.61000061035156,53.86000061035156,3177337.0,3.22,CLOSED,0.64,FAVORABLE,MARKET,5,MINOR,2026-07-01_1309,2026-07-01
VSH,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,53.27,50.61,57.46,59.34,37,1.57,51.19900131225586,54.97990036010742,50.435001373291016,7980063.0,-3.89,STOPPED,-1.0,FAVORABLE,MARKET,5,CONVICTION,2026-07-01_1309,2026-07-01
DGXX,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,5.36,5.09,5.77,6.07,373,1.55,5.090000152587891,5.400000095367432,5.019999980926514,3281930.0,-5.04,STOPPED,-1.0,FAVORABLE,MARKET,5,MINOR,2026-07-01_1309,2026-07-01
RZLV,LONG,CONVICTION,91.7,BULL_BOUNCE_PENDING,3.06,2.91,3.4,3.47,653,2.22,3.0799999237060547,3.299999952316284,3.0199999809265137,26935278.0,0.65,CLOSED,0.13,FAVORABLE,MARKET,5,COMPRESSION,2026-07-01_1309,2026-07-01
UMAC,LONG,CONVICTION,91.7,BULL_BOUNCE_PENDING,22.24,21.13,24.85,24.85,89,2.35,23.049999237060547,24.709999084472656,21.42009925842285,5949336.0,3.64,CLOSED,0.73,FAVORABLE,MARKET,5,COMPRESSION,2026-07-01_1309,2026-07-01
RKLB,LONG,CONVICTION,91.1,BULL_BOUNCE_PENDING,101.0,95.95,109.95,,19,1.77,100.06999969482422,107.59989929199219,97.62000274658203,20924264.0,-0.92,CLOSED_LOSS,-0.18,FAVORABLE,MARKET,5,COMPRESSION,2026-07-01_1309,2026-07-01
SPCX,LONG,CONVICTION,88.9,BULL_BOUNCE_PENDING,172.57,152.46,181.2,,4,0.43,157.5399932861328,171.74000549316406,156.16000366210938,102733579.0,-9.63,CLOSED_LOSS,-0.75,FAVORABLE,STOP,5,CONVICTION,2026-07-01_1309,2026-07-01
PTCT,LONG,CONVICTION,88.6,BULL_BOUNCE_PENDING,79.87,78.49,83.55,83.55,72,2.67,81.3499984741211,82.78500366210938,81.0199966430664,1199847.0,-0.18,NO_FILL,0.0,FAVORABLE,LIMIT,5,COMPRESSION,2026-07-01_1309,2026-07-01
UMC,LONG,CONVICTION,86.2,BULL_BOUNCE_PENDING,26.22,24.06,30.3,,46,1.88,25.719999313354492,26.66230010986328,25.68000030517578,12354688.0,-3.89,CLOSED_LOSS,-0.23,FAVORABLE,LIMIT,5,VACUUM,2026-07-01_1309,2026-07-01
COIN,SHORT,CONVICTION,85.8,BEAR_REJECTION_PENDING,148.18,151.57,141.5,,29,1.97,159.24000549316406,164.5399932861328,146.3000030517578,11391592.0,8.74,STOPPED,-1.0,FAVORABLE,LIMIT,5,CONVICTION,2026-07-01_1309,2026-07-01
IONQ,LONG,CONVICTION,85.4,BULL_BOUNCE_PENDING,51.89,48.75,60.67,59.29,31,2.79,51.41999816894531,54.7599983215332,51.41999816894531,12436980.0,-2.89,CLOSED_LOSS,-0.15,FAVORABLE,LIMIT,5,MINOR,2026-07-01_1309,2026-07-01
AVAV,LONG,CONVICTION,84.0,BULL_BOUNCE_PENDING,178.68,161.81,187.61,,5,0.53,172.44000244140625,181.2698974609375,164.0,2804707.0,4.35,CLOSED_LOSS,-0.37,FAVORABLE,STOP,5,MINOR,2026-07-01_1309,2026-07-01
BX,SHORT,CONVICTION,83.1,BEAR_REJECTION_PENDING,118.58,120.67,112.25,112.13,47,3.03,119.55999755859375,121.0,117.94999694824219,3319128.0,2.19,STOPPED,-1.0,FAVORABLE,LIMIT,5,CONVICTION,2026-07-01_1309,2026-07-01
CAR,SHORT,CONVICTION,82.5,BEAR_REJECTION_PENDING,150.79,155.96,135.56,137.11,19,2.95,146.94000244140625,150.47999572753906,145.33999633789062,908163.0,-0.6,NO_FILL,0.0,FAVORABLE,LIMIT,5,CONVICTION,2026-07-01_1309,2026-07-01
NBIS,LONG,CONVICTION,82.4,BULL_BOUNCE_PENDING,290.89,250.38,305.43,,2,0.36,229.17999267578125,246.49000549316406,228.1699981689453,29872292.0,-16.36,STOPPED,-1.0,FAVORABLE,STOP,5,VACUUM,2026-07-01_1309,2026-07-01
JEM,LONG,CONVICTION,82.3,BULL_BOUNCE_PENDING,7.59,6.76,7.97,,119,0.45,3.2100000381469727,11.210000038146973,2.819999933242798,65586397.0,-58.58,STOPPED,-1.0,FAVORABLE,LIMIT,0,NONE,2026-07-01_1309,2026-07-01
TMUS,SHORT,CONVICTION,82.1,BEAR_REJECTION_PENDING,171.35,174.84,162.78,,28,2.45,173.05999755859375,173.99000549316406,169.35000610351562,5177508.0,2.83,CLOSED_LOSS,-0.49,FAVORABLE,LIMIT,5,CONVICTION,2026-07-01_1309,2026-07-01
FLY,LONG,CONVICTION,82.1,BULL_BOUNCE_PENDING,30.03,25.08,31.53,,20,0.3,28.3700008392334,30.639999389648438,28.200000762939453,5978688.0,-7.42,CLOSED_LOSS,-0.34,FAVORABLE,LIMIT,5,COMPRESSION,2026-07-01_1309,2026-07-01
TE,LONG,CONVICTION,81.0,BULL_BOUNCE_PENDING,9.77,8.84,10.26,,107,0.52,9.180000305175781,10.079899787902832,8.729999542236328,29268057.0,-3.2,STOPPED,-1.0,FAVORABLE,STOP,5,MINOR,2026-07-01_1309,2026-07-01
WULF,LONG,CONVICTION,80.6,BULL_BOUNCE_PENDING,24.05,22.71,26.54,27.87,74,1.85,23.579999923706055,23.899999618530273,22.235000610351562,29682262.0,-3.91,STOPPED,-1.0,FAVORABLE,LIMIT,5,MINOR,2026-07-01_1309,2026-07-01
BTDR,LONG,CONVICTION,80.4,BULL_BOUNCE_PENDING,15.67,14.29,17.9,,72,1.62,15.4399995803833,15.984999656677246,14.5600004196167,10175272.0,-3.44,CLOSED_LOSS,-0.17,FAVORABLE,LIMIT,4,MINOR,2026-07-01_1309,2026-07-01
CBOE,SHORT,CONVICTION,80.3,BEAR_REJECTION_PENDING,243.27,249.68,226.86,,15,2.56,248.05999755859375,251.75,241.00999450683594,1025415.0,2.61,STOPPED,-1.0,FAVORABLE,LIMIT,5,COMPRESSION,2026-07-01_1309,2026-07-01
USAR,SHORT,CONVICTION,79.7,BEAR_REJECTION_PENDING,22.06,24.24,18.43,,45,1.66,19.979999542236328,21.70669937133789,19.94499969482422,12864762.0,-7.61,NO_FILL,0.0,FAVORABLE,LIMIT,5,CONVICTION,2026-07-01_1309,2026-07-01
LGPS,LONG,CONVICTION,79.5,BULL_BOUNCE_PENDING,0.86,0.74,0.9,,885,0.38,0.8075000047683716,0.8525000214576721,0.7107999920845032,19373418.0,-7.61,STOPPED,-1.0,FAVORABLE,LIMIT,2,MINOR,2026-07-01_1309,2026-07-01
KTOS,LONG,CONVICTION,79.0,BULL_BOUNCE_CONFIRMED,50.54,48.11,57.32,56.89,41,2.79,53.040000915527344,54.12990188598633,49.7400016784668,7496700.0,4.95,CLOSED,1.03,FAVORABLE,LIMIT,5,COMPRESSION,2026-07-01_1309,2026-07-01
NEOV,LONG,CONVICTION,78.7,BULL_BOUNCE_CONFIRMED,3.16,3.01,3.32,,646,1.02,2.7799999713897705,3.059999942779541,2.670099973678589,4493063.0,-12.03,STOPPED,-1.0,FAVORABLE,LIMIT,5,MINOR,2026-07-01_1309,2026-07-01
P,LONG,CONVICTION,78.6,BULL_BOUNCE_CONFIRMED,78.5,71.28,82.42,,13,0.54,77.13999938964844,78.93000030517578,75.12999725341797,2099069.0,-1.73,CLOSED_LOSS,-0.19,FAVORABLE,LIMIT,5,CONVICTION,2026-07-01_1309,2026-07-01
VAL,SHORT,CONVICTION,78.0,BEAR_REJECTION_PENDING,74.07,78.93,63.0,,20,2.28,72.45999908447266,74.58000183105469,71.47000122070312,1453878.0,-0.22,CLOSED,0.33,FAVORABLE,LIMIT,5,COMPRESSION,2026-07-01_1309,2026-07-01
RIOT,LONG,CONVICTION,78.0,BULL_BOUNCE_PENDING,26.65,23.5,27.98,,31,0.42,23.959999084472656,26.8799991607666,23.72209930419922,21622438.0,-11.88,CLOSED_LOSS,-0.85,FAVORABLE,LIMIT,5,MINOR,2026-07-01_1309,2026-07-01
KD,SHORT,CONVICTION,77.0,BEAR_REJECTION_PENDING,11.6,23.04,11.02,,8,0.05,11.994999885559082,12.279899597167969,11.489999771118164,4947604.0,5.5,CLOSED_LOSS,-0.03,FAVORABLE,LIMIT,5,CONVICTION,2026-07-01_1309,2026-07-01
ABVX,LONG,CONVICTION,75.6,BULL_BOUNCE_PENDING,134.5,131.58,140.0,,34,1.89,132.55999755859375,139.35000610351562,131.86000061035156,4483169.0,-2.53,CLOSED_LOSS,-0.66,FAVORABLE,LIMIT,5,MINOR,2026-07-01_1309,2026-07-01
VLN,LONG,CONVICTION,75.4,BULL_BOUNCE_PENDING,2.38,2.07,2.5,,325,0.39,2.2339999675750732,2.330199956893921,2.190000057220459,1300797.0,0.63,CLOSED_LOSS,-0.47,FAVORABLE,STOP,5,COMPRESSION,2026-07-01_1309,2026-07-01
CRCL,SHORT,CONVICTION,75.3,BEAR_REJECTION_PENDING,64.88,75.56,61.64,,9,0.3,62.02069854736328,66.25,61.79999923706055,22685589.0,-2.5,CLOSED,0.27,FAVORABLE,LIMIT,5,CONVICTION,2026-07-01_1309,2026-07-01
WOLF,LONG,CONVICTION,75.3,BULL_BOUNCE_PENDING,46.65,43.6,54.7,,32,2.64,44.665000915527344,48.209999084472656,44.44670104980469,3511919.0,-6.17,CLOSED_LOSS,-0.65,FAVORABLE,LIMIT,5,VACUUM,2026-07-01_1309,2026-07-01
