system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,11432,909,2463,3962,4098,12.4,-346.98,-0.03,-3.0,65,2026-05-21,2026-09-04,NEUTRAL
FAM,score-band,90+,1259,58,232,744,225,5.6,-112.77,-0.09,-9.0,65,2026-05-21,2026-09-04,NEUTRAL
FAM,score-band,70-79,7268,415,1460,3376,2017,7.9,-848.21,-0.117,-11.7,65,2026-05-21,2026-09-04,AVOID
FAM,score-band,80-89,3159,174,640,1490,855,7.6,-386.86,-0.122,-12.2,65,2026-05-21,2026-09-04,AVOID
FAM,setup,CHANNEL_TOP_REJECT,15,7,3,0,5,70.0,7.5,0.5,50.0,9,2026-06-23,2026-09-03,TENTATIVE
FAM,setup,BUY_LOWER_DIRTY,49,15,17,13,4,33.3,5.26,0.107,10.7,23,2026-05-28,2026-09-04,TRUSTED
FAM,setup,BULL_BOUNCE,1514,210,121,929,254,16.7,128.5,0.085,8.5,43,2026-05-21,2026-09-04,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,137,19,35,79,4,14.3,-5.85,-0.043,-4.3,37,2026-05-22,2026-09-04,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,8949,475,2062,3158,3254,8.3,-523.48,-0.058,-5.8,65,2026-05-21,2026-09-04,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,11104,720,2163,4706,3515,9.5,-1066.88,-0.096,-9.6,45,2026-05-21,2026-09-04,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,1070,89,218,627,136,9.5,-107.96,-0.101,-10.1,43,2026-05-21,2026-09-04,AVOID
FAM,setup,SHORT_UPPER_DIRTY,50,9,22,10,9,22.0,-6.08,-0.122,-12.2,25,2026-05-28,2026-09-04,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,DCB_BREAKOUT,7,1,4,2,0,14.3,-2.5,-0.357,-35.7,6,2026-05-29,2026-09-04,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,18,0,9,8,1,0.0,-8.42,-0.468,-46.8,12,2026-05-27,2026-09-02,TENTATIVE
FAM,setup,DOUBLE_REJECTION_LONG,24,1,14,3,6,5.6,-11.81,-0.492,-49.2,15,2026-05-29,2026-09-04,AVOID
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,80,7,51,20,2,9.0,-41.41,-0.518,-51.8,25,2026-05-21,2026-09-04,AVOID
FAM,setup,CHANNEL_BREAKOUT,34,2,24,4,4,6.7,-20.09,-0.591,-59.1,20,2026-05-28,2026-09-04,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FEM,mode,BOUNCE,361,202,30,120,9,57.4,256.45,0.71,71.0,65,2026-05-13,2026-09-04,TRUSTED
FEM,mode,PULLBACK,346,210,54,56,26,65.6,216.78,0.627,62.7,61,2026-05-13,2026-09-04,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,477,416,0,61,0,87.2,569.97,1.195,119.5,65,2026-05-13,2026-09-04,TRUSTED
FEM,score-band,60-69,47,2,16,27,2,4.4,-15.61,-0.332,-33.2,30,2026-05-14,2026-08-25,AVOID
FEM,score-band,70-79,61,5,24,27,5,8.9,-22.76,-0.373,-37.3,38,2026-05-13,2026-09-01,AVOID
FEM,score-band,80-89,100,5,43,44,8,5.4,-39.97,-0.4,-40.0,36,2026-05-13,2026-09-04,AVOID
FEM,tier,T1-STRONG_LONG,354,267,14,67,6,76.7,398.5,1.126,112.6,60,2026-05-13,2026-09-04,TRUSTED
FEM,tier,T2-LONG,268,130,40,86,12,50.8,88.14,0.329,32.9,67,2026-05-13,2026-09-04,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
