pick_id,day,panel,ticker,side,setup,verdict,score,score_band,entry_type,entry,stop,target,rr,auction_long_class,auction_short_class,auction_or_state,auction_or_position,auction_day_position,first_seen,last_seen,trackable,track_skip_reason,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,notes
7b80bcec8aa9ebe0,2026-09-04,ATH_LONG,CMBT,LONG,BREAKOUT_RETEST,ACTIONABLE_WATCH,75.0,70-79,LIMIT,18.8,18.04,19.71,1.2,CONTINUATION_LONG,NEUTRAL,OR_MIDDLE,0.597,0.597,2026-09-04T04:07:22,2026-09-04T04:07:22,True,,NO_FILL,0.0,0.0,0.0,,,,19.485,"Breakout/retest: reclaim or hold the 52w high zone, then long stock."
bf7c81fafb040e20,2026-09-04,ATH_LONG,LFST,LONG,APPROACH_RECLAIM,ACTIONABLE_WATCH,65.0,60-69,LIMIT,12.86,12.29,13.15,0.51,AVOID_LONG,AVOID_SHORT_CHASE,BELOW_ORL,0.0,0.0,2026-09-04T04:07:22,2026-09-04T04:07:22,True,,STOPPED,-1.0,0.21,-1.02,-1.02,2026-09-04T09:30:00,2026-09-04T17:42:00,12.28,Approach/reclaim: hold the current shelf and push back toward the 52w high.
7c600c90153b506a,2026-09-04,ATH_LONG,LILAK,LONG,APPROACH_RECLAIM,ACTIONABLE_WATCH,66.0,60-69,LIMIT,8.61,8.23,8.84,0.61,AVOID_LONG,AVOID_SHORT_CHASE,BELOW_ORL,0.0,0.0,2026-09-04T04:07:22,2026-09-04T04:07:22,True,,OPEN_LOSS,-0.76,0.04,-0.76,-0.76,2026-09-04T15:00:00,,8.32,Approach/reclaim: hold the current shelf and push back toward the 52w high.
f5e17373e6331034,2026-09-04,MUSTARD_RELOAD,ABT,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,0.0,<60,LIMIT,108.38,104.8113,108.7267,0.1,NEUTRAL,AVOID_SHORT,OR_MIDDLE,0.568,0.408,2026-09-04T16:00,2026-09-04T16:00,True,,OPEN_WIN,0.02,0.02,-0.01,0.02,2026-09-04T16:04:00,,108.44,Mustard reload shelf retest/reclaim candidate.
2d629706b6da4a6e,2026-09-04,MUSTARD_RELOAD,AGEN,LONG,MUSTARD_EXHAUSTED,MUSTARD_EXHAUSTED,35.0,<60,LIMIT,8.24,7.5473,8.3389,0.14,PULLBACK_BUY_ZONE,NEUTRAL,OR_TOP_THIRD,0.929,0.667,2026-09-04T16:00,2026-09-04T16:00,True,,OPEN_WIN,0.01,0.01,-0.0,0.01,2026-09-04T16:00:00,,8.25,Mustard reload shelf retest/reclaim candidate.
3d4b179db68b83ad,2026-09-04,MUSTARD_RELOAD,AVTR,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,14.97,14.7609,15.1268,0.75,NEUTRAL,NEUTRAL,OR_MIDDLE,0.364,0.364,2026-09-04T16:00,2026-09-04T16:00,True,,OPEN_FLAT,0.0,0.0,-0.0,0.0,2026-09-04T16:00:00,,14.97,Mustard reload shelf retest/reclaim candidate.
99a2e7a9dee91efa,2026-09-04,MUSTARD_RELOAD,BAX,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,0.0,<60,LIMIT,25.83,24.1263,25.8711,0.02,PULLBACK_BUY_ZONE,NEUTRAL,OR_TOP_THIRD,0.808,0.713,2026-09-04T16:00,2026-09-04T16:00,True,,OPEN_WIN,0.02,0.02,-0.0,0.02,2026-09-04T16:00:00,,25.87,Mustard reload shelf retest/reclaim candidate.
579d3fd9a20ffb0c,2026-09-04,MUSTARD_RELOAD,BMNR,LONG,MUSTARD_MIXED_RESEARCH,MUSTARD_MIXED_RESEARCH,49.0,<60,LIMIT,24.9931,23.1304,25.293,0.16,RELOAD_ZONE,NEUTRAL,OR_BOTTOM_THIRD,0.321,0.451,2026-09-04T16:00,2026-09-04T16:00,True,,OPEN_LOSS,-0.02,0.03,-0.06,-0.02,2026-09-04T16:00:00,,24.96,Mustard reload shelf retest/reclaim candidate.
92fc98f6a2d999a6,2026-09-04,MUSTARD_RELOAD,BTE,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,4.8697,4.7074,4.9282,0.36,NEUTRAL,CONTINUATION_SHORT,OR_TOP_THIRD,0.75,0.75,2026-09-04T16:00,2026-09-04T16:00,True,,OPEN_WIN,0.19,0.19,-0.06,0.19,2026-09-04T16:00:00,,4.9,Mustard reload shelf retest/reclaim candidate.
3307fd50d6129706,2026-09-04,MUSTARD_RELOAD,BULL,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,5.0,<60,LIMIT,9.7094,8.712,9.8259,0.12,RELOAD_ZONE,NEUTRAL,OR_BOTTOM_THIRD,0.268,0.39,2026-09-04T16:00,2026-09-04T16:00,True,,OPEN_LOSS,-0.01,0.04,-0.06,-0.01,2026-09-04T16:05:00,,9.7003,Mustard reload shelf retest/reclaim candidate.
