system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,6812,674,1500,2329,2309,15.0,-26.87,-0.004,-0.4,52,2026-05-21,2026-08-18,NEUTRAL
FAM,score-band,90+,809,41,177,458,133,6.1,-87.18,-0.108,-10.8,52,2026-05-21,2026-08-18,AVOID
FAM,score-band,70-79,4383,321,933,1984,1145,9.9,-480.4,-0.11,-11.0,52,2026-05-21,2026-08-18,AVOID
FAM,score-band,80-89,1973,142,418,943,470,9.4,-229.96,-0.117,-11.7,52,2026-05-21,2026-08-18,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,893,152,69,510,162,20.8,144.32,0.162,16.2,34,2026-05-21,2026-08-18,TRUSTED
FAM,setup,BUY_LOWER_DIRTY,29,9,11,7,2,33.3,2.97,0.102,10.2,17,2026-05-28,2026-08-17,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,106,16,25,62,3,15.5,0.36,0.003,0.3,31,2026-05-22,2026-08-17,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,4824,337,1144,1657,1686,10.7,-201.15,-0.042,-4.2,52,2026-05-21,2026-08-18,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,727,69,136,422,100,11.0,-48.89,-0.067,-6.7,34,2026-05-21,2026-08-18,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,7170,574,1495,3017,2084,11.3,-616.05,-0.086,-8.6,36,2026-05-21,2026-08-18,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,32,7,15,6,4,25.0,-3.68,-0.115,-11.5,18,2026-05-28,2026-08-17,AVOID
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,69,7,45,15,2,10.4,-33.95,-0.492,-49.2,20,2026-05-21,2026-08-17,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,2,0,1,0,1,0.0,-1.0,-0.5,-50.0,2,2026-07-24,2026-07-27,TENTATIVE
FAM,setup,CHANNEL_BREAKOUT,28,2,20,2,4,8.3,-16.03,-0.573,-57.3,14,2026-05-28,2026-08-17,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,14,0,8,2,4,0.0,-8.11,-0.579,-57.9,10,2026-05-29,2026-08-14,TENTATIVE
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,6,0,4,1,1,0.0,-4.23,-0.705,-70.5,6,2026-05-27,2026-08-10,TENTATIVE
FAM,setup,DCB_BREAKOUT,5,0,4,1,0,0.0,-3.83,-0.766,-76.6,4,2026-05-29,2026-08-12,TENTATIVE
FEM,mode,BOUNCE,313,186,28,90,9,61.2,227.04,0.725,72.5,53,2026-05-13,2026-08-18,TRUSTED
FEM,mode,PULLBACK,330,197,54,55,24,64.4,199.72,0.605,60.5,51,2026-05-13,2026-08-18,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,428,387,0,41,0,90.4,520.59,1.216,121.6,52,2026-05-13,2026-08-18,TRUSTED
FEM,score-band,60-69,46,2,16,26,2,4.5,-15.64,-0.34,-34.0,29,2026-05-14,2026-08-14,AVOID
FEM,score-band,70-79,57,5,23,25,4,9.4,-21.34,-0.374,-37.4,34,2026-05-13,2026-08-17,AVOID
FEM,score-band,80-89,92,5,42,37,8,6.0,-38.48,-0.418,-41.8,31,2026-05-13,2026-08-18,AVOID
FEM,tier,T1-STRONG_LONG,312,248,13,45,6,81.0,363.74,1.166,116.6,49,2026-05-13,2026-08-17,TRUSTED
FEM,tier,T2-LONG,246,120,39,77,10,50.8,76.43,0.311,31.1,54,2026-05-13,2026-08-18,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
