system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,5712,625,1349,1900,1838,16.1,4.17,0.001,0.1,48,2026-05-21,2026-08-12,NEUTRAL
FAM,score-band,80-89,1657,126,362,776,393,10.0,-177.12,-0.107,-10.7,48,2026-05-21,2026-08-12,AVOID
FAM,score-band,90+,702,36,165,389,112,6.1,-77.51,-0.11,-11.0,48,2026-05-21,2026-08-12,AVOID
FAM,score-band,70-79,3562,277,805,1574,906,10.4,-401.7,-0.113,-11.3,48,2026-05-21,2026-08-12,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,669,128,55,372,114,23.1,133.43,0.199,19.9,30,2026-05-21,2026-08-12,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,91,16,20,53,2,18.0,4.98,0.055,5.5,28,2026-05-22,2026-08-12,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,19,6,9,3,1,33.3,-0.56,-0.029,-2.9,14,2026-05-28,2026-08-12,TENTATIVE
FAM,setup,BEAR_REJECTION_PENDING,4435,322,1097,1507,1509,11.0,-215.62,-0.049,-4.9,48,2026-05-21,2026-08-12,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,19,5,9,2,3,31.2,-0.95,-0.05,-5.0,16,2026-05-28,2026-08-12,TENTATIVE
FAM,setup,BULL_BOUNCE_CONFIRMED,596,60,108,348,80,11.6,-31.39,-0.053,-5.3,30,2026-05-21,2026-08-12,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,5619,513,1257,2322,1527,12.5,-448.24,-0.08,-8.0,32,2026-05-21,2026-08-12,NEUTRAL
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,65,7,42,14,2,11.1,-30.22,-0.465,-46.5,17,2026-05-21,2026-08-12,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,2,0,1,0,1,0.0,-1.0,-0.5,-50.0,2,2026-07-24,2026-07-27,TENTATIVE
FAM,setup,CHANNEL_BREAKOUT,25,2,17,2,4,9.5,-13.03,-0.521,-52.1,13,2026-05-28,2026-08-11,AVOID
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,6,0,4,2,0,0.0,-3.48,-0.58,-58.0,6,2026-05-27,2026-08-10,TENTATIVE
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,10,0,7,1,2,0.0,-7.11,-0.711,-71.1,8,2026-05-29,2026-08-07,TENTATIVE
FAM,setup,DCB_BREAKOUT,5,0,4,1,0,0.0,-3.83,-0.766,-76.6,4,2026-05-29,2026-08-12,TENTATIVE
FEM,mode,BOUNCE,301,182,27,83,9,62.3,221.59,0.736,73.6,49,2026-05-13,2026-08-12,TRUSTED
FEM,mode,PULLBACK,325,195,52,54,24,64.8,198.73,0.611,61.1,48,2026-05-13,2026-08-12,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,418,382,0,36,0,91.4,511.8,1.224,122.4,48,2026-05-13,2026-08-12,TRUSTED
FEM,score-band,60-69,42,1,14,25,2,2.5,-14.92,-0.355,-35.5,27,2026-05-14,2026-08-10,AVOID
FEM,score-band,70-79,56,5,22,25,4,9.6,-20.34,-0.363,-36.3,33,2026-05-13,2026-08-12,AVOID
FEM,score-band,80-89,91,5,42,36,8,6.0,-38.47,-0.423,-42.3,30,2026-05-13,2026-08-06,AVOID
FEM,tier,T1-STRONG_LONG,304,245,13,40,6,82.2,356.65,1.173,117.3,46,2026-05-13,2026-08-12,TRUSTED
FEM,tier,T2-LONG,237,117,36,74,10,51.5,77.08,0.325,32.5,50,2026-05-13,2026-08-12,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
