system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,4761,557,1215,1566,1423,16.7,-7.11,-0.001,-0.1,43,2026-05-21,2026-08-05,NEUTRAL
FAM,score-band,80-89,1334,108,312,603,311,10.6,-134.36,-0.101,-10.1,43,2026-05-21,2026-08-05,AVOID
FAM,score-band,70-79,2811,232,685,1187,707,11.0,-334.69,-0.119,-11.9,43,2026-05-21,2026-08-05,AVOID
FAM,score-band,90+,598,30,152,317,99,6.0,-81.79,-0.137,-13.7,43,2026-05-21,2026-08-05,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,433,92,40,236,65,25.0,96.14,0.222,22.2,25,2026-05-21,2026-08-05,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,72,13,16,41,2,18.6,5.46,0.076,7.6,23,2026-05-22,2026-08-05,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,406,48,74,240,44,13.3,-8.53,-0.021,-2.1,25,2026-05-21,2026-08-05,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,4208,310,1079,1406,1413,11.1,-219.16,-0.052,-5.2,43,2026-05-21,2026-08-05,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,4185,443,1022,1717,1003,13.9,-341.77,-0.082,-8.2,27,2026-05-21,2026-08-05,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,13,4,7,2,0,30.8,-1.32,-0.102,-10.2,11,2026-05-28,2026-08-04,TENTATIVE
FAM,setup,SHORT_UPPER_DIRTY,14,3,8,1,2,25.0,-3.02,-0.216,-21.6,12,2026-05-28,2026-08-05,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,63,7,40,14,2,11.5,-28.22,-0.448,-44.8,15,2026-05-21,2026-08-04,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,2,0,1,0,1,0.0,-1.0,-0.5,-50.0,2,2026-07-24,2026-07-27,TENTATIVE
FAM,setup,CHANNEL_BREAKOUT,20,2,14,2,2,11.1,-10.03,-0.501,-50.1,10,2026-05-28,2026-08-05,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,5,0,4,1,0,0.0,-3.25,-0.65,-65.0,5,2026-05-27,2026-07-31,TENTATIVE
FAM,setup,DOUBLE_REJECTION_LONG,9,0,6,1,2,0.0,-6.11,-0.679,-67.9,7,2026-05-29,2026-07-31,TENTATIVE
FAM,setup,DCB_BREAKOUT,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,2,2026-05-29,2026-06-22,TENTATIVE
FEM,mode,BOUNCE,284,171,27,77,9,62.2,203.48,0.716,71.6,44,2026-05-13,2026-08-05,TRUSTED
FEM,mode,PULLBACK,318,193,51,52,22,65.2,195.81,0.616,61.6,44,2026-05-13,2026-08-05,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,402,370,0,32,0,92.0,491.87,1.224,122.4,43,2026-05-13,2026-08-05,TRUSTED
FEM,score-band,60-69,41,1,14,24,2,2.6,-15.94,-0.389,-38.9,26,2026-05-14,2026-07-31,AVOID
FEM,score-band,70-79,52,4,21,24,3,8.2,-20.74,-0.399,-39.9,30,2026-05-13,2026-08-05,AVOID
FEM,score-band,80-89,90,5,42,36,7,6.0,-38.47,-0.427,-42.7,29,2026-05-13,2026-07-13,AVOID
FEM,tier,T1-STRONG_LONG,292,236,13,39,4,81.9,342.4,1.173,117.3,41,2026-05-13,2026-08-05,TRUSTED
FEM,tier,T2-LONG,225,113,35,67,10,52.6,70.3,0.312,31.2,45,2026-05-13,2026-08-05,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
