system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,13041,972,2835,4453,4781,11.8,-441.49,-0.034,-3.4,69,2026-05-21,2026-09-11,NEUTRAL
FAM,score-band,90+,1511,63,270,853,325,5.3,-130.61,-0.086,-8.6,69,2026-05-21,2026-09-11,NEUTRAL
FAM,score-band,70-79,8242,435,1624,3731,2452,7.5,-893.65,-0.108,-10.8,69,2026-05-21,2026-09-11,AVOID
FAM,score-band,80-89,3637,186,725,1681,1045,7.2,-411.89,-0.113,-11.3,69,2026-05-21,2026-09-11,AVOID
FAM,setup,CHANNEL_TOP_REJECT,17,8,3,0,6,72.7,9.0,0.529,52.9,11,2026-06-23,2026-09-11,TENTATIVE
FAM,setup,BULL_BOUNCE,1572,208,129,952,283,16.1,113.03,0.072,7.2,44,2026-05-21,2026-09-08,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,53,15,19,14,5,31.2,3.19,0.06,6.0,24,2026-05-28,2026-09-08,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,11556,555,2591,4041,4369,7.7,-584.59,-0.051,-5.1,69,2026-05-21,2026-09-11,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,141,18,36,77,10,13.7,-8.66,-0.061,-6.1,38,2026-05-22,2026-09-08,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,11696,739,2269,4931,3757,9.3,-1159.98,-0.099,-9.9,46,2026-05-21,2026-09-08,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,1102,90,226,642,144,9.4,-115.57,-0.105,-10.5,44,2026-05-21,2026-09-08,AVOID
FAM,setup,SHORT_UPPER_DIRTY,56,11,25,10,10,23.9,-6.08,-0.109,-10.9,26,2026-05-28,2026-09-08,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,DCB_BREAKOUT,7,1,4,2,0,14.3,-2.5,-0.357,-35.7,6,2026-05-29,2026-09-04,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,24,0,12,8,4,0.0,-11.42,-0.476,-47.6,15,2026-05-27,2026-09-11,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,24,1,14,3,6,5.6,-11.81,-0.492,-49.2,15,2026-05-29,2026-09-04,AVOID
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,81,7,51,21,2,8.9,-41.56,-0.513,-51.3,26,2026-05-21,2026-09-08,AVOID
FAM,setup,CHANNEL_BREAKOUT,35,2,23,4,6,6.9,-19.09,-0.545,-54.5,21,2026-05-28,2026-09-08,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FEM,mode,BOUNCE,549,209,51,238,51,42.0,227.73,0.415,41.5,85,2026-04-16,2026-09-11,TRUSTED
FEM,mode,PULLBACK,767,224,100,180,263,44.4,196.94,0.257,25.7,83,2026-04-01,2026-09-09,TRUSTED
FEM,mode,RESISTANCE,73,17,31,7,18,30.9,5.0,0.068,6.8,2,2026-04-01,2026-04-02,NEUTRAL
FEM,mode,BREAKOUT,84,17,12,47,8,22.4,-3.59,-0.043,-4.3,32,2026-04-07,2026-07-21,NEUTRAL
FEM,mode,FRESH_HOLD,19,4,12,1,2,23.5,-6.83,-0.359,-35.9,2,2026-04-01,2026-04-02,TENTATIVE
FEM,score-band,90+,926,429,27,244,226,61.3,546.72,0.59,59.0,89,2026-04-01,2026-09-11,TRUSTED
FEM,score-band,60-69,143,9,39,48,47,9.4,-22.89,-0.16,-16.0,47,2026-04-01,2026-08-25,AVOID
FEM,score-band,80-89,241,18,75,91,57,9.8,-52.19,-0.217,-21.7,55,2026-04-01,2026-09-10,AVOID
FEM,score-band,70-79,148,6,37,48,57,6.6,-36.12,-0.244,-24.4,58,2026-04-01,2026-09-09,AVOID
FEM,tier,T1-STRONG_LONG,767,274,28,238,227,50.7,389.52,0.508,50.8,84,2026-04-01,2026-09-11,TRUSTED
FEM,tier,T5-LOW,2,0,0,2,0,0.0,0.53,0.265,26.5,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T2-LONG,432,138,61,145,88,40.1,65.5,0.152,15.2,91,2026-04-01,2026-09-10,TRUSTED
FEM,tier,T3-SHORT,61,10,15,6,30,32.3,6.43,0.105,10.5,3,2026-04-01,2026-04-12,TRUSTED
FEM,tier,T2-SHORT,32,4,8,2,18,28.6,1.0,0.031,3.1,3,2026-04-01,2026-04-12,NEUTRAL
FEM,tier,T3-LONG_WATCH,285,42,86,85,72,19.7,-40.01,-0.14,-14.0,45,2026-04-01,2026-07-21,AVOID
FEM,tier,T4-LONG,38,0,7,0,31,0.0,-7.0,-0.184,-18.4,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T5-SHORT,21,3,10,1,7,21.4,-4.0,-0.19,-19.0,2,2026-04-01,2026-04-02,AVOID
FEM,tier,T3-WATCH,20,0,6,0,14,0.0,-6.0,-0.3,-30.0,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T2-STRONG,6,0,2,0,4,0.0,-2.0,-0.333,-33.3,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T1-CONVICTION,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,1,2026-04-07,2026-04-07,TENTATIVE
