system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,5975,643,1382,2003,1947,16.0,10.14,0.002,0.2,49,2026-05-21,2026-08-13,NEUTRAL
FAM,score-band,80-89,1731,131,368,819,413,9.9,-173.5,-0.1,-10.0,49,2026-05-21,2026-08-13,NEUTRAL
FAM,score-band,90+,729,38,169,400,122,6.3,-78.54,-0.108,-10.8,49,2026-05-21,2026-08-13,AVOID
FAM,score-band,70-79,3764,292,840,1674,958,10.4,-414.11,-0.11,-11.0,49,2026-05-21,2026-08-13,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,732,139,57,415,121,22.7,148.32,0.203,20.3,31,2026-05-21,2026-08-13,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,95,16,21,56,2,17.2,4.06,0.043,4.3,29,2026-05-22,2026-08-13,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,21,7,10,3,1,35.0,-0.06,-0.003,-0.3,15,2026-05-28,2026-08-13,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,4495,324,1105,1543,1523,10.9,-216.54,-0.048,-4.8,49,2026-05-21,2026-08-13,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,636,64,118,366,88,11.7,-35.51,-0.056,-5.6,31,2026-05-21,2026-08-13,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,6006,535,1308,2477,1686,12.4,-457.08,-0.076,-7.6,33,2026-05-21,2026-08-13,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,25,5,13,4,3,22.7,-4.39,-0.176,-17.6,17,2026-05-28,2026-08-13,AVOID
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,66,7,43,14,2,10.9,-31.22,-0.473,-47.3,18,2026-05-21,2026-08-13,AVOID
FAM,setup,CHANNEL_BREAKOUT,25,2,16,2,5,10.0,-12.03,-0.481,-48.1,13,2026-05-28,2026-08-11,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,2,0,1,0,1,0.0,-1.0,-0.5,-50.0,2,2026-07-24,2026-07-27,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,6,0,4,2,0,0.0,-3.48,-0.58,-58.0,6,2026-05-27,2026-08-10,TENTATIVE
FAM,setup,DOUBLE_REJECTION_LONG,13,0,8,1,4,0.0,-8.11,-0.624,-62.4,9,2026-05-29,2026-08-13,TENTATIVE
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,DCB_BREAKOUT,5,0,4,1,0,0.0,-3.83,-0.766,-76.6,4,2026-05-29,2026-08-12,TENTATIVE
FEM,mode,BOUNCE,304,184,27,84,9,62.4,224.65,0.739,73.9,50,2026-05-13,2026-08-13,TRUSTED
FEM,mode,PULLBACK,328,196,54,54,24,64.5,198.23,0.604,60.4,49,2026-05-13,2026-08-13,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,422,385,0,37,0,91.2,516.36,1.224,122.4,49,2026-05-13,2026-08-13,TRUSTED
FEM,score-band,70-79,56,5,22,25,4,9.6,-20.34,-0.363,-36.3,33,2026-05-13,2026-08-12,AVOID
FEM,score-band,60-69,44,1,16,25,2,2.4,-16.92,-0.385,-38.5,28,2026-05-14,2026-08-13,AVOID
FEM,score-band,80-89,91,5,42,36,8,6.0,-38.47,-0.423,-42.3,30,2026-05-13,2026-08-06,AVOID
FEM,tier,T1-STRONG_LONG,307,247,13,41,6,82.1,359.71,1.172,117.2,47,2026-05-13,2026-08-13,TRUSTED
FEM,tier,T2-LONG,240,118,38,74,10,51.3,76.58,0.319,31.9,51,2026-05-13,2026-08-13,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
