system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,4485,534,1168,1486,1297,16.8,-6.13,-0.001,-0.1,41,2026-05-21,2026-08-03,NEUTRAL
FAM,score-band,80-89,1243,106,303,559,275,11.0,-125.45,-0.101,-10.1,41,2026-05-21,2026-08-03,AVOID
FAM,score-band,70-79,2622,217,666,1103,636,10.9,-337.55,-0.129,-12.9,41,2026-05-21,2026-08-03,AVOID
FAM,score-band,90+,575,29,150,300,96,6.1,-84.16,-0.146,-14.6,41,2026-05-21,2026-08-03,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,383,83,34,212,54,25.2,86.21,0.225,22.5,23,2026-05-21,2026-08-03,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,67,12,16,37,2,18.5,2.3,0.034,3.4,21,2026-05-22,2026-08-03,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,361,44,68,216,33,13.4,-5.68,-0.016,-1.6,23,2026-05-21,2026-08-03,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,12,4,6,2,0,33.3,-0.32,-0.027,-2.7,10,2026-05-28,2026-08-03,TENTATIVE
FAM,setup,BEAR_REJECTION_PENDING,4138,304,1066,1379,1389,11.1,-215.5,-0.052,-5.2,41,2026-05-21,2026-08-03,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,3783,422,973,1572,816,14.2,-332.03,-0.088,-8.8,25,2026-05-21,2026-08-03,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,13,3,8,1,1,25.0,-3.02,-0.232,-23.2,11,2026-05-28,2026-08-03,TENTATIVE
FAM,setup,CHANNEL_BREAKOUT,18,2,12,2,2,12.5,-8.03,-0.446,-44.6,9,2026-05-28,2026-08-03,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,60,7,40,13,0,11.7,-29.72,-0.495,-49.5,14,2026-05-21,2026-07-29,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,2,0,1,0,1,0.0,-1.0,-0.5,-50.0,2,2026-07-24,2026-07-27,TENTATIVE
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,5,0,4,1,0,0.0,-3.25,-0.65,-65.0,5,2026-05-27,2026-07-31,TENTATIVE
FAM,setup,DOUBLE_REJECTION_LONG,9,0,6,1,2,0.0,-6.11,-0.679,-67.9,7,2026-05-29,2026-07-31,TENTATIVE
FAM,setup,DCB_BREAKOUT,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,2,2026-05-29,2026-06-22,TENTATIVE
FEM,mode,BOUNCE,275,167,27,72,9,62.8,196.02,0.713,71.3,42,2026-05-13,2026-08-03,TRUSTED
FEM,mode,PULLBACK,315,192,50,51,22,65.5,195.48,0.621,62.1,43,2026-05-13,2026-08-03,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,393,365,0,28,0,92.9,482.92,1.229,122.9,41,2026-05-13,2026-08-03,TRUSTED
FEM,score-band,60-69,41,1,14,24,2,2.6,-15.94,-0.389,-38.9,26,2026-05-14,2026-07-31,AVOID
FEM,score-band,70-79,50,4,20,23,3,8.5,-19.57,-0.391,-39.1,29,2026-05-13,2026-08-03,AVOID
FEM,score-band,80-89,90,5,42,36,7,6.0,-38.47,-0.427,-42.7,29,2026-05-13,2026-07-13,AVOID
FEM,tier,T1-STRONG_LONG,285,233,13,35,4,82.9,336.45,1.181,118.1,39,2026-05-13,2026-08-03,TRUSTED
FEM,tier,T2-LONG,220,111,34,65,10,52.9,68.46,0.311,31.1,43,2026-05-13,2026-07-31,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
