dimension,value,n,wins,stops,closes,wr_pct,avg_pnl,total_pnl,max_loss
scanner,momentum,331,150,180,1,45.32,36.27,12003.91,-100.56
scanner,short,133,52,81,0,39.1,17.22,2290.12,-100.68
scanner,abook,352,107,215,30,30.4,2.74,965.41,-100.64
scanner,intraday,136,11,61,64,8.09,-27.1,-3686.2,-100.0
gap_tier,PARABOLIC,132,61,70,1,46.21,39.28,5184.52,-100.56
gap_tier,EXTREME,76,38,36,2,50.0,51.74,3932.59,-100.46
gap_tier,IN_BAND,255,75,135,45,29.41,6.5,1658.58,-100.26
gap_tier,(none),352,107,215,30,30.4,2.74,965.41,-100.64
gap_tier,STRETCHED,137,39,81,17,28.47,-1.23,-167.86,-100.68
regime,FAVORABLE,639,214,347,78,33.49,14.14,9038.25,-100.64
regime,CHOP,127,48,69,10,37.8,23.61,2998.13,-100.39
regime,HOSTILE,186,58,121,7,31.18,-2.49,-463.14,-100.68
stop_method,FIXED,816,309,476,31,37.87,18.7,15259.44,-100.68
stop_method,PM low,66,8,11,47,12.12,8.68,573.02,-100.0
stop_method,PM high,23,2,4,17,8.7,5.97,137.31,-99.88
stop_method,fixed-%-fallback,2,1,1,0,50.0,49.95,99.9,-99.99
stop_method,recent 5-min high,20,0,20,0,0.0,-99.89,-1997.86,-99.99
stop_method,recent 5-min low,25,0,25,0,0.0,-99.94,-2498.57,-100.0
side,LONG,774,265,431,78,34.24,14.27,11043.77,-100.64
side,SHORT,178,55,106,17,30.9,2.97,529.47,-100.68
setup,MOO_GENESIS,331,150,180,1,45.32,36.27,12003.91,-100.56
setup,SHORT_GENESIS_9_33,133,52,81,0,39.1,17.22,2290.12,-100.68
setup,MOO,352,107,215,30,30.4,2.74,965.41,-100.64
setup,HOLDING-LONG,42,7,10,25,16.67,9.13,383.61,-99.98
setup,FAILED-GAP-SHORT,24,3,6,15,12.5,5.83,140.0,-99.99
setup,ORB-SHORT,5,0,4,1,0.0,-79.93,-399.63,-99.99
setup,ORB-LONG|HOLDING-LONG,20,0,10,10,0.0,-46.18,-923.58,-100.0
setup,ORB-LONG,29,1,16,12,3.45,-47.78,-1385.58,-100.0
setup,ORB-SHORT|FAILED-GAP-SHORT,16,0,15,1,0.0,-93.81,-1501.02,-99.99
setup_kind,SINGLE,769,252,451,66,32.77,8.01,6161.8,-100.68
setup_kind,(none),183,68,86,29,37.16,29.57,5411.44,-100.64
cohort,MID,510,173,284,53,33.92,14.46,7374.79,-100.03
cohort,PENNY,442,147,253,42,33.26,9.5,4198.45,-100.68
conviction_band,(none),952,320,537,95,33.61,12.16,11573.24,-100.68
regime_x_scanner,FAVORABLE | momentum,222,98,124,0,44.14,32.39,7189.73,-100.46
regime_x_scanner,HOSTILE | momentum,68,33,34,1,48.53,47.28,3214.84,-100.56
regime_x_scanner,FAVORABLE | abook,198,67,111,20,33.84,15.31,3031.68,-100.64
regime_x_scanner,FAVORABLE | short,89,38,51,0,42.7,28.01,2492.5,-100.63
regime_x_scanner,CHOP | momentum,41,19,22,0,46.34,39.01,1599.34,-100.39
regime_x_scanner,CHOP | abook,70,24,42,4,34.29,12.99,909.29,-100.07
regime_x_scanner,CHOP | short,10,5,5,0,50.0,50.0,500.04,-100.13
regime_x_scanner,CHOP | intraday,6,0,0,6,0.0,-1.76,-10.54,-22.98
regime_x_scanner,HOSTILE | short,34,9,25,0,26.47,-20.66,-702.42,-100.68
regime_x_scanner,HOSTILE | abook,84,16,62,6,19.05,-35.42,-2975.56,-100.09
regime_x_scanner,FAVORABLE | intraday,130,11,61,58,8.46,-28.27,-3675.66,-100.0
