system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,9821,827,2005,3414,3575,13.2,-150.93,-0.015,-1.5,61,2026-05-21,2026-08-31,NEUTRAL
FAM,score-band,90+,1087,53,208,644,182,5.9,-105.02,-0.097,-9.7,61,2026-05-21,2026-08-31,NEUTRAL
FAM,score-band,70-79,6396,389,1260,2993,1754,8.4,-740.81,-0.116,-11.6,61,2026-05-21,2026-08-31,AVOID
FAM,score-band,80-89,2713,168,534,1300,711,8.4,-325.23,-0.12,-12.0,61,2026-05-21,2026-08-31,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,1453,206,116,880,251,17.1,131.88,0.091,9.1,42,2026-05-21,2026-08-31,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,47,14,17,12,4,32.6,4.17,0.089,8.9,22,2026-05-28,2026-08-31,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,135,19,34,78,4,14.5,-4.87,-0.036,-3.6,36,2026-05-22,2026-08-31,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,6594,387,1412,2319,2476,9.4,-243.27,-0.037,-3.7,61,2026-05-21,2026-08-31,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,48,9,20,10,9,23.1,-3.55,-0.074,-7.4,24,2026-05-28,2026-08-31,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,1011,87,205,591,128,9.9,-93.98,-0.093,-9.3,42,2026-05-21,2026-08-31,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,10498,700,2051,4414,3333,9.8,-991.77,-0.094,-9.4,44,2026-05-21,2026-08-31,NEUTRAL
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,16,0,8,7,1,0.0,-7.61,-0.476,-47.6,11,2026-05-27,2026-08-31,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,79,7,50,20,2,9.1,-40.41,-0.512,-51.2,24,2026-05-21,2026-08-28,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,22,1,14,2,5,5.9,-12.61,-0.573,-57.3,14,2026-05-29,2026-08-28,AVOID
FAM,setup,CHANNEL_BREAKOUT,33,2,24,3,4,6.9,-20.37,-0.617,-61.7,19,2026-05-28,2026-08-31,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,DCB_BREAKOUT,6,0,4,2,0,0.0,-4.0,-0.667,-66.7,5,2026-05-29,2026-08-25,TENTATIVE
FEM,mode,BOUNCE,340,193,30,108,9,58.3,239.87,0.706,70.6,61,2026-05-13,2026-08-31,TRUSTED
FEM,mode,PULLBACK,342,207,54,56,25,65.3,213.05,0.623,62.3,58,2026-05-13,2026-08-28,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,455,404,0,51,0,88.8,549.51,1.208,120.8,61,2026-05-13,2026-08-31,TRUSTED
FEM,score-band,60-69,47,2,16,27,2,4.4,-15.61,-0.332,-33.2,30,2026-05-14,2026-08-25,AVOID
FEM,score-band,70-79,60,5,24,26,5,9.1,-22.62,-0.377,-37.7,37,2026-05-13,2026-08-28,AVOID
FEM,score-band,80-89,99,5,43,43,8,5.5,-39.96,-0.404,-40.4,35,2026-05-13,2026-08-31,AVOID
FEM,tier,T1-STRONG_LONG,336,260,14,56,6,78.8,384.18,1.143,114.3,56,2026-05-13,2026-08-31,TRUSTED
FEM,tier,T2-LONG,261,125,40,85,11,50.0,82.15,0.315,31.5,63,2026-05-13,2026-08-31,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
