system,row_dim,row_value,col_dim,col_value,n,wins,stops,closes,wr,total_r,ev_r,ev_dollars,trust
FEM,score-band,90+,tier,T2-LONG,208,129,5,42,73.3,120.06,0.577,57.7,TRUSTED
FEM,score-band,80-89,tier,T2-LONG,80,3,25,37,4.6,-24.17,-0.302,-30.2,AVOID
FEM,score-band,60-69,tier,T2-SHORT,5,3,1,1,60.0,5.0,1.0,100.0,TENTATIVE
FEM,score-band,60-69,tier,T3-SHORT,1,0,1,0,0.0,-1.0,-1.0,-100.0,TENTATIVE
FEM,score-band,70-79,tier,T3-LONG_WATCH,41,2,14,16,6.2,-15.63,-0.381,-38.1,AVOID
FEM,score-band,80-89,tier,T1-STRONG_LONG,61,2,10,34,4.3,-8.1,-0.133,-13.3,AVOID
FEM,score-band,60-69,tier,T5-SHORT,1,0,0,0,0.0,0.0,0.0,0.0,TENTATIVE
FEM,score-band,80-89,tier,T3-LONG_WATCH,41,2,20,14,5.6,-23.67,-0.577,-57.7,AVOID
FEM,score-band,70-79,tier,T2-LONG,50,2,14,21,5.4,-15.45,-0.309,-30.9,AVOID
FEM,score-band,70-79,tier,T3-SHORT,1,0,0,0,0.0,0.0,0.0,0.0,TENTATIVE
FEM,score-band,90+,tier,T3-LONG_WATCH,62,30,8,10,62.5,31.95,0.515,51.5,TRUSTED
FEM,score-band,60-69,tier,T1-STRONG_LONG,9,1,1,3,20.0,1.76,0.196,19.6,TENTATIVE
FEM,score-band,60-69,tier,T1-CONVICTION,2,0,2,0,0.0,-2.0,-1.0,-100.0,TENTATIVE
FEM,score-band,70-79,tier,T2-STRONG,4,0,2,0,0.0,-2.0,-0.5,-50.0,TENTATIVE
FEM,score-band,60-69,tier,T2-STRONG,2,0,0,0,0.0,0.0,0.0,0.0,TENTATIVE
FEM,score-band,70-79,tier,T3-WATCH,8,0,2,0,0.0,-2.0,-0.25,-25.0,TENTATIVE
FEM,score-band,60-69,tier,T3-WATCH,10,0,2,0,0.0,-2.0,-0.2,-20.0,TENTATIVE
FEM,score-band,70-79,tier,T4-LONG,8,0,1,0,0.0,-1.0,-0.125,-12.5,TENTATIVE
FEM,score-band,60-69,tier,T4-LONG,24,0,4,0,0.0,-4.0,-0.167,-16.7,AVOID
FEM,score-band,60-69,tier,T5-LOW,2,0,0,2,0.0,0.53,0.265,26.5,TENTATIVE
FEM,score-band,70-79,tier,T1-STRONG_LONG,35,2,4,10,12.5,-0.15,-0.004,-0.4,NEUTRAL
FEM,score-band,90+,tier,T3-SHORT,13,0,1,2,0.0,-0.57,-0.044,-4.4,TENTATIVE
FEM,score-band,90+,tier,T2-SHORT,15,0,0,0,0.0,0.0,0.0,0.0,TENTATIVE
FEM,tier,T2-LONG,mode,PULLBACK,214,61,42,53,39.1,13.99,0.065,6.5,NEUTRAL
FEM,tier,T3-LONG_WATCH,mode,FRESH_HOLD,15,2,11,0,15.4,-8.0,-0.533,-53.3,TENTATIVE
FEM,tier,T3-SHORT,mode,RESISTANCE,37,10,13,4,37.0,8.0,0.216,21.6,TRUSTED
FEM,tier,T3-LONG_WATCH,mode,PULLBACK,161,26,41,44,23.4,-10.31,-0.064,-6.4,NEUTRAL
FEM,tier,T2-SHORT,mode,RESISTANCE,15,4,8,2,28.6,1.0,0.067,6.7,TENTATIVE
FEM,tier,T5-SHORT,mode,RESISTANCE,21,3,10,1,21.4,-4.0,-0.19,-19.0,AVOID
FEM,tier,T1-STRONG_LONG,mode,PULLBACK,390,136,17,82,57.9,191.65,0.491,49.1,TRUSTED
FEM,tier,T2-LONG,mode,FRESH_HOLD,3,2,1,0,66.7,2.0,0.667,66.7,TENTATIVE
FEM,tier,T1-STRONG_LONG,mode,FRESH_HOLD,1,0,0,1,0.0,-0.83,-0.83,-83.0,TENTATIVE
FEM,tier,T3-LONG_WATCH,mode,BREAKOUT,27,4,8,11,17.4,-4.31,-0.16,-16.0,AVOID
FEM,tier,T1-STRONG_LONG,mode,BREAKOUT,28,5,1,20,19.2,0.68,0.024,2.4,NEUTRAL
FEM,tier,T1-STRONG_LONG,mode,BOUNCE,298,131,10,134,47.6,195.5,0.656,65.6,TRUSTED
FEM,tier,T2-LONG,mode,BOUNCE,166,66,15,73,42.9,49.58,0.299,29.9,TRUSTED
FEM,tier,T2-LONG,mode,BREAKOUT,29,8,3,16,29.6,0.04,0.001,0.1,NEUTRAL
FEM,tier,T3-LONG_WATCH,mode,BOUNCE,82,10,26,30,15.2,-17.39,-0.212,-21.2,AVOID
FAM,score-band,90+,setup,BULL_BOUNCE_PENDING,821,43,176,524,5.8,-113.0,-0.138,-13.8,AVOID
FAM,score-band,80-89,setup,BULL_BOUNCE_PENDING,1847,116,390,901,8.2,-335.08,-0.181,-18.1,AVOID
FAM,score-band,80-89,setup,DOUBLE_REJECTION_SHORT,17,0,12,5,0.0,-7.14,-0.42,-42.0,TENTATIVE
FAM,score-band,80-89,setup,BEAR_REJECTION_PENDING,1108,44,213,426,6.4,-36.97,-0.033,-3.3,NEUTRAL
FAM,score-band,70-79,setup,DOUBLE_REJECTION_SHORT,37,1,33,3,2.7,-29.66,-0.802,-80.2,AVOID
FAM,score-band,70-79,setup,BULL_BOUNCE_PENDING,3725,193,782,1770,7.0,-704.96,-0.189,-18.9,AVOID
FAM,score-band,70-79,setup,BEAR_REJECTION_PENDING,2566,100,510,994,6.2,-145.27,-0.057,-5.7,NEUTRAL
FAM,score-band,70-79,setup,BULL_BOUNCE_CONFIRMED,484,39,102,290,9.0,-50.22,-0.104,-10.4,AVOID
FAM,score-band,70-79,setup,CHANNEL_GAP_BREAKOUT_LONG,14,1,9,4,7.1,-6.54,-0.467,-46.7,TENTATIVE
FAM,score-band,60-69,setup,BULL_BOUNCE_PENDING,5303,392,928,1747,12.8,-10.02,-0.002,-0.2,NEUTRAL
FAM,score-band,60-69,setup,DOUBLE_REJECTION_SHORT,7,0,4,3,0.0,-2.81,-0.401,-40.1,TENTATIVE
FAM,score-band,60-69,setup,BEAR_REJECTION_PENDING,4979,319,1314,1563,10.0,-354.46,-0.071,-7.1,NEUTRAL
FAM,score-band,60-69,setup,CHANNEL_GAP_BREAKOUT_LONG,24,3,15,6,12.5,-11.18,-0.466,-46.6,AVOID
FAM,score-band,60-69,setup,BULL_BOUNCE,792,123,62,450,19.4,78.49,0.099,9.9,NEUTRAL
FAM,score-band,90+,setup,DOUBLE_REJECTION_SHORT,3,0,2,1,0.0,-1.53,-0.51,-51.0,TENTATIVE
FAM,score-band,80-89,setup,CHANNEL_GAP_BREAKOUT_LONG,42,2,27,11,5.0,-25.34,-0.603,-60.3,AVOID
FAM,score-band,60-69,setup,CHANNEL_RECLAIM_LONG,141,19,36,80,14.1,-6.65,-0.047,-4.7,NEUTRAL
FAM,score-band,80-89,setup,BULL_BOUNCE_CONFIRMED,177,16,19,121,10.3,-0.83,-0.005,-0.5,NEUTRAL
FAM,score-band,70-79,setup,BULL_BOUNCE,679,84,60,427,14.7,43.4,0.064,6.4,NEUTRAL
FAM,score-band,90+,setup,CHANNEL_GAP_BREAKOUT_LONG,1,1,0,0,100.0,1.5,1.5,150.0,TENTATIVE
FAM,score-band,80-89,setup,BULL_BOUNCE,101,4,7,81,4.3,-5.35,-0.053,-5.3,NEUTRAL
FAM,score-band,60-69,setup,BULL_BOUNCE_CONFIRMED,412,33,98,222,9.3,-59.72,-0.145,-14.5,AVOID
FAM,score-band,60-69,setup,CHANNEL_GAP_BREAKDOWN_SHORT,5,0,4,1,0.0,-3.81,-0.762,-76.2,TENTATIVE
FAM,score-band,90+,setup,BULL_BOUNCE_CONFIRMED,29,2,5,12,10.5,-3.42,-0.118,-11.8,AVOID
FAM,score-band,70-79,setup,CHANNEL_BREAKOUT,5,0,3,2,0.0,-2.53,-0.506,-50.6,TENTATIVE
FAM,score-band,60-69,setup,SHORT_UPPER_DIRTY,56,11,25,10,23.9,-6.08,-0.109,-10.9,AVOID
FAM,score-band,60-69,setup,BUY_LOWER_DIRTY,53,15,19,14,31.2,3.19,0.06,6.0,NEUTRAL
FAM,score-band,80-89,setup,DOUBLE_REJECTION_LONG,4,0,3,1,0.0,-3.11,-0.777,-77.7,TENTATIVE
FAM,score-band,70-79,setup,DOUBLE_REJECTION_LONG,13,1,8,2,9.1,-5.7,-0.438,-43.8,TENTATIVE
FAM,score-band,60-69,setup,CHANNEL_BREAKOUT,30,2,21,2,8.0,-17.56,-0.585,-58.5,AVOID
FAM,score-band,60-69,setup,DCB_BREAKOUT,7,1,4,2,14.3,-2.5,-0.357,-35.7,TENTATIVE
FAM,score-band,90+,setup,BEAR_REJECTION_PENDING,432,14,54,226,4.8,0.3,0.001,0.1,NEUTRAL
FAM,score-band,60-69,setup,DOUBLE_REJECTION_LONG,7,0,3,0,0.0,-3.0,-0.429,-42.9,TENTATIVE
FAM,score-band,60-69,setup,CHANNEL_TOP_REJECT,15,7,3,0,70.0,7.5,0.5,50.0,TENTATIVE
FAM,score-band,70-79,setup,CHANNEL_GAP_BREAKDOWN_SHORT,13,0,5,7,0.0,-4.61,-0.355,-35.5,TENTATIVE
FAM,score-band,60-69,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,0.0,-0.46,-0.153,-15.3,TENTATIVE
