system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,7675,720,1650,2626,2679,14.4,-86.74,-0.011,-1.1,55,2026-05-21,2026-08-21,NEUTRAL
FAM,score-band,90+,855,44,181,484,146,6.2,-85.31,-0.1,-10.0,55,2026-05-21,2026-08-21,NEUTRAL
FAM,score-band,70-79,4856,338,1026,2184,1308,9.5,-555.86,-0.114,-11.4,55,2026-05-21,2026-08-21,AVOID
FAM,score-band,80-89,2116,147,450,1004,515,9.2,-258.61,-0.122,-12.2,55,2026-05-21,2026-08-21,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,1027,162,80,586,199,19.6,139.51,0.136,13.6,37,2026-05-21,2026-08-21,TRUSTED
FAM,setup,BUY_LOWER_DIRTY,29,9,11,7,2,33.3,2.97,0.102,10.2,17,2026-05-28,2026-08-17,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,106,16,26,61,3,15.5,0.11,0.001,0.1,31,2026-05-22,2026-08-17,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,5421,361,1263,1895,1902,10.3,-255.68,-0.047,-4.7,55,2026-05-21,2026-08-21,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,7873,609,1608,3246,2410,11.1,-688.61,-0.087,-8.7,39,2026-05-21,2026-08-21,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,815,71,169,464,111,10.1,-76.85,-0.094,-9.4,37,2026-05-21,2026-08-21,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,32,7,15,6,4,25.0,-3.68,-0.115,-11.5,18,2026-05-28,2026-08-17,AVOID
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,69,7,45,15,2,10.4,-33.95,-0.492,-49.2,20,2026-05-21,2026-08-17,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,2,0,1,0,1,0.0,-1.0,-0.5,-50.0,2,2026-07-24,2026-07-27,TENTATIVE
FAM,setup,DOUBLE_REJECTION_LONG,16,0,9,2,5,0.0,-9.11,-0.569,-56.9,11,2026-05-29,2026-08-19,TENTATIVE
FAM,setup,CHANNEL_BREAKOUT,29,2,21,2,4,8.0,-17.03,-0.587,-58.7,15,2026-05-28,2026-08-20,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,6,0,4,1,1,0.0,-4.23,-0.705,-70.5,6,2026-05-27,2026-08-10,TENTATIVE
FAM,setup,DCB_BREAKOUT,5,0,4,1,0,0.0,-3.83,-0.766,-76.6,4,2026-05-29,2026-08-12,TENTATIVE
FEM,mode,BOUNCE,325,190,29,97,9,60.1,234.03,0.72,72.0,55,2026-05-13,2026-08-21,TRUSTED
FEM,mode,PULLBACK,336,203,54,55,24,65.1,206.74,0.615,61.5,53,2026-05-13,2026-08-20,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,442,397,0,45,0,89.8,535.52,1.212,121.2,55,2026-05-13,2026-08-21,TRUSTED
FEM,score-band,60-69,46,2,16,26,2,4.5,-15.64,-0.34,-34.0,29,2026-05-14,2026-08-14,AVOID
FEM,score-band,70-79,57,5,23,25,4,9.4,-21.34,-0.374,-37.4,34,2026-05-13,2026-08-17,AVOID
FEM,score-band,80-89,96,5,43,40,8,5.7,-39.4,-0.41,-41.0,33,2026-05-13,2026-08-21,AVOID
FEM,tier,T1-STRONG_LONG,325,255,14,50,6,79.9,374.54,1.152,115.2,51,2026-05-13,2026-08-21,TRUSTED
FEM,tier,T2-LONG,251,123,39,79,10,51.0,79.64,0.317,31.7,57,2026-05-13,2026-08-21,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
