dimension,value,n,wins,stops,closes,wr_pct,avg_pnl,total_pnl,max_loss
scanner,momentum,230,102,128,0,44.35,33.0,7590.62,-100.46
scanner,short,89,39,50,0,43.82,31.35,2790.01,-100.68
scanner,abook,228,69,139,20,30.26,3.74,852.19,-100.64
scanner,intraday,108,10,37,61,9.26,-13.42,-1448.91,-100.0
gap_tier,PARABOLIC,71,35,35,1,49.3,49.11,3487.08,-100.39
gap_tier,EXTREME,52,27,24,1,51.92,56.04,2914.17,-100.46
gap_tier,IN_BAND,197,59,95,43,29.95,12.63,2487.87,-100.26
gap_tier,(none),228,69,139,20,30.26,3.74,852.19,-100.64
gap_tier,STRETCHED,107,30,61,16,28.04,0.4,42.6,-100.68
regime,FAVORABLE,516,176,269,71,34.11,17.79,9180.33,-100.64
regime,CHOP,106,35,61,10,33.02,11.34,1202.21,-100.39
regime,FAVOR,1,1,0,0,100.0,199.87,199.87,199.87
regime,HOSTILE,32,8,24,0,25.0,-24.95,-798.5,-100.68
stop_method,FIXED,547,210,317,20,38.39,20.54,11232.82,-100.68
stop_method,PM low,60,7,9,44,11.67,10.18,611.0,-100.0
stop_method,PM high,23,2,4,17,8.7,5.97,137.31,-99.88
stop_method,fixed-%-fallback,2,1,1,0,50.0,49.95,99.9,-99.99
stop_method,recent 5-min low,11,0,11,0,0.0,-99.9,-1098.94,-99.99
stop_method,recent 5-min high,12,0,12,0,0.0,-99.85,-1198.18,-99.99
side,LONG,529,178,287,64,33.65,15.04,7954.87,-100.64
side,SHORT,126,42,67,17,33.33,14.52,1829.04,-100.68
setup,MOO_GENESIS,230,102,128,0,44.35,33.0,7590.62,-100.46
setup,SHORT_GENESIS_9_33,89,39,50,0,43.82,31.35,2790.01,-100.68
setup,MOO,228,69,139,20,30.26,3.74,852.19,-100.64
setup,HOLDING-LONG,39,7,9,23,17.95,14.38,560.65,-99.98
setup,FAILED-GAP-SHORT,22,3,4,15,13.64,15.45,339.97,-99.99
setup,ORB-SHORT,4,0,3,1,0.0,-74.91,-299.64,-99.99
setup,ORB-LONG|HOLDING-LONG,14,0,4,10,0.0,-23.13,-323.76,-99.98
setup,ORB-LONG,18,0,7,11,0.0,-40.27,-724.83,-100.0
setup,ORB-SHORT|FAILED-GAP-SHORT,11,0,10,1,0.0,-91.03,-1001.3,-99.99
setup_kind,(none),183,68,86,29,37.16,29.57,5411.44,-100.64
setup_kind,SINGLE,472,152,268,52,32.2,9.26,4372.47,-100.68
cohort,MID,372,128,203,41,34.41,16.95,6305.92,-100.01
cohort,PENNY,283,92,151,40,32.51,12.29,3477.99,-100.68
conviction_band,(none),655,220,354,81,33.59,14.94,9783.91,-100.68
