system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,7381,707,1618,2507,2549,14.6,-90.32,-0.012,-1.2,54,2026-05-21,2026-08-20,NEUTRAL
FAM,score-band,90+,841,43,180,477,141,6.1,-85.76,-0.102,-10.2,54,2026-05-21,2026-08-20,AVOID
FAM,score-band,70-79,4687,333,1004,2100,1250,9.7,-540.81,-0.115,-11.5,54,2026-05-21,2026-08-20,AVOID
FAM,score-band,80-89,2071,147,437,988,499,9.4,-244.15,-0.118,-11.8,54,2026-05-21,2026-08-20,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,969,158,79,547,185,20.2,133.63,0.138,13.8,36,2026-05-21,2026-08-20,TRUSTED
FAM,setup,BUY_LOWER_DIRTY,29,9,11,7,2,33.3,2.97,0.102,10.2,17,2026-05-28,2026-08-17,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,106,16,26,61,3,15.5,0.11,0.001,0.1,31,2026-05-22,2026-08-17,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,5214,356,1223,1795,1840,10.6,-230.38,-0.044,-4.4,54,2026-05-21,2026-08-20,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,7642,600,1584,3176,2282,11.2,-684.0,-0.09,-9.0,38,2026-05-21,2026-08-20,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,789,70,166,447,106,10.2,-75.4,-0.096,-9.6,36,2026-05-21,2026-08-20,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,32,7,15,6,4,25.0,-3.68,-0.115,-11.5,18,2026-05-28,2026-08-17,AVOID
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,69,7,45,15,2,10.4,-33.95,-0.492,-49.2,20,2026-05-21,2026-08-17,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,2,0,1,0,1,0.0,-1.0,-0.5,-50.0,2,2026-07-24,2026-07-27,TENTATIVE
FAM,setup,DOUBLE_REJECTION_LONG,16,0,9,2,5,0.0,-9.11,-0.569,-56.9,11,2026-05-29,2026-08-19,TENTATIVE
FAM,setup,CHANNEL_BREAKOUT,29,2,21,2,4,8.0,-17.03,-0.587,-58.7,15,2026-05-28,2026-08-20,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,6,0,4,1,1,0.0,-4.23,-0.705,-70.5,6,2026-05-27,2026-08-10,TENTATIVE
FAM,setup,DCB_BREAKOUT,5,0,4,1,0,0.0,-3.83,-0.766,-76.6,4,2026-05-29,2026-08-12,TENTATIVE
FEM,mode,BOUNCE,318,188,29,92,9,60.8,228.77,0.719,71.9,54,2026-05-13,2026-08-20,TRUSTED
FEM,mode,PULLBACK,336,203,54,55,24,65.1,206.74,0.615,61.5,53,2026-05-13,2026-08-20,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,437,395,0,42,0,90.4,530.65,1.214,121.4,54,2026-05-13,2026-08-20,TRUSTED
FEM,score-band,60-69,46,2,16,26,2,4.5,-15.64,-0.34,-34.0,29,2026-05-14,2026-08-14,AVOID
FEM,score-band,70-79,57,5,23,25,4,9.4,-21.34,-0.374,-37.4,34,2026-05-13,2026-08-17,AVOID
FEM,score-band,80-89,94,5,43,38,8,5.8,-39.79,-0.423,-42.3,32,2026-05-13,2026-08-20,AVOID
FEM,tier,T1-STRONG_LONG,320,253,14,47,6,80.6,369.97,1.156,115.6,50,2026-05-13,2026-08-20,TRUSTED
FEM,tier,T2-LONG,249,123,39,77,10,51.5,78.95,0.317,31.7,56,2026-05-13,2026-08-20,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
