ticker,grade_date,firm,from_grade,to_grade,action,pt_action,current_pt,prior_pt,sentiment,weight
VITL,2026-09-17 11:14,Needham,Buy,Buy,reit,Maintains,14.0,14.0,NEUTRAL,1
BMNR,2026-09-10 12:13,Cantor Fitzgerald,Overweight,Overweight,main,Raises,63.6,30.6,BULL,2
INTC,2026-09-15 20:03,Tigress Financial,Buy,Buy,main,Raises,145.0,118.0,BULL,2
INTC,2026-09-10 12:23,Piper Sandler,,Neutral,init,Announces,110.0,0.0,NEUTRAL,1
INTC,2026-09-08 15:24,Northland Capital Markets,Market Perform,Outperform,up,Announces,120.0,0.0,BULL,4
NVDA,2026-09-10 14:02,Piper Sandler,,Overweight,init,Announces,300.0,0.0,BULL,3
ILMN,2026-09-09 13:26,UBS,Neutral,Buy,up,Raises,260.0,135.0,BULL,4
BBNX,2026-09-15 17:48,B of A Securities,Neutral,Neutral,main,Raises,20.0,18.0,BULL,2
BBNX,2026-09-15 14:49,Truist Securities,Buy,Buy,reit,Raises,23.0,22.0,BULL,2
BBNX,2026-09-15 12:41,Baird,Neutral,Neutral,main,Raises,16.0,14.0,BULL,2
BBNX,2026-09-14 21:59,Leerink Partners,Outperform,Outperform,main,Raises,27.0,24.0,BULL,2
FIVN,2026-09-21 11:06,Cantor Fitzgerald,Overweight,Overweight,main,Raises,40.0,34.0,BULL,2
FIVN,2026-09-16 13:33,FBN Securities,,Outperform,init,Announces,40.0,0.0,BULL,3
DK,2026-09-14 18:14,Raymond James,Outperform,Outperform,main,Raises,90.0,72.0,BULL,2
DK,2026-09-14 14:57,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,81.0,45.0,BULL,2
DK,2026-09-14 14:09,TD Cowen,Buy,Buy,main,Raises,90.0,76.0,BULL,2
GH,2026-09-09 17:50,UBS,Buy,Buy,main,Raises,225.0,175.0,BULL,2
GH,2026-09-08 12:16,Rothschild & Co,,Buy,init,Announces,203.0,0.0,BULL,3
GRAL,2026-09-17 13:05,RBC Capital,,Sector Perform,init,Announces,84.0,0.0,NEUTRAL,1
GRAL,2026-09-09 13:19,UBS,,Buy,init,Announces,105.0,0.0,BULL,3
AUGO,2026-09-17 13:48,Scotiabank,,Sector Outperform,init,Announces,110.0,0.0,NEUTRAL,1
QMCO,2026-09-14 15:03,Lake Street,Buy,Buy,main,Raises,29.0,24.0,BULL,2
STIM,2026-09-17 16:39,BTIG,Buy,Buy,reit,Maintains,6.0,6.0,NEUTRAL,1
STIM,2026-09-11 13:08,B. Riley Securities,,Buy,init,Announces,5.0,0.0,BULL,3
STIM,2026-09-09 10:20,BTIG,Buy,Buy,reit,Maintains,6.0,6.0,NEUTRAL,1
SGMT,2026-09-09 13:09,Barclays,Equal-Weight,Overweight,up,Raises,18.0,8.0,BULL,4
SGMT,2026-09-09 11:05,Cantor Fitzgerald,,Overweight,init,Announces,10.71,0.0,BULL,3
ANF,2026-09-09 12:47,BMO Capital,,Outperform,init,Announces,170.0,0.0,BULL,3
PURR,2026-09-15 14:22,Compass Point,,Buy,init,Announces,18.0,0.0,BULL,3
PURR,2026-09-10 12:22,Cantor Fitzgerald,Overweight,Overweight,main,Raises,34.2,22.6,BULL,2
CGEM,2026-09-14 17:12,BTIG,Buy,Buy,main,Raises,40.0,39.0,BULL,2
CRCL,2026-09-17 14:13,TD Cowen,Buy,Buy,main,Raises,92.0,87.0,BULL,2
CRCL,2026-09-08 14:24,"Keefe, Bruyette & Woods",,Market Perform,init,Announces,105.0,0.0,NEUTRAL,1
INSP,2026-09-21 12:06,Freedom Capital Markets,Buy,Buy,main,Raises,97.0,71.0,BULL,2
INSP,2026-09-11 15:44,Stifel,Buy,Buy,main,Raises,80.0,75.0,BULL,2
HOOD,2026-09-14 17:54,Deutsche Bank,Buy,Buy,main,Raises,138.0,136.0,BULL,2
HOOD,2026-09-11 11:42,Citizens,Market Outperform,Market Outperform,main,Raises,165.0,155.0,BULL,2
HOOD,2026-09-09 14:12,Mizuho,Outperform,Outperform,main,Raises,140.0,130.0,BULL,2
HOOD,2026-09-09 09:43,Bernstein,Outperform,Outperform,reit,Maintains,160.0,160.0,NEUTRAL,1
HOOD,2026-09-09 09:38,StoneX,,Buy,init,Announces,170.0,0.0,BULL,3
HOOD,2026-09-08 15:42,Jefferies,Buy,Buy,main,Raises,140.0,127.0,BULL,2
HOOD,2026-09-08 14:14,Goldman Sachs,Buy,Buy,main,Raises,142.0,124.0,BULL,2
HOOD,2026-09-08 11:00,Cantor Fitzgerald,Overweight,Overweight,main,Raises,150.0,115.0,BULL,2
NX,2026-09-10 12:40,StoneX,Buy,Buy,reit,Maintains,28.0,28.0,NEUTRAL,1
SMWB,2026-09-16 09:54,Needham,Hold,Buy,up,Announces,11.0,0.0,BULL,4
FTH,2026-09-16 12:10,Guggenheim,,Buy,init,Announces,70.0,0.0,BULL,3
FTH,2026-09-14 17:25,LUCID CAPITAL MARKETS,,Buy,init,Announces,59.0,0.0,BULL,3
FTH,2026-09-09 14:28,TD Cowen,,Buy,init,,0.0,0.0,BULL,3
