system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,7986,735,1713,2722,2816,14.2,-89.19,-0.011,-1.1,56,2026-05-21,2026-08-24,NEUTRAL
FAM,score-band,90+,902,46,181,509,166,6.2,-79.0,-0.088,-8.8,56,2026-05-21,2026-08-24,NEUTRAL
FAM,score-band,70-79,5006,341,1048,2250,1367,9.4,-552.05,-0.11,-11.0,56,2026-05-21,2026-08-24,AVOID
FAM,score-band,80-89,2203,149,460,1037,557,9.1,-259.02,-0.118,-11.8,56,2026-05-21,2026-08-24,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,1027,163,80,584,200,19.7,141.45,0.138,13.8,37,2026-05-21,2026-08-21,TRUSTED
FAM,setup,BUY_LOWER_DIRTY,29,9,11,7,2,33.3,2.97,0.102,10.2,17,2026-05-28,2026-08-17,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,106,16,26,62,2,15.4,0.11,0.001,0.1,31,2026-05-22,2026-08-17,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,6012,378,1346,2090,2198,9.9,-243.68,-0.041,-4.1,56,2026-05-21,2026-08-24,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,7873,613,1618,3266,2376,11.2,-694.39,-0.088,-8.8,39,2026-05-21,2026-08-21,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,815,71,169,468,107,10.0,-77.04,-0.095,-9.5,37,2026-05-21,2026-08-21,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,34,7,16,6,5,24.1,-4.68,-0.138,-13.8,19,2026-05-28,2026-08-24,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,69,7,45,15,2,10.4,-33.95,-0.492,-49.2,20,2026-05-21,2026-08-17,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,16,0,9,2,5,0.0,-9.11,-0.569,-56.9,11,2026-05-29,2026-08-19,TENTATIVE
FAM,setup,CHANNEL_BREAKOUT,29,2,21,2,4,8.0,-17.03,-0.587,-58.7,15,2026-05-28,2026-08-20,AVOID
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,7,0,5,2,0,0.0,-4.48,-0.64,-64.0,7,2026-05-27,2026-08-24,TENTATIVE
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,DCB_BREAKOUT,5,0,4,1,0,0.0,-3.83,-0.766,-76.6,4,2026-05-29,2026-08-12,TENTATIVE
FEM,mode,BOUNCE,326,190,29,98,9,59.9,234.31,0.719,71.9,56,2026-05-13,2026-08-24,TRUSTED
FEM,mode,PULLBACK,337,203,54,55,25,65.1,206.74,0.613,61.3,54,2026-05-13,2026-08-24,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,443,397,0,46,0,89.6,535.8,1.209,120.9,56,2026-05-13,2026-08-24,TRUSTED
FEM,score-band,60-69,46,2,16,26,2,4.5,-15.64,-0.34,-34.0,29,2026-05-14,2026-08-14,AVOID
FEM,score-band,70-79,58,5,23,25,5,9.4,-21.34,-0.368,-36.8,35,2026-05-13,2026-08-24,AVOID
FEM,score-band,80-89,96,5,43,40,8,5.7,-39.4,-0.41,-41.0,33,2026-05-13,2026-08-21,AVOID
FEM,tier,T1-STRONG_LONG,326,255,14,51,6,79.7,374.82,1.15,115.0,52,2026-05-13,2026-08-24,TRUSTED
FEM,tier,T2-LONG,252,123,39,79,11,51.0,79.64,0.316,31.6,58,2026-05-13,2026-08-24,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
