system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,4916,569,1248,1623,1476,16.5,-20.27,-0.004,-0.4,44,2026-05-21,2026-08-06,NEUTRAL
FAM,score-band,80-89,1394,110,331,632,321,10.3,-157.95,-0.113,-11.3,44,2026-05-21,2026-08-06,AVOID
FAM,score-band,70-79,2924,236,709,1250,729,10.8,-359.98,-0.123,-12.3,44,2026-05-21,2026-08-06,AVOID
FAM,score-band,90+,608,30,156,323,99,5.9,-86.52,-0.142,-14.2,44,2026-05-21,2026-08-06,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,472,95,49,262,66,23.4,86.72,0.184,18.4,26,2026-05-21,2026-08-06,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,74,14,17,41,2,19.4,5.96,0.081,8.1,24,2026-05-22,2026-08-06,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,16,5,8,1,2,35.7,-0.02,-0.001,-0.1,13,2026-05-28,2026-08-06,TENTATIVE
FAM,setup,BULL_BOUNCE_CONFIRMED,434,49,81,258,46,12.6,-16.49,-0.038,-3.8,26,2026-05-21,2026-08-06,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,4242,312,1080,1421,1429,11.1,-217.43,-0.051,-5.1,44,2026-05-21,2026-08-06,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,4417,452,1084,1813,1068,13.5,-396.39,-0.09,-9.0,28,2026-05-21,2026-08-06,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,13,4,7,2,0,30.8,-1.32,-0.102,-10.2,11,2026-05-28,2026-08-04,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,63,7,40,14,2,11.5,-28.22,-0.448,-44.8,15,2026-05-21,2026-08-04,AVOID
FAM,setup,CHANNEL_BREAKOUT,21,2,14,2,3,11.1,-10.03,-0.478,-47.8,11,2026-05-28,2026-08-06,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,2,0,1,0,1,0.0,-1.0,-0.5,-50.0,2,2026-07-24,2026-07-27,TENTATIVE
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,5,0,4,1,0,0.0,-3.25,-0.65,-65.0,5,2026-05-27,2026-07-31,TENTATIVE
FAM,setup,DOUBLE_REJECTION_LONG,9,0,6,1,2,0.0,-6.11,-0.679,-67.9,7,2026-05-29,2026-07-31,TENTATIVE
FAM,setup,DCB_BREAKOUT,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,2,2026-05-29,2026-06-22,TENTATIVE
FEM,mode,BOUNCE,286,172,27,78,9,62.1,204.63,0.715,71.5,45,2026-05-13,2026-08-06,TRUSTED
FEM,mode,PULLBACK,319,193,51,52,23,65.2,195.81,0.614,61.4,45,2026-05-13,2026-08-06,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,403,371,0,32,0,92.1,493.37,1.224,122.4,44,2026-05-13,2026-08-06,TRUSTED
FEM,score-band,60-69,41,1,14,24,2,2.6,-15.94,-0.389,-38.9,26,2026-05-14,2026-07-31,AVOID
FEM,score-band,70-79,52,4,21,24,3,8.2,-20.74,-0.399,-39.9,30,2026-05-13,2026-08-05,AVOID
FEM,score-band,80-89,91,5,42,36,8,6.0,-38.47,-0.423,-42.3,30,2026-05-13,2026-08-06,AVOID
FEM,tier,T1-STRONG_LONG,294,237,13,39,5,82.0,343.9,1.17,117.0,42,2026-05-13,2026-08-06,TRUSTED
FEM,tier,T2-LONG,226,113,35,68,10,52.3,69.95,0.31,31.0,46,2026-05-13,2026-08-06,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
