ticker,grade_date,firm,from_grade,to_grade,action,pt_action,current_pt,prior_pt,sentiment,weight
RGTI,2026-05-12 13:09,Mizuho,Outperform,Outperform,main,Lowers,27.0,33.0,BEAR,2
RGTI,2026-05-12 10:29,Needham,Buy,Buy,reit,Maintains,31.0,31.0,NEUTRAL,1
QBTS,2026-05-13 15:47,Canaccord Genuity,Buy,Buy,main,Lowers,41.0,43.0,BEAR,2
QBTS,2026-05-13 13:55,Rosenblatt,Buy,Buy,main,Maintains,43.0,43.0,NEUTRAL,1
QBTS,2026-05-13 13:15,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,40.0,40.0,NEUTRAL,1
QBTS,2026-05-13 11:54,Mizuho,Outperform,Outperform,main,Lowers,29.0,31.0,BEAR,2
QBTS,2026-05-13 09:21,Needham,Buy,Buy,reit,Maintains,40.0,40.0,NEUTRAL,1
INTC,2026-05-18 17:49,Citigroup,Buy,Buy,main,Raises,130.0,95.0,BULL,2
INTC,2026-05-18 12:15,Benchmark,Buy,Buy,main,Raises,140.0,105.0,BULL,2
INTC,2026-05-12 12:36,Mizuho,Neutral,Neutral,main,Raises,124.0,100.0,BULL,2
NVDA,2026-05-21 18:52,UBS,Buy,Buy,main,Raises,280.0,275.0,BULL,2
NVDA,2026-05-21 17:52,Evercore ISI Group,Outperform,Outperform,main,Raises,413.0,352.0,BULL,2
NVDA,2026-05-21 16:43,DA Davidson,Buy,Buy,main,Maintains,300.0,300.0,NEUTRAL,1
NVDA,2026-05-21 16:42,Truist Securities,Buy,Buy,reit,Raises,307.0,287.0,BULL,2
NVDA,2026-05-21 15:55,RBC Capital,Outperform,Outperform,main,Raises,270.0,250.0,BULL,2
NVDA,2026-05-21 15:12,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,350.0,350.0,NEUTRAL,1
NVDA,2026-05-21 15:03,Wedbush,Outperform,Outperform,main,Raises,330.0,300.0,BULL,2
NVDA,2026-05-21 14:56,Stifel,Buy,Buy,main,Raises,282.0,250.0,BULL,2
NVDA,2026-05-21 14:32,JP Morgan,Overweight,Overweight,main,Raises,280.0,265.0,BULL,2
