system,row_dim,row_value,col_dim,col_value,n,wins,stops,closes,wr,total_r,ev_r,ev_dollars,trust
FEM,score-band,70-79,tier,T1-STRONG_LONG,11,2,4,3,22.2,-0.81,-0.074,-7.4,TENTATIVE
FEM,score-band,60-69,tier,T3-LONG_WATCH,12,0,7,4,0.0,-9.37,-0.781,-78.1,TENTATIVE
FEM,score-band,60-69,tier,T1-STRONG_LONG,3,1,1,1,33.3,0.53,0.177,17.7,TENTATIVE
FEM,tier,T3-LONG_WATCH,mode,PULLBACK,70,19,19,18,33.9,-0.12,-0.002,-0.2,NEUTRAL
FEM,tier,T1-STRONG_LONG,mode,PULLBACK,145,123,7,11,87.2,176.7,1.219,121.9,TRUSTED
FEM,tier,T2-LONG,mode,BREAKOUT,16,8,0,7,53.3,4.83,0.302,30.2,TENTATIVE
FEM,tier,T3-LONG_WATCH,mode,BREAKOUT,13,4,4,4,33.3,0.72,0.055,5.5,TENTATIVE
FEM,tier,T2-LONG,mode,PULLBACK,114,55,28,25,50.9,23.15,0.203,20.3,TRUSTED
FEM,tier,T1-STRONG_LONG,mode,BREAKOUT,7,5,0,2,71.4,7.42,1.06,106.0,TENTATIVE
FEM,tier,T3-LONG_WATCH,mode,BOUNCE,38,9,11,14,26.5,-1.04,-0.027,-2.7,NEUTRAL
FEM,tier,T2-LONG,mode,BOUNCE,112,56,10,43,51.4,49.88,0.445,44.5,TRUSTED
FEM,tier,T1-STRONG_LONG,mode,BOUNCE,157,119,6,30,76.8,176.61,1.125,112.5,TRUSTED
FAM,score-band,90+,setup,BULL_BOUNCE_PENDING,510,32,134,296,6.9,-73.94,-0.145,-14.5,AVOID
FAM,score-band,80-89,setup,BULL_BOUNCE_PENDING,1099,87,238,549,10.0,-173.77,-0.158,-15.8,AVOID
FAM,score-band,80-89,setup,DOUBLE_REJECTION_SHORT,17,0,12,5,0.0,-7.14,-0.42,-42.0,TENTATIVE
FAM,score-band,80-89,setup,BEAR_REJECTION_PENDING,519,32,99,205,9.5,-2.84,-0.005,-0.5,NEUTRAL
FAM,score-band,70-79,setup,DOUBLE_REJECTION_SHORT,37,1,33,3,2.7,-29.66,-0.802,-80.2,AVOID
FAM,score-band,70-79,setup,BULL_BOUNCE_PENDING,2016,144,458,944,9.3,-353.64,-0.175,-17.5,AVOID
FAM,score-band,70-79,setup,BEAR_REJECTION_PENDING,1243,65,257,460,8.3,-69.87,-0.056,-5.6,NEUTRAL
FAM,score-band,70-79,setup,BULL_BOUNCE_CONFIRMED,299,31,64,169,11.7,-24.04,-0.08,-8.0,NEUTRAL
FAM,score-band,70-79,setup,CHANNEL_GAP_BREAKOUT_LONG,14,1,9,4,7.1,-6.54,-0.467,-46.7,TENTATIVE
FAM,score-band,60-69,setup,BULL_BOUNCE_PENDING,2809,292,536,890,17.0,110.01,0.039,3.9,NEUTRAL
FAM,score-band,60-69,setup,DOUBLE_REJECTION_SHORT,7,0,4,3,0.0,-2.81,-0.401,-40.1,TENTATIVE
FAM,score-band,60-69,setup,BEAR_REJECTION_PENDING,2580,226,720,792,13.0,-132.32,-0.051,-5.1,NEUTRAL
FAM,score-band,60-69,setup,CHANNEL_GAP_BREAKOUT_LONG,24,3,15,6,12.5,-11.18,-0.466,-46.6,AVOID
FAM,score-band,60-69,setup,BULL_BOUNCE,388,81,27,204,26.0,83.26,0.215,21.5,TRUSTED
FAM,score-band,90+,setup,DOUBLE_REJECTION_SHORT,3,0,2,1,0.0,-1.53,-0.51,-51.0,TENTATIVE
FAM,score-band,80-89,setup,CHANNEL_GAP_BREAKOUT_LONG,28,2,19,5,7.7,-15.73,-0.562,-56.2,AVOID
FAM,score-band,60-69,setup,CHANNEL_RECLAIM_LONG,99,16,23,58,16.5,1.7,0.017,1.7,NEUTRAL
FAM,score-band,80-89,setup,BULL_BOUNCE_CONFIRMED,115,14,10,76,14.0,9.74,0.085,8.5,NEUTRAL
FAM,score-band,70-79,setup,BULL_BOUNCE,365,64,32,209,21.0,72.62,0.199,19.9,TRUSTED
FAM,score-band,90+,setup,CHANNEL_GAP_BREAKOUT_LONG,1,1,0,0,100.0,1.5,1.5,150.0,TENTATIVE
FAM,score-band,80-89,setup,BULL_BOUNCE,46,1,0,39,2.5,2.05,0.045,4.5,NEUTRAL
FAM,score-band,60-69,setup,BULL_BOUNCE_CONFIRMED,245,21,48,140,10.0,-25.91,-0.106,-10.6,AVOID
FAM,score-band,60-69,setup,CHANNEL_GAP_BREAKDOWN_SHORT,2,0,2,0,0.0,-2.0,-1.0,-100.0,TENTATIVE
FAM,score-band,90+,setup,BULL_BOUNCE_CONFIRMED,17,1,3,5,11.1,-1.81,-0.106,-10.6,TENTATIVE
FAM,score-band,70-79,setup,CHANNEL_BREAKOUT,3,0,2,1,0.0,-1.81,-0.603,-60.3,TENTATIVE
FAM,score-band,60-69,setup,SHORT_UPPER_DIRTY,25,5,13,4,22.7,-4.39,-0.176,-17.6,AVOID
FAM,score-band,60-69,setup,BUY_LOWER_DIRTY,25,9,10,5,37.5,3.66,0.146,14.6,TRUSTED
FAM,score-band,80-89,setup,DOUBLE_REJECTION_LONG,3,0,2,1,0.0,-2.11,-0.703,-70.3,TENTATIVE
FAM,score-band,70-79,setup,DOUBLE_REJECTION_LONG,5,0,3,1,0.0,-3.0,-0.6,-60.0,TENTATIVE
FAM,score-band,60-69,setup,CHANNEL_BREAKOUT,22,2,14,1,11.8,-10.22,-0.465,-46.5,AVOID
FAM,score-band,60-69,setup,DCB_BREAKOUT,5,0,4,1,0.0,-3.83,-0.766,-76.6,TENTATIVE
FAM,score-band,90+,setup,BEAR_REJECTION_PENDING,224,4,32,117,2.6,-6.53,-0.029,-2.9,NEUTRAL
FAM,score-band,60-69,setup,DOUBLE_REJECTION_LONG,6,0,3,0,0.0,-3.0,-0.5,-50.0,TENTATIVE
FAM,score-band,60-69,setup,CHANNEL_TOP_REJECT,8,4,0,0,100.0,6.0,0.75,75.0,TENTATIVE
FAM,score-band,70-79,setup,CHANNEL_GAP_BREAKDOWN_SHORT,4,0,2,2,0.0,-1.48,-0.37,-37.0,TENTATIVE
FAM,score-band,60-69,setup,CHANNEL_BREAKDOWN_SHORT,2,0,1,0,0.0,-1.0,-0.5,-50.0,TENTATIVE
