dimension,value,n,wins,stops,closes,wr_pct,avg_pnl,total_pnl,max_loss
scanner,momentum,468,202,265,1,43.16,29.72,13908.22,-100.56
scanner,short,191,72,118,1,37.7,14.08,2689.49,-100.68
scanner,abook,629,194,379,56,30.84,4.26,2677.99,-100.64
scanner,intraday,150,14,65,71,9.33,-23.09,-3463.14,-100.0
gap_tier,PARABOLIC,188,81,106,1,43.09,29.69,5582.14,-100.56
gap_tier,EXTREME,112,50,59,3,44.64,35.79,4008.52,-100.46
gap_tier,(none),554,175,333,46,31.59,5.87,3253.18,-100.64
gap_tier,IN_BAND,359,112,195,52,31.2,8.98,3222.34,-100.27
gap_tier,NONE,56,15,32,9,26.79,0.61,34.1,-100.19
gap_tier,STRETCHED,169,49,102,18,28.99,-1.7,-287.72,-100.68
regime,FAVORABLE,1026,337,581,108,32.85,10.7,10974.41,-100.64
regime,CHOP,127,48,69,10,37.8,23.61,2998.13,-100.39
regime,HOSTILE,285,97,177,11,34.04,6.46,1840.02,-100.68
stop_method,FIXED,1287,468,761,58,36.36,15.05,19374.66,-100.68
stop_method,PM low,79,11,14,54,13.92,11.34,896.02,-100.0
stop_method,PM high,23,2,4,17,8.7,5.97,137.31,-99.88
stop_method,fixed-%-fallback,3,1,2,0,33.33,-0.01,-0.04,-99.99
stop_method,BRACKET_STRUCT,1,0,1,0,0.0,-98.96,-98.96,-98.96
stop_method,recent 5-min high,20,0,20,0,0.0,-99.89,-1997.86,-99.99
stop_method,recent 5-min low,25,0,25,0,0.0,-99.94,-2498.57,-100.0
side,LONG,1202,407,684,111,33.86,12.38,14883.72,-100.64
side,SHORT,236,75,143,18,31.78,3.94,928.84,-100.68
setup,MOO_GENESIS,468,202,265,1,43.16,29.72,13908.22,-100.56
setup,MOO,628,194,378,56,30.89,4.42,2776.95,-100.64
setup,SHORT_GENESIS_9_33,191,72,118,1,37.7,14.08,2689.49,-100.68
setup,HOLDING-LONG,46,8,10,28,17.39,11.25,517.5,-99.98
setup,FAILED-GAP-SHORT,24,3,6,15,12.5,5.83,140.0,-99.99
setup,BRACKET_TOP,1,0,1,0,0.0,-98.96,-98.96,-98.96
setup,ORB-SHORT,5,0,4,1,0.0,-79.93,-399.63,-99.99
setup,ORB-LONG|HOLDING-LONG,25,1,10,14,4.0,-25.41,-635.28,-100.0
setup,ORB-SHORT|FAILED-GAP-SHORT,16,0,15,1,0.0,-93.81,-1501.02,-99.99
setup,ORB-LONG,34,2,20,12,5.88,-46.61,-1584.71,-100.0
setup_kind,SINGLE,1254,414,740,100,33.01,8.37,10500.08,-100.68
setup_kind,(none),183,68,86,29,37.16,29.57,5411.44,-100.64
setup_kind,BRACKET_TOP,1,0,1,0,0.0,-98.96,-98.96,-98.96
cohort,MID,809,282,445,82,34.86,17.23,13942.28,-100.03
cohort,PENNY,629,200,382,47,31.8,2.97,1870.28,-100.68
conviction_band,(none),1438,482,827,129,33.52,11.0,15812.56,-100.68
regime_x_scanner,FAVORABLE | momentum,332,137,195,0,41.27,23.78,7894.05,-100.46
regime_x_scanner,HOSTILE | momentum,95,46,48,1,48.42,46.47,4414.83,-100.56
regime_x_scanner,FAVORABLE | abook,418,134,242,42,32.06,9.42,3939.06,-100.64
regime_x_scanner,FAVORABLE | short,132,52,79,1,39.39,19.65,2593.9,-100.63
regime_x_scanner,CHOP | momentum,41,19,22,0,46.34,39.01,1599.34,-100.39
regime_x_scanner,CHOP | abook,70,24,42,4,34.29,12.99,909.29,-100.07
regime_x_scanner,CHOP | short,10,5,5,0,50.0,50.0,500.04,-100.13
regime_x_scanner,CHOP | intraday,6,0,0,6,0.0,-1.76,-10.54,-22.98
regime_x_scanner,HOSTILE | short,49,15,34,0,30.61,-8.25,-404.45,-100.68
regime_x_scanner,HOSTILE | abook,141,36,95,10,25.53,-15.39,-2170.36,-100.09
regime_x_scanner,FAVORABLE | intraday,144,14,65,65,9.72,-23.98,-3452.6,-100.0
