system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,13859,1018,3035,4764,5042,11.5,-519.75,-0.038,-3.8,71,2026-05-21,2026-09-15,NEUTRAL
FAM,score-band,90+,1616,67,289,909,351,5.3,-148.65,-0.092,-9.2,71,2026-05-21,2026-09-15,NEUTRAL
FAM,score-band,80-89,3915,195,768,1822,1130,7.0,-430.97,-0.11,-11.0,71,2026-05-21,2026-09-15,AVOID
FAM,score-band,70-79,8804,448,1759,3955,2642,7.3,-997.72,-0.113,-11.3,71,2026-05-21,2026-09-15,AVOID
FAM,setup,CHANNEL_TOP_REJECT,19,8,5,0,6,61.5,7.0,0.368,36.8,12,2026-06-23,2026-09-14,TENTATIVE
FAM,setup,BULL_BOUNCE,1650,211,141,1003,295,15.6,90.99,0.055,5.5,45,2026-05-21,2026-09-15,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,54,15,19,15,5,30.6,2.85,0.053,5.3,25,2026-05-28,2026-09-15,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,149,20,38,80,11,14.5,-5.33,-0.036,-3.6,39,2026-05-22,2026-09-15,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,12514,598,2833,4394,4689,7.6,-686.98,-0.055,-5.5,71,2026-05-21,2026-09-15,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,12375,762,2398,5233,3982,9.1,-1246.8,-0.101,-10.1,47,2026-05-21,2026-09-15,AVOID
FAM,setup,BULL_BOUNCE_CONFIRMED,1129,91,229,662,147,9.3,-119.18,-0.106,-10.6,45,2026-05-21,2026-09-15,AVOID
FAM,setup,SHORT_UPPER_DIRTY,57,11,25,10,11,23.9,-6.08,-0.107,-10.7,27,2026-05-28,2026-09-14,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,DCB_BREAKOUT,7,1,4,2,0,14.3,-2.5,-0.357,-35.7,6,2026-05-29,2026-09-04,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,28,0,15,9,4,0.0,-13.31,-0.475,-47.5,17,2026-05-27,2026-09-15,AVOID
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,83,7,52,22,2,8.6,-42.25,-0.509,-50.9,27,2026-05-21,2026-09-15,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,26,1,16,3,6,5.0,-13.81,-0.531,-53.1,16,2026-05-29,2026-09-15,AVOID
FAM,setup,CHANNEL_BREAKOUT,36,2,24,4,6,6.7,-20.09,-0.558,-55.8,22,2026-05-28,2026-09-15,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FEM,mode,BOUNCE,552,210,51,239,52,42.0,229.23,0.415,41.5,87,2026-04-16,2026-09-15,TRUSTED
FEM,mode,PULLBACK,768,225,100,180,263,44.6,198.44,0.258,25.8,84,2026-04-01,2026-09-15,TRUSTED
FEM,mode,RESISTANCE,73,17,31,7,18,30.9,5.0,0.068,6.8,2,2026-04-01,2026-04-02,NEUTRAL
FEM,mode,BREAKOUT,85,17,12,48,8,22.1,-3.59,-0.042,-4.2,33,2026-04-07,2026-09-14,NEUTRAL
FEM,mode,FRESH_HOLD,19,4,12,1,2,23.5,-6.83,-0.359,-35.9,2,2026-04-01,2026-04-02,TENTATIVE
FEM,score-band,90+,929,431,27,245,226,61.3,549.72,0.592,59.2,91,2026-04-01,2026-09-15,TRUSTED
FEM,score-band,60-69,143,9,39,48,47,9.4,-22.89,-0.16,-16.0,47,2026-04-01,2026-08-25,AVOID
FEM,score-band,80-89,242,18,75,91,58,9.8,-52.19,-0.216,-21.6,56,2026-04-01,2026-09-15,AVOID
FEM,score-band,70-79,148,6,37,48,57,6.6,-36.12,-0.244,-24.4,58,2026-04-01,2026-09-09,AVOID
FEM,tier,T1-STRONG_LONG,769,276,28,238,227,50.9,392.52,0.51,51.0,85,2026-04-01,2026-09-15,TRUSTED
FEM,tier,T5-LOW,2,0,0,2,0,0.0,0.53,0.265,26.5,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T2-LONG,434,138,61,146,89,40.0,65.5,0.151,15.1,93,2026-04-01,2026-09-15,TRUSTED
FEM,tier,T3-SHORT,61,10,15,6,30,32.3,6.43,0.105,10.5,3,2026-04-01,2026-04-12,TRUSTED
FEM,tier,T2-SHORT,32,4,8,2,18,28.6,1.0,0.031,3.1,3,2026-04-01,2026-04-12,NEUTRAL
FEM,tier,T3-LONG_WATCH,286,42,86,86,72,19.6,-40.01,-0.14,-14.0,46,2026-04-01,2026-09-14,AVOID
FEM,tier,T4-LONG,38,0,7,0,31,0.0,-7.0,-0.184,-18.4,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T5-SHORT,21,3,10,1,7,21.4,-4.0,-0.19,-19.0,2,2026-04-01,2026-04-02,AVOID
FEM,tier,T3-WATCH,20,0,6,0,14,0.0,-6.0,-0.3,-30.0,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T2-STRONG,6,0,2,0,4,0.0,-2.0,-0.333,-33.3,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T1-CONVICTION,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,1,2026-04-07,2026-04-07,TENTATIVE
