system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,12631,967,2660,4296,4708,12.2,-338.32,-0.027,-2.7,68,2026-05-21,2026-09-10,NEUTRAL
FAM,score-band,90+,1421,61,246,806,308,5.5,-112.55,-0.079,-7.9,68,2026-05-21,2026-09-10,NEUTRAL
FAM,score-band,70-79,8004,427,1559,3622,2396,7.6,-881.72,-0.11,-11.0,68,2026-05-21,2026-09-10,AVOID
FAM,score-band,80-89,3507,187,692,1615,1013,7.5,-395.7,-0.113,-11.3,68,2026-05-21,2026-09-10,AVOID
FAM,setup,CHANNEL_TOP_REJECT,16,7,3,0,6,70.0,7.5,0.469,46.9,10,2026-06-23,2026-09-09,TENTATIVE
FAM,setup,BULL_BOUNCE,1572,210,128,952,282,16.3,116.48,0.074,7.4,44,2026-05-21,2026-09-08,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,53,15,19,14,5,31.2,3.19,0.06,6.0,24,2026-05-28,2026-09-08,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,10692,539,2294,3652,4207,8.3,-435.13,-0.041,-4.1,68,2026-05-21,2026-09-10,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,141,19,36,77,9,14.4,-7.14,-0.051,-5.1,38,2026-05-22,2026-09-08,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,11696,739,2273,4939,3745,9.3,-1166.48,-0.1,-10.0,46,2026-05-21,2026-09-08,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,1102,90,225,644,143,9.4,-114.65,-0.104,-10.4,44,2026-05-21,2026-09-08,AVOID
FAM,setup,SHORT_UPPER_DIRTY,56,11,25,10,10,23.9,-6.08,-0.109,-10.9,26,2026-05-28,2026-09-08,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,DCB_BREAKOUT,7,1,4,2,0,14.3,-2.5,-0.357,-35.7,6,2026-05-29,2026-09-04,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,21,0,10,8,3,0.0,-9.42,-0.449,-44.9,14,2026-05-27,2026-09-10,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,24,1,14,3,6,5.6,-11.81,-0.492,-49.2,15,2026-05-29,2026-09-04,AVOID
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,81,7,51,21,2,8.9,-41.56,-0.513,-51.3,26,2026-05-21,2026-09-08,AVOID
FAM,setup,CHANNEL_BREAKOUT,35,2,23,4,6,6.9,-19.09,-0.545,-54.5,21,2026-05-28,2026-09-08,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FEM,mode,BOUNCE,366,204,30,122,10,57.3,256.43,0.701,70.1,68,2026-05-13,2026-09-10,TRUSTED
FEM,mode,PULLBACK,350,212,54,58,26,65.4,219.02,0.626,62.6,63,2026-05-13,2026-09-09,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,482,420,0,62,0,87.1,572.55,1.188,118.8,67,2026-05-13,2026-09-09,TRUSTED
FEM,score-band,60-69,47,2,16,27,2,4.4,-15.61,-0.332,-33.2,30,2026-05-14,2026-08-25,AVOID
FEM,score-band,70-79,64,5,24,29,6,8.6,-22.87,-0.357,-35.7,40,2026-05-13,2026-09-09,AVOID
FEM,score-band,80-89,101,5,43,45,8,5.4,-40.22,-0.398,-39.8,37,2026-05-13,2026-09-10,AVOID
FEM,tier,T1-STRONG_LONG,357,269,14,68,6,76.6,400.85,1.123,112.3,62,2026-05-13,2026-09-09,TRUSTED
FEM,tier,T2-LONG,274,132,40,89,13,50.6,88.01,0.321,32.1,70,2026-05-13,2026-09-10,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
