system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,12235,945,2595,4199,4496,12.2,-352.23,-0.029,-2.9,67,2026-05-21,2026-09-09,NEUTRAL
FAM,score-band,90+,1351,60,241,786,264,5.5,-112.82,-0.084,-8.4,67,2026-05-21,2026-09-09,NEUTRAL
FAM,score-band,70-79,7762,422,1534,3557,2249,7.7,-896.64,-0.116,-11.6,67,2026-05-21,2026-09-09,AVOID
FAM,score-band,80-89,3398,185,682,1575,956,7.6,-407.23,-0.12,-12.0,67,2026-05-21,2026-09-09,AVOID
FAM,setup,CHANNEL_TOP_REJECT,16,7,3,0,6,70.0,7.5,0.469,46.9,10,2026-06-23,2026-09-09,TENTATIVE
FAM,setup,BULL_BOUNCE,1572,210,128,952,282,16.3,116.48,0.074,7.4,44,2026-05-21,2026-09-08,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,53,15,19,14,5,31.2,3.19,0.06,6.0,24,2026-05-28,2026-09-08,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,9877,509,2189,3430,3749,8.3,-475.76,-0.048,-4.8,67,2026-05-21,2026-09-09,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,141,19,36,77,9,14.4,-7.14,-0.051,-5.1,38,2026-05-22,2026-09-08,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,11696,739,2273,4939,3745,9.3,-1166.48,-0.1,-10.0,46,2026-05-21,2026-09-08,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,1102,90,225,644,143,9.4,-114.65,-0.104,-10.4,44,2026-05-21,2026-09-08,AVOID
FAM,setup,SHORT_UPPER_DIRTY,56,11,25,10,10,23.9,-6.08,-0.109,-10.9,26,2026-05-28,2026-09-08,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,DCB_BREAKOUT,7,1,4,2,0,14.3,-2.5,-0.357,-35.7,6,2026-05-29,2026-09-04,TENTATIVE
FAM,setup,DOUBLE_REJECTION_LONG,24,1,14,3,6,5.6,-11.81,-0.492,-49.2,15,2026-05-29,2026-09-04,AVOID
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,19,0,10,8,1,0.0,-9.42,-0.496,-49.6,13,2026-05-27,2026-09-09,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,81,7,51,21,2,8.9,-41.56,-0.513,-51.3,26,2026-05-21,2026-09-08,AVOID
FAM,setup,CHANNEL_BREAKOUT,35,2,23,4,6,6.9,-19.09,-0.545,-54.5,21,2026-05-28,2026-09-08,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FEM,mode,BOUNCE,547,208,51,237,51,41.9,227.81,0.416,41.6,83,2026-04-16,2026-09-09,TRUSTED
FEM,mode,PULLBACK,767,224,100,180,263,44.4,196.94,0.257,25.7,83,2026-04-01,2026-09-09,TRUSTED
FEM,mode,RESISTANCE,73,17,31,7,18,30.9,5.0,0.068,6.8,2,2026-04-01,2026-04-02,NEUTRAL
FEM,mode,BREAKOUT,84,17,12,47,8,22.4,-3.59,-0.043,-4.3,32,2026-04-07,2026-07-21,NEUTRAL
FEM,mode,FRESH_HOLD,19,4,12,1,2,23.5,-6.83,-0.359,-35.9,2,2026-04-01,2026-04-02,TENTATIVE
FEM,score-band,90+,925,428,27,244,226,61.2,546.55,0.591,59.1,88,2026-04-01,2026-09-09,TRUSTED
FEM,score-band,60-69,143,9,39,48,47,9.4,-22.89,-0.16,-16.0,47,2026-04-01,2026-08-25,AVOID
FEM,score-band,80-89,240,18,75,90,57,9.8,-51.94,-0.216,-21.6,54,2026-04-01,2026-09-04,AVOID
FEM,score-band,70-79,148,6,37,48,57,6.6,-36.12,-0.244,-24.4,58,2026-04-01,2026-09-09,AVOID
FEM,tier,T1-STRONG_LONG,766,273,28,238,227,50.6,389.35,0.508,50.8,83,2026-04-01,2026-09-09,TRUSTED
FEM,tier,T5-LOW,2,0,0,2,0,0.0,0.53,0.265,26.5,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T2-LONG,431,138,61,144,88,40.2,65.75,0.153,15.3,90,2026-04-01,2026-09-09,TRUSTED
FEM,tier,T3-SHORT,61,10,15,6,30,32.3,6.43,0.105,10.5,3,2026-04-01,2026-04-12,TRUSTED
FEM,tier,T2-SHORT,32,4,8,2,18,28.6,1.0,0.031,3.1,3,2026-04-01,2026-04-12,NEUTRAL
FEM,tier,T3-LONG_WATCH,285,42,86,85,72,19.7,-40.01,-0.14,-14.0,45,2026-04-01,2026-07-21,AVOID
FEM,tier,T4-LONG,38,0,7,0,31,0.0,-7.0,-0.184,-18.4,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T5-SHORT,21,3,10,1,7,21.4,-4.0,-0.19,-19.0,2,2026-04-01,2026-04-02,AVOID
FEM,tier,T3-WATCH,20,0,6,0,14,0.0,-6.0,-0.3,-30.0,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T2-STRONG,6,0,2,0,4,0.0,-2.0,-0.333,-33.3,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T1-CONVICTION,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,1,2026-04-07,2026-04-07,TENTATIVE
