system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,10228,846,2078,3527,3777,13.1,-136.1,-0.013,-1.3,62,2026-05-21,2026-09-01,NEUTRAL
FAM,score-band,90+,1124,55,211,660,198,5.9,-102.77,-0.091,-9.1,62,2026-05-21,2026-09-01,NEUTRAL
FAM,score-band,80-89,2813,171,547,1326,769,8.4,-321.21,-0.114,-11.4,62,2026-05-21,2026-09-01,AVOID
FAM,score-band,70-79,6571,392,1287,3042,1850,8.3,-746.19,-0.114,-11.4,62,2026-05-21,2026-09-01,AVOID
FAM,setup,CHANNEL_TOP_REJECT,10,5,0,0,5,100.0,7.5,0.75,75.0,7,2026-06-23,2026-09-01,TENTATIVE
FAM,setup,BULL_BOUNCE,1453,205,116,881,251,17.1,130.44,0.09,9.0,42,2026-05-21,2026-08-31,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,47,14,17,12,4,32.6,4.17,0.089,8.9,22,2026-05-28,2026-08-31,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,7311,414,1528,2524,2845,9.3,-226.67,-0.031,-3.1,62,2026-05-21,2026-09-01,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,135,19,34,78,4,14.5,-4.87,-0.036,-3.6,36,2026-05-22,2026-08-31,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,1011,87,205,591,128,9.9,-93.98,-0.093,-9.3,42,2026-05-21,2026-08-31,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,10498,700,2050,4413,3335,9.8,-990.67,-0.094,-9.4,44,2026-05-21,2026-08-31,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,48,9,21,9,9,23.1,-5.59,-0.116,-11.6,24,2026-05-28,2026-08-31,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,16,0,8,7,1,0.0,-7.61,-0.476,-47.6,11,2026-05-27,2026-08-31,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,79,7,50,20,2,9.1,-40.41,-0.512,-51.2,24,2026-05-21,2026-08-28,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,22,1,14,2,5,5.9,-12.61,-0.573,-57.3,14,2026-05-29,2026-08-28,AVOID
FAM,setup,CHANNEL_BREAKOUT,33,2,24,3,4,6.9,-20.37,-0.617,-61.7,19,2026-05-28,2026-08-31,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,DCB_BREAKOUT,6,0,4,2,0,0.0,-4.0,-0.667,-66.7,5,2026-05-29,2026-08-25,TENTATIVE
FEM,mode,BOUNCE,343,194,30,110,9,58.1,241.39,0.704,70.4,62,2026-05-13,2026-09-01,TRUSTED
FEM,mode,PULLBACK,343,208,54,56,25,65.4,214.43,0.625,62.5,59,2026-05-13,2026-09-01,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,458,406,0,52,0,88.6,552.55,1.206,120.6,62,2026-05-13,2026-09-01,TRUSTED
FEM,score-band,60-69,47,2,16,27,2,4.4,-15.61,-0.332,-33.2,30,2026-05-14,2026-08-25,AVOID
FEM,score-band,70-79,61,5,24,27,5,8.9,-22.76,-0.373,-37.3,38,2026-05-13,2026-09-01,AVOID
FEM,score-band,80-89,99,5,43,43,8,5.5,-39.96,-0.404,-40.4,35,2026-05-13,2026-08-31,AVOID
FEM,tier,T1-STRONG_LONG,338,260,14,58,6,78.3,384.2,1.137,113.7,57,2026-05-13,2026-09-01,TRUSTED
FEM,tier,T2-LONG,263,127,40,85,11,50.4,85.03,0.323,32.3,64,2026-05-13,2026-09-01,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
