idea_id,day,source,ticker,setup,side,tier,score,score_band,entry_type,entry,stop,target,shares,rr,first_seen,last_seen,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,spy_regime,relative_volume_today,obv_state,notes
4ef671f24c0619ce,2026-06-17,morning_state_lookup,ELVN,BULL_BOUNCE_PENDING,LONG,CONVICTION,100.0,90+,MARKET,42.55,40.42,46.51,47,1.86,2026-06-17T06:17:07,2026-06-17T06:17:07,OPEN_WIN,0.7,0.81,-0.15,0.7,2026-06-17T07:03:00,,44.035,FAVORABLE,2.174,RISING,MARKET BUY @ ~$42.55 (CONVICTION score 100). Stop $40.42. Anchor: daily 336tk @ $38.68.
4733d1e4f7df0f71,2026-06-17,morning_state_lookup,ROKU,BULL_BOUNCE_PENDING,LONG,CONVICTION,100.0,90+,MARKET,138.5,131.57,145.43,14,1.0,2026-06-17T06:17:07,2026-06-17T06:17:07,OPEN_WIN,0.02,0.26,-0.07,0.02,2026-06-17T06:43:00,,138.6125,FAVORABLE,3.246,FALLING,MARKET BUY @ ~$138.50 (CONVICTION score 100). Stop $131.57. Anchor: daily 518tk @ $122.22.
4ba7e143809026eb,2026-06-17,live_state_lookup,CRE,BULL_BOUNCE_PENDING,LONG,CONVICTION,99.6,90+,MARKET,6.18,4.99,6.49,505,0.26,2026-06-17T06:16:29,2026-06-17T09:41:14,STOPPED,-1.0,-1.19,-2.14,-1.92,2026-06-17T06:17:00,2026-06-17T06:17:00,3.9,FAVORABLE,3.544,RISING,MARKET BUY @ ~$3.96 (CONVICTION score 100). Stop $3.76. Anchor: 5m 8tk @ $3.75.
4e9f8378ea3777cf,2026-06-17,live_state_lookup,AMKR,DOUBLE_REJECTION_LONG,LONG,CONVICTION,99.0,90+,MARKET,92.0,89.93,96.6,48,2.22,2026-06-17T09:25:35,2026-06-17T09:22:49,NOT_EVALUATED,,,,,,,,FAVORABLE,0.591,RISING,"DOUBLE BOUNCE: 5m DESC channel lower rail + 15m bull gap ceiling stacked @ $91.02. Long $92.00, stop $89.93, target next gap $96.60."
f6a648a3f35a3a45,2026-06-17,morning_state_lookup,TEAM,BULL_BOUNCE_PENDING,LONG,CONVICTION,99.0,90+,MARKET,87.55,83.17,98.03,22,2.39,2026-06-17T06:17:07,2026-06-17T06:17:07,OPEN_LOSS,-0.14,0.21,-0.83,-0.14,2026-06-17T07:03:00,,86.95,FAVORABLE,0.841,FALLING,MARKET BUY @ ~$87.55 (CONVICTION score 99). Stop $83.17. Anchor: daily 1334tk @ $76.25.
044ad0128504fc59,2026-06-17,morning_state_lookup,TTAN,BULL_BOUNCE_PENDING,LONG,CONVICTION,98.9,90+,MARKET,66.57,62.26,69.9,23,0.77,2026-06-17T06:17:07,2026-06-17T06:17:07,OPEN_LOSS,-0.2,0.22,-0.41,-0.2,2026-06-17T08:39:00,,65.715,FAVORABLE,0.81,FALLING,MARKET BUY @ ~$66.57 (CONVICTION score 99). Stop $62.26. Anchor: daily 101tk @ $63.79.
a0550b2e2b23169e,2026-06-17,morning_state_lookup,ORCL,BULL_BOUNCE_PENDING,LONG,CONVICTION,98.5,90+,MARKET,186.6,169.39,195.93,5,0.54,2026-06-17T06:17:07,2026-06-17T06:17:07,OPEN_WIN,0.1,0.21,-0.11,0.1,2026-06-17T06:20:00,,188.25,FAVORABLE,0.655,FALLING,MARKET BUY @ ~$186.60 (CONVICTION score 99). Stop $169.39. Anchor: weekly 344tk @ $174.30.
3cf9aa7dc645d098,2026-06-17,morning_state_lookup,IONQ,BULL_BOUNCE_PENDING,LONG,CONVICTION,98.2,90+,MARKET,56.88,51.71,64.8,19,1.53,2026-06-17T06:17:07,2026-06-17T06:17:07,OPEN_LOSS,-0.13,0.16,-0.3,-0.13,2026-06-17T06:18:00,,56.2,FAVORABLE,0.702,FALLING,MARKET BUY @ ~$56.88 (CONVICTION score 98). Stop $51.71. Anchor: daily 215tk @ $53.54.
adde3f9bd89d3a2b,2026-06-17,morning_state_lookup,RGTI,BULL_BOUNCE_PENDING,LONG,CONVICTION,98.1,90+,MARKET,20.9,19.85,22.5,95,1.53,2026-06-17T06:17:07,2026-06-17T06:17:07,OPEN_WIN,0.07,0.39,-0.43,0.07,2026-06-17T06:21:00,,20.97,FAVORABLE,0.517,NEUTRAL,MARKET BUY @ ~$20.90 (CONVICTION score 98). Stop $19.85. Anchor: daily 181tk @ $17.78.
4e2d7ff70c22ea1a,2026-06-17,live_state_lookup,SKE,BULL_BOUNCE_PENDING,LONG,CONVICTION,98.0,90+,MARKET,30.73,29.57,35.02,62,3.7,2026-06-17T09:42:19,2026-06-17T13:02:50,NOT_EVALUATED,,,,,,,,FAVORABLE,2.362,RISING,MARKET BUY @ ~$32.11 (CONVICTION score 98). Stop $30.5. Anchor: weekly 190tk @ $29.05.
ab86060e1ce589f8,2026-06-17,live_state_lookup,FTHM,BULL_BOUNCE_PENDING,LONG,CONVICTION,98.0,90+,MARKET,0.78,0.67,0.82,1769,0.36,2026-06-17T06:17:09,2026-06-17T12:49:23,NOT_EVALUATED,,,,,,,,FAVORABLE,15.527,RISING,MARKET BUY @ ~$1.13 (CONVICTION score 98). Stop $1.07. Anchor: daily 43tk @ $0.84.
08fbf8cf2ad8d42d,2026-06-17,morning_state_lookup,APLD,BULL_BOUNCE_PENDING,LONG,CONVICTION,97.6,90+,MARKET,46.65,42.49,48.98,24,0.56,2026-06-17T06:17:07,2026-06-17T06:17:07,OPEN_LOSS,-0.13,0.49,-0.2,-0.13,2026-06-17T06:21:00,,46.12,FAVORABLE,0.929,RISING,MARKET BUY @ ~$46.65 (CONVICTION score 98). Stop $42.49. Anchor: weekly 215tk @ $43.78.
71430af1b10b669a,2026-06-17,morning_state_lookup,BRUN,BULL_BOUNCE_PENDING,LONG,CONVICTION,97.0,90+,MARKET,35.51,33.73,39.41,56,2.2,2026-06-17T06:17:07,2026-06-17T06:17:07,STOPPED,-1.0,0.72,-1.19,-0.84,2026-06-17T07:00:00,2026-06-17T11:04:00,34.01,FAVORABLE,0.629,RISING,MARKET BUY @ ~$35.51 (CONVICTION score 97). Stop $33.73. Anchor: weekly 161tk @ $31.73.
0dcc1ad3499b13f2,2026-06-17,live_state_lookup,OBAI,BULL_BOUNCE_PENDING,LONG,CONVICTION,97.0,90+,MARKET,0.96,0.91,1.01,2127,1.0,2026-06-17T06:16:29,2026-06-17T12:03:33,TARGET_HIT,1.0,11.2,-0.8,6.2,2026-06-17T06:17:00,2026-06-17T06:47:00,1.2701,FAVORABLE,3.141,RISING,MARKET BUY @ ~$0.94 (CONVICTION score 97). Stop $0.89. Anchor: daily 36tk @ $0.73.
695a45d77afb0bca,2026-06-17,live_state_lookup,PPTA,BULL_BOUNCE_PENDING,LONG,CONVICTION,95.8,90+,MARKET,24.99,24.0,27.41,74,2.44,2026-06-17T06:14:13,2026-06-17T13:02:50,NOT_EVALUATED,,,,,,,,FAVORABLE,3.252,RISING,MARKET BUY @ ~$26.77 (CONVICTION score 96). Stop $25.43. Anchor: daily 186tk @ $25.02.
049a4595b7bd9548,2026-06-17,morning_state_lookup,CRWV,BULL_BOUNCE_PENDING,LONG,CONVICTION,94.5,90+,MARKET,117.77,111.88,123.66,16,1.0,2026-06-17T06:17:07,2026-06-17T06:17:07,OPEN_WIN,0.25,0.72,-0.28,0.25,2026-06-17T06:21:00,,119.215,FAVORABLE,1.499,NEUTRAL,MARKET BUY @ ~$117.77 (CONVICTION score 94). Stop $111.88. Anchor: daily 160tk @ $107.50.
7c5716755c81f020,2026-06-17,live_state_lookup,ORCL,BULL_BOUNCE_PENDING,LONG,CONVICTION,94.5,90+,MARKET,186.6,169.39,195.93,5,0.54,2026-06-17T06:14:24,2026-06-17T12:16:55,OPEN_WIN,0.1,0.21,-0.11,0.1,2026-06-17T06:20:00,,188.25,FAVORABLE,0.179,FALLING,MARKET BUY @ ~$186.50 (CONVICTION score 95). Stop $169.57. Anchor: weekly 344tk @ $174.30.
ce9f6d084b91660e,2026-06-17,morning_state_lookup,QBTS,BULL_BOUNCE_PENDING,LONG,CONVICTION,94.2,90+,MARKET,24.24,23.03,27.78,82,2.92,2026-06-17T06:17:07,2026-06-17T06:17:07,OPEN_LOSS,-0.4,0.26,-0.66,-0.4,2026-06-17T06:18:00,,23.7601,FAVORABLE,0.645,NEUTRAL,MARKET BUY @ ~$24.24 (CONVICTION score 94). Stop $23.03. Anchor: daily 247tk @ $20.53.
d4c8c0c7e0817341,2026-06-17,morning_state_lookup,GCO,BULL_BOUNCE_PENDING,LONG,CONVICTION,94.0,90+,MARKET,35.89,34.1,41.12,55,2.91,2026-06-17T06:17:07,2026-06-17T06:17:07,OPEN_WIN,0.13,0.62,-0.54,0.13,2026-06-17T09:30:00,,36.12,FAVORABLE,1.321,NEUTRAL,MARKET BUY @ ~$35.89 (CONVICTION score 94). Stop $34.1. Anchor: daily 150tk @ $30.07.
1dd244411ed1c035,2026-06-17,morning_state_lookup,HPE,BULL_BOUNCE_PENDING,LONG,CONVICTION,94.0,90+,MARKET,48.5,46.07,53.69,41,2.14,2026-06-17T06:17:07,2026-06-17T06:17:07,OPEN_WIN,0.66,0.74,-0.16,0.66,2026-06-17T06:19:00,,50.095,FAVORABLE,0.606,NEUTRAL,MARKET BUY @ ~$48.50 (CONVICTION score 94). Stop $46.07. Anchor: weekly 115tk @ $43.61.
a09d1e61af3fcd2d,2026-06-17,morning_state_lookup,PTCT,BULL_BOUNCE_PENDING,LONG,CONVICTION,93.8,90+,MARKET,73.27,70.61,83.19,37,3.72,2026-06-17T06:17:07,2026-06-17T06:17:07,OPEN_WIN,2.11,2.38,0.6,2.11,2026-06-17T07:14:00,,78.885,FAVORABLE,3.919,RISING,MARKET BUY @ ~$73.27 (CONVICTION score 94). Stop $70.61. Anchor: daily 219tk @ $72.05.
