system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,5483,605,1325,1818,1735,16.1,-13.27,-0.002,-0.2,47,2026-05-21,2026-08-11,NEUTRAL
FAM,score-band,80-89,1586,121,358,735,372,10.0,-177.35,-0.112,-11.2,47,2026-05-21,2026-08-11,AVOID
FAM,score-band,90+,678,34,163,373,108,6.0,-77.14,-0.114,-11.4,47,2026-05-21,2026-08-11,AVOID
FAM,score-band,70-79,3386,264,788,1480,854,10.4,-403.58,-0.119,-11.9,47,2026-05-21,2026-08-11,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,609,119,52,334,104,23.6,123.06,0.202,20.2,29,2026-05-21,2026-08-11,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,89,16,19,52,2,18.4,5.43,0.061,6.1,27,2026-05-22,2026-08-11,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,551,58,103,325,65,11.9,-27.87,-0.051,-5.1,29,2026-05-21,2026-08-11,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,4374,315,1094,1483,1482,10.9,-226.69,-0.052,-5.2,47,2026-05-21,2026-08-11,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,18,5,9,1,3,33.3,-1.02,-0.057,-5.7,15,2026-05-28,2026-08-11,TENTATIVE
FAM,setup,BULL_BOUNCE_PENDING,5293,492,1223,2178,1400,12.6,-449.45,-0.085,-8.5,31,2026-05-21,2026-08-11,NEUTRAL
FAM,setup,BUY_LOWER_DIRTY,16,5,9,2,0,31.2,-1.82,-0.114,-11.4,13,2026-05-28,2026-08-10,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,64,7,41,14,2,11.3,-29.22,-0.457,-45.7,16,2026-05-21,2026-08-10,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,2,0,1,0,1,0.0,-1.0,-0.5,-50.0,2,2026-07-24,2026-07-27,TENTATIVE
FAM,setup,CHANNEL_BREAKOUT,25,2,17,2,4,9.5,-13.03,-0.521,-52.1,13,2026-05-28,2026-08-11,AVOID
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,6,0,4,2,0,0.0,-3.48,-0.58,-58.0,6,2026-05-27,2026-08-10,TENTATIVE
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,10,0,7,1,2,0.0,-7.11,-0.711,-71.1,8,2026-05-29,2026-08-07,TENTATIVE
FAM,setup,DCB_BREAKOUT,4,0,4,0,0,0.0,-4.0,-1.0,-100.0,3,2026-05-29,2026-08-10,TENTATIVE
FEM,mode,BOUNCE,296,179,27,81,9,62.4,216.17,0.73,73.0,48,2026-05-13,2026-08-11,TRUSTED
FEM,mode,PULLBACK,324,194,52,54,24,64.7,197.23,0.609,60.9,47,2026-05-13,2026-08-11,TRUSTED
FEM,mode,BREAKOUT,36,17,4,13,2,50.0,12.97,0.36,36.0,19,2026-05-13,2026-07-21,TRUSTED
FEM,score-band,90+,413,379,0,34,0,91.8,506.38,1.226,122.6,47,2026-05-13,2026-08-11,TRUSTED
FEM,score-band,60-69,42,1,14,25,2,2.5,-14.92,-0.355,-35.5,27,2026-05-14,2026-08-10,AVOID
FEM,score-band,70-79,55,4,22,25,4,7.8,-21.84,-0.397,-39.7,32,2026-05-13,2026-08-11,AVOID
FEM,score-band,80-89,91,5,42,36,8,6.0,-38.47,-0.423,-42.3,30,2026-05-13,2026-08-06,AVOID
FEM,tier,T1-STRONG_LONG,302,243,13,40,6,82.1,353.65,1.171,117.1,45,2026-05-13,2026-08-11,TRUSTED
FEM,tier,T2-LONG,233,115,36,72,10,51.6,73.16,0.314,31.4,49,2026-05-13,2026-08-11,TRUSTED
FEM,tier,T3-LONG_WATCH,121,32,34,36,19,31.4,-0.44,-0.004,-0.4,25,2026-05-13,2026-07-21,NEUTRAL
