system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,17304,1157,3614,5867,6666,10.9,-700.73,-0.04,-4.0,79,2026-05-21,2026-09-25,NEUTRAL
FAM,score-band,90+,2033,78,338,1165,452,4.9,-196.65,-0.097,-9.7,79,2026-05-21,2026-09-25,NEUTRAL
FAM,score-band,70-79,11364,517,2152,5054,3641,6.7,-1319.1,-0.116,-11.6,79,2026-05-21,2026-09-25,AVOID
FAM,score-band,80-89,5194,230,946,2426,1592,6.4,-631.82,-0.122,-12.2,79,2026-05-21,2026-09-25,AVOID
FAM,setup,CHANNEL_TOP_REJECT,19,8,5,0,6,61.5,7.0,0.368,36.8,12,2026-06-23,2026-09-14,TENTATIVE
FAM,setup,BUY_LOWER_DIRTY,84,22,26,19,17,32.8,7.59,0.09,9.0,32,2026-05-28,2026-09-25,NEUTRAL
FAM,setup,BULL_BOUNCE,2219,244,179,1347,449,13.8,80.72,0.036,3.6,53,2026-05-21,2026-09-25,NEUTRAL
FAM,setup,CHANNEL_RECLAIM_LONG,186,23,44,98,21,13.9,-6.52,-0.035,-3.5,46,2026-05-22,2026-09-25,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,13861,647,2971,4862,5381,7.6,-665.26,-0.048,-4.8,79,2026-05-21,2026-09-25,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,72,15,29,14,14,25.9,-5.64,-0.078,-7.8,33,2026-05-28,2026-09-25,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,17566,907,3300,7139,6220,8.0,-1934.28,-0.11,-11.0,55,2026-05-21,2026-09-25,AVOID
FAM,setup,BULL_BOUNCE_CONFIRMED,1567,104,300,951,212,7.7,-172.88,-0.11,-11.0,53,2026-05-21,2026-09-25,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,3,0,1,1,1,0.0,-0.46,-0.153,-15.3,3,2026-07-24,2026-08-24,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,38,0,19,14,5,0.0,-15.97,-0.42,-42.0,21,2026-05-27,2026-09-25,AVOID
FAM,setup,DCB_BREAKOUT,11,1,6,4,0,9.1,-4.79,-0.435,-43.5,8,2026-05-29,2026-09-21,TENTATIVE
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,93,7,55,27,4,7.9,-42.75,-0.46,-46.0,32,2026-05-21,2026-09-25,AVOID
FAM,setup,CHANNEL_BREAKOUT,68,2,39,16,11,3.5,-31.81,-0.468,-46.8,29,2026-05-28,2026-09-25,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,44,1,25,8,10,2.9,-22.11,-0.502,-50.2,22,2026-05-29,2026-09-25,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FEM,mode,BOUNCE,380,211,30,128,11,57.2,264.86,0.697,69.7,78,2026-05-13,2026-09-24,TRUSTED
FEM,mode,PULLBACK,362,221,54,59,28,66.2,230.66,0.637,63.7,70,2026-05-13,2026-09-25,TRUSTED
FEM,mode,BREAKOUT,37,17,4,14,2,48.6,12.97,0.351,35.1,20,2026-05-13,2026-09-14,TRUSTED
FEM,score-band,90+,502,436,0,66,0,86.9,593.46,1.182,118.2,77,2026-05-13,2026-09-24,TRUSTED
FEM,score-band,60-69,47,2,16,27,2,4.4,-15.61,-0.332,-33.2,30,2026-05-14,2026-08-25,AVOID
FEM,score-band,70-79,64,5,24,29,6,8.6,-22.87,-0.357,-35.7,40,2026-05-13,2026-09-09,AVOID
FEM,score-band,80-89,105,5,43,47,10,5.3,-40.4,-0.385,-38.5,41,2026-05-13,2026-09-25,AVOID
FEM,tier,T1-STRONG_LONG,375,283,14,72,6,76.7,420.17,1.12,112.0,71,2026-05-13,2026-09-24,TRUSTED
FEM,tier,T2-LONG,282,134,40,92,16,50.4,88.76,0.315,31.5,76,2026-05-13,2026-09-25,TRUSTED
FEM,tier,T3-LONG_WATCH,122,32,34,37,19,31.1,-0.44,-0.004,-0.4,26,2026-05-13,2026-09-14,NEUTRAL
